,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,8.59,4.55,13700.0,7256.44,76545.0,0.47,0.17,1197.3,0.0037,3.8175
