,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,3285.019,3252.3162423417475,3226.3885953555696,3184.6962814819667,3146.689416999484,3112.2483831636264,3084.8524720899863,3063.323178825339,3165.432874218945,3152.8648504755697,3298.2664947642943,3285.0932051944383,3281.808111989244,3275.2477775733773,3382.3977842649856,3375.63637109424,3372.2607347231456,3368.8884739884224,3362.15406592892,3358.7919118629907,3352.077686831177,3348.7256331443455,3348.7256331443455
1,2913.88,2884.871975545582,2878.0280215289717,2840.838705057377,3377.4828834217324,3340.515777091017,3310.7853371587566,3287.6792505290473,3271.2844267300393,3258.276632981614,3277.2913206379585,3264.2018059974425,3260.9376041914447,3254.4189899206663,3387.817890239253,3381.0456422766642,3377.6645966343876,3374.286932037753,3367.5417324606096,3364.174190728149,3357.4492065208833,3354.0917573143624,3354.0917573143624
2,2745.072,2722.718395728417,3512.2634616508235,3466.8769911987756,3425.5025201862327,3405.8587568165512,3375.5073749760713,3351.9495909814273,3335.224077521189,3321.972055816971,3308.7040861414716,3295.4891087899146,3292.1936196811253,3285.6125246353827,3269.3169407873615,3358.3491325407276,3354.990783408187,3351.635792624779,3344.9358726753217,3341.590936802646,3334.9110965199775,3331.5761854234574,3331.5761854234574
3,2766.099,2805.277274383338,3057.897789465647,3018.3827618538703,2982.360719421411,3537.278688716466,3505.832452210223,3481.365124944742,3464.0028086945103,3450.2358051823603,3436.455549578969,3422.7303323715646,3419.3076020391927,3412.472406142717,3395.590107490783,3388.802322865909,3385.413520543043,3382.0281070225,3375.2674328365624,3371.8921654037263,3365.1517529650837,3361.786601212119,3361.786601212119
4,2688.336,3060.3021321545043,3035.9052323940987,2996.6743988789754,2960.911428815369,3303.503965781073,3274.222024165853,3251.3711141759572,3235.1614104481473,3222.3272920346453,3209.457303944172,3387.5947737405163,3384.430826966776,3377.6653497436696,3360.9949920676854,3354.276363078542,3356.619968715463,3353.263348746748,3346.5601753126034,3343.2136151372906,3336.530531120631,3333.1942405895106,3333.1942405895106
5,2538.91,3586.0875873339774,3557.4990965176717,3511.528078286768,3469.6207313997447,3435.9752871974556,3405.367240953114,3381.6010639097653,3364.761471471115,3351.3926076004727,3338.0071321234977,3324.6871003011033,3327.7398912008025,3321.0877391582917,3304.6224639599095,3298.0350184024537,3333.794569384051,3330.4607748146673,3323.8031837258127,3320.4793805420863,3313.841742260383,3310.5281405181227,3310.5281405181227
6,2820.274,2798.105989026666,2790.3178804026206,3374.390820229233,3334.120099482292,3299.057350932936,3269.687683340391,3246.86841867366,3230.741063561351,3217.908963505336,3205.0566222366783,3196.15357345528,3300.686182881824,3294.088111202244,3277.7421003762483,3272.2127602285964,3376.2382004683673,3372.861962267899,3366.119611205325,3362.7534915941196,3356.031347364423,3352.6755560170586,3352.6755560170586
7,2990.42,2960.82447415116,2941.3434363168794,2909.946748543704,2875.218805296421,3381.1987971576527,3351.173277332544,3327.785321856196,3311.231086841964,3298.0286786181946,3284.8563388869766,3271.7485915453185,3309.7734209537734,3303.157183885287,3286.802260538752,3289.7844201919347,3287.777358771743,3291.191170412971,3284.6120792633155,3281.3274671840522,3274.768093577152,3319.301167483575,3319.301167483575
8,2749.462,2758.409193776849,2800.3772436099557,3563.02610786161,3520.5041721855255,3481.9716742979085,3451.049191413512,3426.96419844063,3409.873343357391,3396.3022276299307,3382.737382950964,3369.2347043238888,3366.200032619565,3359.470998754358,3342.8541656770203,3348.010351962832,3347.381179610869,3384.086439431258,3377.321650638835,3373.9443289881965,3367.217109622549,3363.8498925129265,3363.8498925129265
9,2817.023,2804.7585512515248,2840.896434431775,3338.154844244172,3298.4269869875097,3262.325160461437,3233.5084978745717,3210.941729008213,3194.937810224577,3278.331611986657,3265.2379424183346,3252.1965690186294,3249.9892034496106,3243.4924750319146,3227.543642235958,3234.875267305128,3236.6181550378233,3340.6623258827854,3333.9843418933456,3330.650357551452,3328.8775316927067,3325.5486541610135,3325.5486541610135
