,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,step_size,objective
0,6.84,0.0,0.0,0.0,68033.0,9700.0,1097122.0,0.0,1.0,1097128.84
1,3.57,0.48,0.13,12.91,68033.0,5063.4,952468.34,0.0065,0.478,952484.82
2,3.53,0.48,0.13,12.86,68033.0,4997.58,952462.0,0.0007,0.013,952478.39
3,3.39,0.51,0.13,0.0,68033.0,4800.0,952462.0,0.0008,1.0,952465.39
