,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,6.84,3.39,9700.0,4800.0,68033.0,0.51,0.13,0.0,0.002,4.85
