,0,1,2,3,4,5,6,7,8,9,10
0,20.3,17.8,17.8,17.8,17.8,20.3,22.1,24.5,24.5,24.5,24.5
1,24.5,22.1,20.3,20.3,20.3,20.3,20.3,22.1,22.1,22.1,22.1
2,22.1,20.3,20.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
3,18.9,17.8,17.0,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
4,17.8,17.8,17.0,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3
5,15.1,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1,22.1,22.1
6,14.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
7,14.8,17.8,61.6,61.6,61.6,61.6,61.6,75.2,75.2,75.2,75.2
8,15.4,15.4,20.3,20.3,20.3,20.3,18.9,22.1,20.3,20.3,20.3
9,15.8,20.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
10,14.8,17.0,42.7,36.3,36.3,61.6,92.8,92.8,92.8,92.8,92.8
11,17.0,15.8,17.8,17.8,17.8,20.3,24.5,24.5,24.5,31.3,31.3
12,27.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1
13,50.9,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5
14,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
15,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
16,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
17,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3
18,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
19,61.6,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
20,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
21,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
22,42.7,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5
23,36.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1
24,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
25,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
26,75.2,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3
27,50.9,50.9,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
28,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
29,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5
30,50.9,36.3,36.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
31,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
32,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
33,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,31.3,31.3
34,75.2,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3
35,182.1,144.6,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2
36,115.5,92.8,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
37,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
38,182.1,144.6,115.5,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2
39,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5,115.5,115.5,115.5
40,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9
41,42.7,36.3,31.3,31.3,31.3,27.5,27.5,27.5,50.9,50.9,50.9
42,27.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,27.5,27.5,27.5
43,36.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5
44,31.3,24.5,24.5,22.1,22.1,22.1,24.5,22.1,24.5,24.5,24.5
45,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
46,31.3,24.5,24.5,31.3,61.6,75.2,75.2,61.6,61.6,61.6,61.6
47,17.8,17.0,17.0,17.0,20.3,36.3,31.3,31.3,31.3,31.3,31.3
