,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1,10,3,0,6,0,minizinc_fw,0,5000,0,5000,3,17.02,9.19,3500.0,1890.0,9870.0,0.46,0.26,40.0,0.000575,0.28500000000000003
1,1,10,3,0,6,0,minizinc_fw,0,,,,4,17.02,8.75,3500.0,1799.99,9870.0,0.49,0.26,46.96,0.00118,0.236
