,0,1
0,14.3,14.0
1,14.5,14.0
2,14.0,14.0
3,14.5,20.3
4,14.0,14.0
5,14.0,14.0
6,14.0,14.0
7,14.0,14.0
8,14.0,14.0
9,14.0,14.0
10,14.0,27.5
11,15.4,14.3
12,17.0,14.0
13,50.9,14.3
14,14.0,14.0
15,14.0,14.0
16,14.1,14.0
17,14.0,15.4
18,14.0,14.3
19,14.1,16.3
20,14.5,14.0
21,14.0,14.0
22,14.4,14.2
23,17.0,14.0
24,17.8,14.8
25,17.8,14.8
26,230.4,14.6
27,14.0,27.5
28,15.8,14.8
29,14.6,15.4
30,22.1,14.0
31,16.3,14.0
32,14.0,14.0
33,14.0,14.0
34,14.0,14.3
35,14.0,14.4
36,14.0,15.4
37,17.0,14.2
38,14.6,14.5
39,14.0,14.0
40,14.0,14.8
41,15.4,14.3
42,15.4,15.8
43,14.0,14.2
44,17.0,2304.0
45,14.5,14.6
46,16.3,14.0
47,144.6,14.3
