,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.23,0.0,0.0,0,64981890,1669197,1107946581.0,
1,1.27,-0.03,-0.06,0,64981890,1715431,1173872519.9,
2,1.25,-0.01,-0.01,0,64981890,1689113,1123561063.4,
3,1.22,0.01,0.03,0,64981890,1647770,1070490078.4,
4,1.19,0.03,0.04,0,64981890,1611784,1059845843.3,
5,1.18,0.04,0.05,0,64981890,1603852,1057215677.1,
