,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,19.559,16.42956,15.014560518787876,14.48192011823838,13.564322069808998,13.238001354884648,12.56728569918888,12.068063284681699,11.803960730189065,11.569457418686309,11.403332738133495,11.20843443070976,11.05822091198667,10.856962778113438,10.739905807452509,10.511736496645076,10.401092670540532,10.256912660076406,10.054435184806001,9.965308927623296,9.731479443747194,9.583171016134179,9.504004656112892,9.4813123888978,9.36330248470515,9.281672990706726,9.253476355914797,9.216447644264402,9.195526789843097,9.15273376295706,9.145470930126505,9.138352015806435,9.132094295492259,9.117883220121389,9.111569886551617,9.111569886551617
1,20.108,16.890719999999998,15.49325764397306,14.96770259837881,14.116051425164349,13.784692615087435,13.163682870651279,12.718586725247238,12.487128212093552,12.283405850909531,12.134338439885592,11.957620573982371,11.813022536919716,11.61788371967891,11.518308030745883,11.312316876103221,11.207720258019593,11.081137261108008,10.89709630017475,10.807265728655237,10.602430132469845,10.472566816374274,10.402736458668047,10.383274900807194,10.303041099971603,10.231341893903661,10.207295277027638,10.17903679470771,10.161189692981596,10.128545692440257,10.122119539743709,10.115836468877514,10.111601899030903,10.099679078294225,10.095652583786913,10.095652583786913
2,17.087,15.28682966881072,14.335911417166933,13.98681462235433,13.481353637842647,13.253333330457206,12.860394665901916,12.534836312767403,12.368371662430546,12.233427762332576,12.13328976465083,12.001660791444223,11.903389138132626,11.771621652490534,11.698504546477132,11.559249835630078,11.481842345701265,11.393711596919914,11.257604286610134,11.18853833254011,11.038640716234442,10.941314427407873,10.890096977090165,10.876066179097329,10.793215932043957,10.739217845558262,10.7197432150717,10.691128734963078,10.676688429608712,10.643607742723818,10.638909975118082,10.634063894290941,10.629714602069422,10.62046711687552,10.61604226748471,10.61604226748471
3,20.155,16.930199999999996,15.975277828521017,15.643591043920917,15.103818130634874,14.899755868733303,14.553920037240236,14.24653224250526,14.102614997995216,13.959743768324348,13.873137973287992,13.757831906038513,13.671798866077932,13.557712097190274,13.488521588123048,13.36786035638838,13.299050394926528,13.220942992641682,13.103133107855557,13.039202607930589,12.91053741097193,12.823778668278683,12.778357362265552,12.765432578571735,12.693006436327826,12.642474187628341,12.625162283288649,12.600497788770726,12.587381171709481,12.558386340175337,12.553868543972149,12.549568854576153,12.545867807394348,12.537644182456464,12.533474656000074,12.533474656000074
4,14.393,13.255994459575511,12.702100908941826,12.528404320783013,12.21118561627749,12.117986564777924,11.990785854361082,11.854800038865843,11.800289057840903,11.731630904408984,11.687169670440031,11.635701413303455,11.59613916377586,11.550568825005513,11.513281791571927,11.460189011924186,11.424344032618162,11.400110958297754,11.350930405972248,11.311983474833514,11.260317985007397,11.213976099538788,11.195346656625645,11.191054020308487,11.169914942113316,11.149184789135905,11.140075628104471,11.132605736850987,11.125571651897882,11.116003695335753,11.11339669393469,11.111003666323796,11.110138309330244,11.105573432349527,11.104094434976576,11.104094434976576
5,8.18,8.14534112624218,8.13975675116405,8.100275834078253,8.075979009102177,8.07096665169443,8.089476555543454,8.086000859118736,8.120270323433886,8.11330237807729,8.098096824772067,8.08611002454885,8.092868918579844,8.090273858537145,8.101491493000982,8.098558205771466,8.107734391084914,8.125235347337238,8.117335446038421,8.122091654418893,8.127012768125542,8.138608473444354,8.14128422194367,8.14233488404167,8.1517315002993,8.165285650896129,8.168305261020828,8.169972420541274,8.168298527203765,8.170371482514494,8.171047821659586,8.170344773476524,8.172192783709152,8.171081621853752,8.17293482462463,8.17293482462463
6,6.649,7.010904935765989,7.2025026025060415,7.2447118513665645,7.362601797128443,7.404910668322627,7.51997245852392,7.59719004966523,7.670182461692837,7.693711551858646,7.702811209348679,7.726319818403628,7.759426929163165,7.786520326220964,7.8150186899382454,7.8458135499822355,7.875242293810068,7.921634615716062,7.945473931976153,7.970046478525372,8.017743902332933,8.059932604990696,8.077162687932123,8.082763381298825,8.122489570320113,8.152343493257824,8.16148770534641,8.17372219877233,8.177041681100128,8.191299267666915,8.19343001236019,8.19418491531976,8.19776349017245,8.199506298015235,8.202956480871855,8.202956480871855
7,8.057,8.40146112624218,8.566431124093343,8.599963953591095,8.63178994293243,8.664544838973395,8.711515692904273,8.74364854212866,8.789814366685551,8.789020777163742,8.783833963239369,8.788299656899042,8.820026474843052,8.831125253324466,8.850612169656067,8.859815833805879,8.878729878993513,8.911713459570436,8.91505393119707,8.929915219054338,8.953118354148465,8.980345245793158,8.989617472167833,8.993080015467541,9.019048505073792,9.041075279729213,9.047792564671912,9.05615722894188,9.05766940617917,9.068490498670403,9.07015583784696,9.070361038790567,9.072897076408676,9.073416093269463,9.076216282997496,9.076216282997496
8,11.45,11.053962078623131,10.895031248140961,10.840550231406969,10.78113440659473,10.77763365765315,10.767977533186684,10.760440214077514,10.73049660992564,10.694657153909693,10.683958824624053,10.676293449627462,10.650935003537688,10.64545054438782,10.640141380745122,10.642082200971654,10.633336933685634,10.628384408618505,10.637879206039413,10.62930430488429,10.646959227917918,10.628398690580042,10.617621811078275,10.619929555646966,10.664299324958558,10.662169697738104,10.663618509770673,10.682695075512905,10.690650067781911,10.706967295641926,10.706510443735796,10.707768575787801,10.70832601539272,10.710621698185063,10.711443491831991,10.711443491831991
9,7.569,8.20666969767075,8.398992382946156,8.675206254153288,8.799123406347235,8.893165632079251,9.0571157766772,9.127828821880486,9.211032685354306,9.232973549964644,9.268727950549916,9.31737800472312,9.363577470501717,9.430234400888164,9.479436878279794,9.553284580591466,9.573906298172588,9.610462060575848,9.668170308635496,9.71462048567779,9.81463898189265,9.8689958777141,9.88001863348385,9.888407187585326,9.986918059522027,10.037535126221375,10.050829143206679,10.078667852840603,10.090902926777623,10.123196360265695,10.127033512628273,10.130767354944718,10.13586098516442,10.14258739801722,10.148056642630982,10.148056642630982
10,7.007,8.15507985640091,8.341161039454093,8.636024012996756,8.9089421386364,9.023598995419876,9.326707849358506,9.511478570311185,9.606024651436917,9.637875470571215,9.664305472172813,9.701386515596097,9.754862758473505,9.847011412524575,9.892718344320485,9.964252624780514,10.00212278974299,10.053507560678442,10.123401383402292,10.174879454214052,10.271579929230247,10.341165391496729,10.346276610858812,10.355096257694827,10.442876726369558,10.486262358844694,10.497731689121727,10.530752983480161,10.54281646869193,10.579838774053266,10.583438839557616,10.587054332102685,10.591730230900787,10.598599016373225,10.604122604924186,10.604122604924186
11,22.522,18.918479999999995,17.205816319999993,17.188591601801342,17.19915724071655,17.122654549389257,17.198059991083806,17.16831351832458,17.126467712591285,17.04767832723733,17.050174052829238,17.04985005797273,17.013293597714487,17.03715930663559,17.00976399892494,17.02524638367446,17.006612073386158,17.015855056802707,17.050045739619573,17.05851544179309,17.09434065931668,17.11832047200445,17.088684640561453,17.090489209412258,17.188207195865168,17.176337776509186,17.184688618968373,17.20885553538409,17.221685930472614,17.257611934955023,17.258118192666434,17.260344304559695,17.264446220023142,17.2670833375866,17.269483847660506,17.269483847660506
