,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.36,0.0,0.0,0.0,31387282.0,887449.0,482847349.7,0.0
1,1.34,0.02,0.01,35505.81,31387282.0,873355.81,476286640.1,0.012
2,1.31,0.03,0.03,70074.38,31387282.0,857768.32,470706642.45,0.013
3,1.29,0.05,0.03,94946.95,31387282.0,846684.0,468653318.16,0.01
4,1.28,0.05,0.03,106674.66,31387282.0,839094.25,467116949.84,0.0074
5,1.27,0.06,0.03,114401.67,31387282.0,833238.18,466428993.16,0.0058
6,1.25,0.08,0.04,142343.12,31387282.0,816729.97,463129643.26,0.0142
7,1.23,0.09,0.04,161214.35,31387282.0,805369.78,461519549.57,0.0105
8,1.23,0.1,0.04,166287.63,31387282.0,802153.13,461405356.22,0.0037
9,1.23,0.1,0.04,166287.63,31387282.0,802153.13,461405356.22,0.0009
