,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,2.69,1.44,0.0,2513.9,18685.0,10028.6,333576.0,0.46,0.07,0.0044157894736842115,48.63157894736842
