,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.2,0.0,0.0,0.0,163158111.0,4077269.0,2921936140.8,0.0
1,1.17,0.02,0.04,267654.35,163158111.0,3992509.65,2791912163.43,0.0152
2,1.15,0.04,0.07,488010.47,163158111.0,3925225.33,2715157298.67,0.0126
3,1.14,0.05,0.09,650932.34,163158111.0,3870755.22,2665128677.1,0.0107
4,1.13,0.06,0.09,718720.04,163158111.0,3852761.26,2651232548.4,0.0064
5,1.12,0.06,0.1,769949.72,163158111.0,3822963.65,2633210499.44,0.0065
6,1.11,0.07,0.11,878813.63,163158111.0,3773562.23,2607990475.55,0.0098
7,1.1,0.08,0.11,949348.46,163158111.0,3743479.18,2594023087.91,0.0065
8,1.09,0.09,0.12,1037164.91,163158111.0,3709922.32,2580811867.5,0.0071
9,1.09,0.09,0.12,1063867.02,163158111.0,3695104.87,2576562756.28,0.0037
10,1.08,0.1,0.12,1090886.33,163158111.0,3676666.26,2572834943.79,0.0045
11,1.08,0.1,0.12,1117930.78,163158111.0,3661981.64,2570185710.58,0.0038
12,1.08,0.1,0.12,1128269.04,163158111.0,3654661.34,2568857464.44,0.0023
13,1.07,0.11,0.12,1143776.67,163158111.0,3643708.32,2567373335.05,0.0031
14,1.07,0.11,0.12,1159134.11,163158111.0,3637196.13,2566533142.3,0.0024
15,1.06,0.12,0.12,1161566.63,163158111.0,3604588.39,2563299827.87,0.0063
16,1.06,0.12,0.12,1171320.35,163158111.0,3597382.82,2562433650.64,0.0024
17,1.06,0.12,0.12,1187610.01,163158111.0,3586601.46,2561204720.21,0.003
18,1.05,0.12,0.12,1189291.56,163158111.0,3579431.84,2560645948.93,0.0024
19,1.05,0.12,0.12,1189740.69,163158111.0,3572276.56,2560150665.69,0.0023
20,1.05,0.12,0.12,1192133.81,163158111.0,3568704.28,2559870992.03,0.0016
21,1.05,0.13,0.12,1194843.22,163158111.0,3565135.58,2559665836.63,0.0018
22,1.05,0.13,0.12,1194843.22,163158111.0,3565135.58,2559665836.63,0.0011
