,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70
0,0.0,0.0,-1.0260000000000007,-1.3949250000000009,-1.758931000000001,-1.686814829000001,-2.3815674202450015,-2.7401341895241766,-2.6140880168060643,-3.2654510390918463,-3.764356798690856,-3.5987250995484583,-4.209069163299483,-4.5156887368483165,-4.7623258563216595,-4.586119799637758,-4.559744408654059,-4.786197443812702,-4.980032361397318,-4.92027197306055,-5.0508232699226125,-5.157451041634702,-5.37263378330316,-5.313534811686824,-5.571587374868748,-5.404439753622684,-5.666915651608228,-5.763575097711589,-5.705939346734474,-5.7619383778399875,-5.8396518567718285,-5.896538123349935,-5.8847450471032365,-6.043623049700971,-6.096837834806354,-6.072450483467128,-6.283234048657495,-6.381037622905825,-6.349132434791296,-6.418054991486723,-6.360292496563342,-6.4790793342179915,-6.537060509530978,-6.601096936283172,-6.574692548538039,-6.625624005018739,-6.585870260988628,-6.680021320810071,-6.7125010223187305,-6.804000981425981,-6.776784977500277,-6.790124267635275,-6.805593397761828,-6.812176617568542,-6.858120908599603,-6.885965336787808,-6.865307440777444,-6.890923751488115,-6.9394325052038885,-6.964159315141441,-6.950230996511159,-6.980977531563491,-7.013281891058476,-6.999255327276359,-7.031267242039938,-7.024235974797898,-7.040042086999515,-7.055721750303519,-7.092663037047752,-7.085570374010705,-7.085570374010705
1,0.0,-1.076772000000001,-1.457090592000001,-1.6782068745230778,-1.8963749399458472,-1.999241182792683,-2.227817501196609,-2.4129041674410514,-2.504554729584917,-2.6984315317826404,-2.84692975774832,-2.9154983868689324,-3.0838468383835123,-3.16842033303466,-3.2364436377946766,-3.2796916078116585,-3.3303443316139796,-3.385167463009359,-3.4320939135570825,-3.4437284789020897,-3.3880990137310687,-3.4154646480526374,-3.4708958585309206,-3.481174388702465,-3.545863719954831,-3.571537039125417,-3.6324022968077228,-3.6547102199438886,-3.662216194667527,-3.62894875012741,-3.647581364739737,-3.66115263863596,-3.6626409487433036,-3.700516952665087,-3.7132013859786537,-3.7159551445373036,-3.765588527976772,-3.788486417892685,-3.79157002426476,-3.807524603633876,-3.812904651431941,-3.83956278827135,-3.8525749210641855,-3.8668480397831835,-3.8690018783932816,-3.880264300485484,-3.8834145608364175,-3.903768392963797,-3.910738609821278,-3.930521373120735,-3.9324058517308162,-3.918996749730799,-3.903475259662171,-3.9049697569601074,-3.9154768536024065,-3.921844654505575,-3.9232840436189815,-3.9289765013162894,-3.9399321187090917,-3.945472625592275,-3.946392295725706,-3.953276026674436,-3.960449866657901,-3.9613322489758676,-3.9684342560691768,-3.9688674628387486,-3.9478896513411668,-3.9515489956688987,-3.960170410905036,-3.960611881519772,-3.960611881519772
2,0.0,-1.4581897500000012,-1.9716755480454558,-2.1811302031833057,-2.4006284932223476,-2.4778633006121193,-2.6950846939595627,-2.5004154954100626,-2.5827463546491716,-2.805868338363068,-2.934500965565342,-3.015016711542005,-3.213354319641255,-3.35361060821918,-3.4311987603440484,-3.4629824271903398,-3.4423668652569845,-3.485607211072934,-3.5738927854824607,-3.5824446734552726,-3.620453380967641,-3.6513979928283677,-3.749591799635574,-3.754834174454967,-3.7919040820682945,-3.8257827244663853,-3.8947264107551645,-3.9384139175414004,-3.9482783666526995,-3.962152507234289,-3.9967774589487775,-4.010526941785602,-4.011074696468464,-4.049494505392628,-4.073993888211645,-4.074820863124999,-4.089910869371607,-4.137116995906397,-4.137852932342949,-4.154140667465669,-4.16107713091652,-4.188226852770033,-4.216343075715762,-4.230494733777456,-4.230733621975213,-4.231860705861286,-4.23217596732542,-4.252932871645183,-4.269089876710216,-4.289134952970478,-4.289101363624797,-4.295749395371598,-4.299004312919848,-4.30038951283074,-4.3235833684633915,-4.329314040355186,-4.329168311083771,-4.334299316662411,-4.3441917308931615,-4.3568757360665,-4.3567307931608,-4.36284589551164,-4.369212163048256,-4.3703277480461695,-4.386971645336172,-4.386865411307386,-4.389856388949327,-4.392852772103467,-4.3987808871782565,-4.398662843907628,-4.398662843907628
3,0.0,-0.4768217500000004,-0.635461500045455,-0.6344032614148836,-0.6525954962690833,-0.6349144986392021,-0.6451260281740724,-0.7043438425321288,-0.6823935767509913,-0.6849201753894495,-0.644589713823059,-0.6470872390869092,-0.653875930205164,-0.6979034672859459,-0.6980876174252999,-0.6806634491911636,-0.7104148728467184,-0.6857690860650655,-0.715946793172322,-0.7100374014739081,-0.55125914168968,-0.5564779980109118,-0.6004563771594742,-0.5956456626787361,-0.5694450819058731,-0.5781059153614683,-0.5905240087149064,-0.6098848588445198,-0.6124040722269984,-0.5296140758138247,-0.47710668672451,-0.4810752960929498,-0.4805558488040396,-0.49181643474856324,-0.507219075470752,-0.5060609391087536,-0.48556187041084753,-0.5162546661713827,-0.514779651098715,-0.5196279231127322,-0.5227075275785491,-0.5325938815822695,-0.5513394523390022,-0.5551418361874385,-0.55382992544924,-0.5468478816992006,-0.5448949043188324,-0.5509967174642735,-0.5620980918457338,-0.5679007342374178,-0.5661798712403528,-0.5407871161519867,-0.506325401233721,-0.5068994799849335,-0.5244325210441898,-0.4882661539524335,-0.4874544104454897,-0.4899293512528413,-0.4947920641616962,-0.5054048653358117,-0.5048367589084158,-0.5077844822993571,-0.5108228903421062,-0.5115291486222734,-0.5249049813977951,-0.5245977614013684,-0.5259824591899268,-0.52738541272951,-0.5303394076324046,-0.5300267532097434,-0.5300267532097434
4,0.0,-0.833387083333334,-1.1157663853787887,-1.2009261894391263,-1.3262232567180536,-1.390552551212795,-1.5250469506016588,-1.6195748198867037,-1.6785223533896798,-1.6675594531746283,-1.7743668289863819,-1.8179648278497127,-1.7941306544680735,-1.8503872225293625,-1.900698099463662,-1.9377108585456215,-1.9421851487802257,-1.9901178961077821,-2.021536891286407,-2.0320469638651697,-2.0186085192965426,-2.0409056696951167,-2.0742947658960302,-2.0835298958058566,-2.1403489338656105,-2.1590426517624137,-2.2067155148737343,-2.207201477991408,-2.212610858515751,-2.2029152861296084,-2.093336667992715,-2.106010955880145,-2.1075893948474183,-2.1411290881255476,-2.150160101086951,-2.152989715774003,-2.2039830478834714,-2.220740681254992,-2.2240176300463004,-2.2380865630925286,-2.242848039798527,-2.268202616206894,-2.2768218527339275,-2.2898125426569442,-2.2921814642443827,-2.3044464927251,-2.307991196405849,-2.325823526887169,-2.3304219926033753,-2.348646830479905,-2.349118498249385,-2.3508001113989647,-2.348600457029122,-2.349884346976584,-2.355916705829016,-2.281171468577481,-2.2829006454902983,-2.288776776931658,-2.2997352111711122,-2.3042326945811147,-2.3054146900709855,-2.31231192631267,-2.3197399558572664,-2.3206390466730697,-2.325794454413112,-2.326326223731549,-2.3299281241244967,-2.3334105426476337,-2.342621393415417,-2.343136335794852,-2.343136335794852
5,0.0,-1.3024622954545462,-1.791728703670089,-2.0660052948975403,-2.3299473468711076,-2.4595012730168935,-2.6454300892889133,-2.864935767543117,-3.002234758059959,-3.14291028347763,-3.3467539334166587,-3.434774319974912,-3.6964784315588832,-3.7114568679469664,-3.728084856412283,-3.792834426699265,-3.8572220200033187,-3.8711692149617383,-3.934831243412475,-3.953257498051439,-4.0109386194191545,-4.012913214257275,-4.006048918265737,-4.02238208583283,-4.030540258469484,-4.069583736628171,-4.0950476957823865,-4.1284107161299,-4.1404278725205526,-4.168402259381176,-4.193728681158972,-4.190811769952267,-4.193374667897457,-4.252220640313275,-4.2457277681811485,-4.250445302676014,-4.239285261099966,-4.227577592435445,-4.233730290794698,-4.228011685438807,-4.238101717466613,-4.229636242016279,-4.221966035452727,-4.250868009958388,-4.255720656975699,-4.253068498772694,-4.262583652235341,-4.304884363105318,-4.29913097711447,-4.287976027039127,-4.292778473260466,-4.29820922655998,-4.305631875050676,-4.304747313601217,-4.296044686518168,-4.314945846123734,-4.318276342761056,-4.314485022978024,-4.315890531194776,-4.327016350764493,-4.3293068395480585,-4.344501148093042,-4.3390902262796285,-4.341096568935539,-4.333903112182359,-4.334994320462074,-4.3430672570335584,-4.340433790424911,-4.335064413770641,-4.3361544607487685,-4.3361544607487685
6,0.0,-0.40278359415584447,-0.579767374319439,-0.6510774288845526,-0.7176391646846132,-0.7541282717545905,-0.7332602504192564,-0.7853149104319266,-0.8408460967395197,-0.8060007201573298,-0.8754056839234068,-0.9013493934593634,-1.006575976285046,-0.9429445334470185,-0.8983207003098322,-0.9250558170998775,-0.9536134478359038,-0.9176534072475889,-0.9369407992168131,-0.9436155573679432,-0.9733754026557121,-0.9483332952555364,-0.897083292909915,-0.9049110823559221,-0.8595394979632317,-0.8772475443916516,-0.8523527728518603,-0.8671706732370865,-0.8729784118748489,-0.8898903486573588,-0.900728692656163,-0.8862756513723785,-0.887683257918364,-0.9171282195158437,-0.9007877382307984,-0.9033563055727382,-0.8536695808790357,-0.8227895312479221,-0.8266802608222038,-0.80925822897287,-0.8151774057452342,-0.7860453425041811,-0.7682875448112249,-0.782928432800838,-0.7861241108540515,-0.7748076619377837,-0.7818992895123477,-0.8085415996194314,-0.7977364668628405,-0.7723500244702906,-0.7752062474291772,-0.7785993431745872,-0.7826439881217089,-0.780681844878491,-0.7649837744568009,-0.7793203622828019,-0.7816111899171008,-0.772533670150014,-0.7661138776636277,-0.7732508352575382,-0.7748844914357533,-0.7851624079296937,-0.774985996867985,-0.7764061843463559,-0.764532864655694,-0.7653112613647541,-0.7708842078635623,-0.765770751102821,-0.7545585176502158,-0.7553468887062813,-0.7553468887062813
7,0.0,0.14020790584415596,0.1497148446805615,0.18929362369044797,0.23214220368438732,0.24724006051128106,0.38273809028135747,0.42477857130913516,0.41515108484145324,0.547100748902384,0.5520719573281121,0.5604712315770887,0.5395629181222871,0.6455534717182454,0.7242499145713421,0.7191756850306934,0.7159876366987914,0.7794060219758369,0.7836218962623352,0.7814410916478082,0.7671354335915351,0.8017503366483294,0.8786436556073345,0.8755708697276376,0.9508687174744788,0.9455119539946922,0.9985292821522805,0.9944772139366401,0.9921329964271405,0.9810501657034968,0.978718249360032,0.9993393633345838,0.9985765267591844,0.9855403161431497,1.0073767637863331,1.00606400902456,1.0772484710672572,1.1181034708283042,1.1155482762436413,1.1398803661292631,1.13629094200098,1.1769669295934533,1.2003594450281638,1.1890052647144915,1.1867538518712164,1.2030078635702537,1.1972973428426414,1.1795783640737132,1.1934618173386,1.2275203283630924,1.2250448592869898,1.2229829627836357,1.2195926534595125,1.222266564719163,1.2422707185393027,1.2305438223043523,1.2288897550574684,1.2389819693672135,1.2499209021447033,1.2452569389577985,1.244002267231153,1.236561049357209,1.2497178851023272,1.2486925251541334,1.2634922654927874,1.2629079613006375,1.2588862021969769,1.2654254956772337,1.2799970004410182,1.2793961915139203,1.2793961915139203
8,0.0,0.213163905844156,0.2336198606805615,0.283080763490448,0.34234637230038734,0.3658681915473584,0.5156515488690074,0.571809385916835,0.5685591486438655,0.7153591901969502,0.729094914230051,0.7422745117086756,0.7346094275990047,0.845333004588453,0.9287532398003548,0.9260653872262327,0.9270223022955314,0.9933969196271432,1.0001432126216814,0.9991521522108422,0.9874477402165521,1.0233772109944708,1.1055367583234255,1.1032571483138516,1.1835469565596577,1.1801798459073158,1.2357034179552826,1.2339276331346887,1.2321219883562853,1.2220423447698463,1.2211026161287892,1.243042811501503,1.2423905680297698,1.2306388413089353,1.2532055154991344,1.25210544573051,1.327102924330379,1.3695222406970304,1.3671382855963572,1.3923563685721416,1.3889156604218724,1.4303285356854059,1.4547707341800014,1.4445758603483811,1.4423781651225707,1.4595430662433293,1.4539073342996787,1.436671565863926,1.451375047637083,1.487077029449636,1.484826000235854,1.4829994168868068,1.4798819923839615,1.4826720356268388,1.503486674557917,1.4924676375613912,1.4909247988687364,1.5014605926527462,1.512549517094669,1.5083220105283646,1.5071392086585778,1.5002359366632225,1.514224640878111,1.5132682674183657,1.528527718957715,1.5279773793121003,1.524227064864348,1.5307956314432658,1.5460061036274957,1.5454382855972113,1.5454382855972113
9,0.0,-0.09494709415584424,-0.2148124853194388,-0.24517540655955236,-0.24466930414561297,-0.24885259216435587,-0.18438201039009403,-0.17605507080524296,-0.2144900430689968,-0.14211948396120022,-0.1636423652763403,-0.1777433274994345,-0.25238714577858906,-0.15931178809297472,-0.09008733928359419,-0.11104984043161024,-0.12024649011770859,-0.07761141437302163,-0.09118523801447581,-0.09723335701768111,-0.12226143271665846,-0.09721406426954303,-0.023015405525803757,-0.029521191733036113,0.02417060031605216,0.0102022803510184,0.03878721468459485,0.02785224975885067,0.022979858814205795,0.007738881429982004,0.005636435909081648,0.022225522525750503,0.020989413631968785,-0.005621104214577834,0.011968748995044628,0.009782626292436711,0.06530934789184671,0.09869423301028539,0.0951006679480461,0.11406022898268668,0.10850943608872254,0.13946684144724752,0.16455560890932094,0.14857482833473837,0.14551013723698245,0.16339151694333853,0.15645619429548785,0.13082377031989847,0.142630621230672,0.17017238009948146,0.16713796948310009,0.16414101431856928,0.16141634863370155,0.16362353880782965,0.18562044617210705,0.17206792014459693,0.16994803060419236,0.1781825456073767,0.18491361513134288,0.17846473938859853,0.1769161520610911,0.16727497591469812,0.1783870555015632,0.17707685721257088,0.1895113713152129,0.18878729801724076,0.18364850421984735,0.18883969928392133,0.20080508417917853,0.2000697171683424,0.2000697171683424
