,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.85,0.0,0.0,0.0,1564032.0,60235.0,25968363.5,0.0,25968363.5
1,1.45,0.22,0.15,7077.49,1560656.14,47017.99,22097809.78,0.073,22104887.27
2,1.33,0.28,0.15,8437.62,1560906.81,43213.94,21969089.49,0.0251,21977527.11
3,1.28,0.31,0.16,8896.45,1561009.59,41599.99,21939089.97,0.0144,21947986.419999998
4,1.24,0.33,0.16,9413.18,1561008.8,40209.05,21919590.37,0.0136,21929003.55
5,1.22,0.34,0.16,9597.3,1560908.31,39538.14,21909686.88,0.01,21919284.18
6,1.2,0.35,0.16,9780.31,1560783.08,38899.25,21901128.18,0.0091,21910908.49
7,1.17,0.37,0.16,10009.85,1560651.67,38106.66,21893180.51,0.0104,21903190.360000003
8,1.16,0.37,0.16,10232.41,1560439.25,37783.65,21885353.78,0.0136,21895586.19
9,1.2,0.35,0.16,10355.55,1559270.32,38889.86,21868588.98,0.0171,21878944.53
10,1.18,0.36,0.16,10447.06,1558777.72,38343.64,21860162.53,0.0092,21870609.59
11,1.19,0.36,0.16,10527.68,1558203.59,38541.06,21850986.41,0.0111,21861514.09
12,1.17,0.37,0.16,10642.02,1557594.97,38091.8,21840303.25,0.0131,21850945.27
13,1.2,0.36,0.16,10839.73,1556193.78,38747.81,21820359.69,0.0198,21831199.42
14,1.21,0.35,0.16,10909.17,1555656.62,39208.3,21810607.1,0.0133,21821516.270000003
15,1.17,0.37,0.16,10926.02,1555310.07,38036.8,21803010.27,0.0129,21813936.29
16,1.19,0.36,0.16,10957.43,1554642.73,38519.21,21792085.14,0.0142,21803042.57
17,1.15,0.38,0.16,10902.16,1554251.25,37094.58,21784252.37,0.0165,21795154.53
18,1.17,0.37,0.16,10928.33,1553674.79,37998.81,21775537.86,0.0136,21786466.189999998
19,1.14,0.39,0.16,10914.0,1553365.39,36776.31,21769143.28,0.0131,21780057.28
20,1.12,0.4,0.16,10933.24,1553158.33,36108.74,21765260.78,0.0099,21776194.02
21,1.12,0.4,0.16,10875.28,1552948.66,36315.99,21761362.63,0.0092,21772237.91
22,1.12,0.4,0.16,10877.66,1552411.29,36173.06,21754116.11,0.0152,21764993.77
23,1.17,0.37,0.16,10899.06,1552043.75,37803.4,21747968.64,0.0102,21758867.7
24,1.16,0.38,0.16,10837.61,1551599.22,37540.25,21741829.42,0.0108,21752667.03
25,1.13,0.39,0.16,10838.11,1551114.33,36657.3,21734995.33,0.0109,21745833.439999998
26,1.11,0.4,0.16,10843.05,1550894.09,36009.16,21731468.2,0.0076,21742311.25
27,1.13,0.39,0.16,10813.68,1550550.36,36639.38,21726392.01,0.0123,21737205.69
28,1.12,0.4,0.16,10812.32,1550398.74,36308.92,21723516.8,0.0061,21734329.12
29,1.11,0.41,0.16,10776.47,1550200.24,35768.67,21720422.21,0.0075,21731198.68
30,1.14,0.39,0.16,10743.91,1549793.19,36721.25,21714919.62,0.0142,21725663.53
31,1.15,0.38,0.16,10723.37,1549543.61,37207.44,21710985.57,0.0072,21721708.94
32,1.14,0.39,0.16,10677.16,1549288.47,36680.88,21707425.53,0.0085,21718102.69
33,1.12,0.4,0.16,10635.24,1549115.52,36260.67,21704780.85,0.0065,21715416.09
34,1.13,0.4,0.16,10550.04,1548554.76,36375.48,21698224.22,0.0142,21708774.259999998
35,1.1,0.41,0.16,10554.6,1548412.15,35644.51,21695120.74,0.0081,21705675.34
36,1.14,0.39,0.16,10465.11,1547888.42,36783.59,21687834.64,0.013,21698299.75
37,1.13,0.39,0.16,10446.7,1547755.93,36520.65,21685441.87,0.0061,21695888.57
38,1.14,0.39,0.17,10381.79,1547496.82,36800.01,21681938.5,0.0073,21692320.29
39,1.12,0.4,0.17,10356.39,1547312.7,36131.7,21678923.07,0.0082,21689279.46
40,1.1,0.41,0.17,10326.43,1547096.61,35347.39,21675182.58,0.0082,21685509.009999998
41,1.09,0.42,0.17,10312.47,1547014.19,35010.14,21673528.19,0.0055,21683840.66
42,1.08,0.42,0.17,10308.64,1546992.55,34797.1,21672739.5,0.0033,21683048.14
43,1.09,0.41,0.17,10287.75,1546830.27,35282.2,21670488.92,0.0078,21680776.67
44,1.1,0.41,0.17,10197.77,1546663.78,35410.9,21668125.57,0.0076,21678323.34
45,1.1,0.41,0.17,10166.6,1546322.42,35402.88,21663675.6,0.0109,21673842.200000003
46,1.12,0.4,0.17,10094.22,1546052.61,36096.26,21659772.11,0.0105,21669866.33
47,1.1,0.41,0.17,10057.67,1545857.27,35320.96,21656812.91,0.0093,21666870.580000002
48,1.08,0.43,0.17,10039.77,1545624.61,34620.61,21652762.66,0.0115,21662802.43
49,1.07,0.43,0.17,10041.31,1545579.75,34325.71,21651819.66,0.0041,21661860.97
