,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85
0,27.92,23.470915240286352,21.571081716051747,20.75275908442722,20.16971874794333,19.92925923180993,19.555564815364317,19.097851558898224,18.606911926484823,18.38822112149823,18.29992708187617,18.20880891015124,17.93575950033028,17.83633221083254,17.489254804633852,17.462685026848177,17.536223512365737,16.887647342619935,16.75730027563224,16.53996769162916,16.488815752809035,16.281069928801525,16.253881268737253,16.271665339411943,17.34953049676204,17.438900799410888,17.901000140145815,18.441275167067282,18.46974398707861,18.562030114343546,18.62110988037403,18.740309698244193,18.970514004942217,19.329362508712354,20.013652294091436,19.905346614624207,20.035408994258905,20.09248660393402,21.17551329792106,22.389919437268127,22.60286681865724,23.241572800128623,23.486833354899154,24.723933175204113,25.252846231471747,24.73366827728109,24.552478667251872,24.832120799442784,24.711344919185862,24.94484423132673,24.937942600820662,25.171016125164005,25.0667035213653,25.213889626134616,25.270106687390296,25.557250951511556,25.823466169814413,26.1876763770489,26.15201428414406,26.65651255185955,26.60838120654001,27.261120210615633,27.374609262809358,27.37880614475657,28.53304518713928,29.664038600571207,29.95445823394621,29.796347444907937,29.76191495567548,29.546962910887903,29.526688387502332,29.997494879320982,31.16554958916526,31.094245769799983,31.069481966888862,31.0384407776714,30.956256803097887,30.92584716488657,30.878041611267577,30.69652018358764,31.74078935059614,31.701780673750815,31.653600584713217,31.616411121733673,31.585982524992602,31.585982524992602
1,37.606,29.23954928123858,27.64352881263977,26.945826005906707,26.265090604318697,25.974723676897042,25.902868818184658,25.960955031824795,25.95791490450861,26.48888443752375,26.598125694750667,26.784980402185223,26.593321575065765,26.873565429480564,27.669779427225095,28.094003804315633,28.845068311816018,29.518080733625418,30.516087993705174,30.92344902022744,30.36212449649761,31.1832608607062,30.135352578546996,31.24746877416448,30.41157376740622,31.624629733356173,31.083150204182772,30.371789258535813,30.589772097700468,31.092075793313818,30.108873846640925,31.490405203514662,30.89590984440683,30.468542905420694,34.367304513804896,33.676689597717434,32.335846272586224,31.92991520632211,31.38834655529487,31.685519825379348,30.997722367283014,31.171161734475643,31.093215406208433,30.941528683884002,30.346129568984622,30.66423373206229,31.184065204745714,30.535751327736012,31.641879507635796,31.38087386018416,30.79999,32.00717702975815,31.352393460876474,30.79999,32.992357171775055,32.546606799921115,32.09976993105476,31.223938621976377,30.885808655318655,30.560592561159375,31.512079772132974,31.082268636357718,30.72713111317876,31.38290071863489,31.33875325847336,31.277219234282732,31.040937115432527,30.430616298026507,30.762261427709387,31.71688507217253,31.43070111915879,31.146544688233995,31.063740468698107,31.030381032231375,31.028632771744263,31.019348654673465,31.0006158865124,31.009278308141813,31.023538918249898,31.044588338050946,30.63779272031861,30.675264461477365,30.750750571398385,30.78121690770213,30.893504421819753,30.893504421819753
2,32.721,25.44134691356185,24.438339743377096,24.067387705966528,23.820455715039152,23.642254565816316,23.594598808988447,23.74644631742256,23.74489764632408,24.192066346248343,24.499993915442563,24.690089039577565,24.81062552628834,25.189168024574283,25.57331299134689,25.395615008970537,25.7795341961189,25.946871291198576,28.238181228196034,27.79921848162107,28.55802537961739,28.536275203529843,32.52408431030311,31.62887637712085,30.754805887771614,32.064653709839845,31.49771286042931,30.752902471423027,31.076900729177385,30.61449369378287,31.58899297783143,31.031229165513906,30.426188937180587,33.26767764275897,31.977352882333214,31.33476431770892,30.08716515989835,31.45761473295048,30.906806304869946,30.71984675669555,34.4893350923577,34.16027154881566,33.95239941830189,33.306794665194175,32.64447590808723,31.78767271477279,30.983447246637464,30.3179636985687,31.012462175428738,30.748299927576085,31.28456963648497,30.667329845213125,31.102758820204045,30.536698959480603,34.186808584148324,33.71048286181838,33.2329961163981,32.32624511613428,31.964595619687113,31.616758254511268,31.163383781477016,31.182240318348555,30.76257714829446,32.60001,32.10728265957432,31.411801521965316,31.1642945103106,30.531151222325626,31.171930279249523,30.66510414513565,31.996981819619148,31.698199740342492,31.065814141018024,31.04221108651909,31.03558295275888,31.01479996854849,31.028822756146315,30.995955956645755,30.965184641738027,30.900862234602872,30.53086338465858,30.54210868540948,30.772185158959164,30.839628262033724,30.816459069184496,30.816459069184496
3,32.296,25.11089941995644,24.194538723224664,23.744482376669534,23.520060451150602,23.209620118039187,23.278920273907733,23.254723493656368,23.054615719978923,23.18396856874793,23.211976301011525,23.421114667302263,23.351861855730885,23.337628081542114,24.021641103606306,24.56577283787509,25.075058694941887,26.592992420626672,29.42709152871599,29.91748877985468,30.80713087153754,30.09734008023507,35.49413045634375,34.517173599917825,33.563284424099464,32.60264705558048,32.026193850066825,31.268886740005957,30.84147151237734,30.382567533067277,32.60001,32.02439475731246,31.399990000000003,31.301860712916163,30.087782400657865,31.193681204537743,29.99509783761089,32.52674260451548,31.95721423700684,31.37685301818168,31.53887722827023,31.237964071426802,31.208706641973027,31.123049661340133,30.504155535493265,31.236113807977784,30.445842734176452,31.972142590054013,31.086510323739976,30.82171733830846,30.251183890936932,31.400009999999998,30.757647488879286,32.16301400894519,31.427444870987898,30.98956543739552,30.550618691858087,31.959990924055198,31.60243889218089,31.25854250105569,30.81030473043565,30.42930045761432,34.15206013512446,33.7418255485019,33.23184042998137,32.51200006129816,32.25582411505506,31.60050497955805,31.360009734509287,30.84894516437038,30.831549163247384,31.040188301052797,31.030448844116016,31.00404375452048,31.000633344142997,30.984684387910352,30.990698103320387,30.991516246615028,30.993027350706797,30.987783433707595,30.784732280790404,30.8235756337432,30.786999462555947,30.947282502203556,30.941545182410344,30.941545182410344
4,18.063,23.80823276501875,23.686635795366385,23.500004018448934,23.5672155164852,23.557163359523287,23.590896109089357,23.774618479655075,24.171259122251534,25.023592817478335,25.005890040712366,25.31371988982705,25.36136217517838,24.860038488223463,25.624996342529684,26.077599003744695,27.72295784589949,31.145619697719365,30.10135312224959,31.3236263668984,30.75503779709206,31.238020701020734,30.443433722606052,31.599449202181802,30.726191938850857,31.629572326056383,31.07032422803237,30.33562008054792,30.699727120762308,31.97640244211812,30.962889085859235,30.416180329774065,32.744738758993414,32.27004196225315,31.018411637737955,30.39509310713403,34.1823089459808,33.75224053440395,33.16125425935501,32.55902698769741,31.852268312957545,31.548365084529216,31.356386930755587,31.17372151773785,30.553819762027853,32.06444172326038,31.25321402229684,30.581936239984618,32.639143003810716,32.361124788581684,31.76209573761113,31.133988870032915,30.497068459123536,33.92413735284701,33.14829126884386,32.68643523616473,32.22345344963019,31.3442474777982,30.99358406866617,30.656313209742457,32.42528140347463,31.968519782112185,31.488798153427744,31.11055467287042,31.29766170664071,31.326630011666552,31.079794102749368,30.44836755075089,30.797351263823895,32.76225456868212,32.466638164335585,32.163470518319826,31.521802671353864,31.41723060360758,31.34911701873464,31.336210559737225,31.356009064310495,31.379307865300653,31.37443776583444,31.347211464471563,31.317076598619856,31.27858865469124,31.24543503362125,31.21911231229194,31.20394622518911,31.20394622518911
5,14.7,21.70645196207929,22.289537108771217,22.109889317343047,21.7753701511511,21.73318356190042,21.713250415858003,21.513516038503422,21.772467420167125,23.22506386444145,23.9410608076517,25.02957091900016,25.224552590915323,25.79448948451672,28.1133531314451,30.570178468765423,33.17169578731337,31.944842617784726,30.873779279563916,29.880503191900978,31.703778444774866,30.973329053579363,30.457046942202428,31.185755790139467,30.323931029145722,35.73010918139578,35.09835876138064,34.26840573087385,33.79999,33.297064907550514,32.24169227552574,31.6724038144537,31.054862100796456,30.776886280492057,36.37547588686009,35.644506537280904,34.22531423426581,33.79470474700996,33.20297494304462,32.59999,31.892342141308198,31.58805656755704,31.39583688311735,31.29165681944457,30.669409873714624,31.821830379311503,31.016740725112598,30.350542077074262,34.36020289363424,34.06752479598074,33.43690898207514,32.77568208018152,32.10517689738957,31.52087336122761,30.79999,31.551036019301023,31.10413641346484,30.340053072453525,32.156811116031896,31.80688207002924,31.350781280654214,31.2859578778053,31.157611651230685,30.91615106836796,30.844023197731524,30.964155514642027,30.720175697232257,32.57509133534995,32.32717901311812,31.800352778496052,31.513415689791646,31.219149064333482,31.123963659949947,31.133534629565727,31.18181555982092,31.185695386706147,31.237210774797294,31.27015155152454,31.277809766440726,31.39099999891696,31.15070683977809,31.112423360334834,31.07775171901396,31.052014895159967,31.034166608153917,31.034166608153917
6,23.331,28.758758820018688,27.8042038603966,27.43670916261221,26.96704233228065,27.175269976727407,26.96062375118084,26.98752739332596,27.007325571716855,27.7722622481697,28.38736610698764,29.066733901769922,29.236296369661385,31.442585981716956,30.5599656346874,35.70546727385637,34.399989999999995,33.127708443040994,32.016985362725805,30.986929868972243,30.42445303661201,31.31244339284603,31.064559242475408,30.213652621380163,31.98601847241223,31.070525094991893,30.521161610564793,31.60693372406126,31.17489772339903,30.711032547118105,34.077776802451694,33.47606877339297,32.82335958851591,32.34752303444835,31.092887518317692,30.4680723863729,31.800086219066248,31.399990000000003,32.26553936744359,31.679578788575093,30.991910292542013,30.93006623657301,30.937812294827506,30.617641354460435,35.17384976922166,34.25065936823974,33.38412054322016,32.66707370167903,31.76219175844431,31.491643360056088,30.908709072118924,30.297478232801673,32.60001,32.00670066603199,31.274706419123955,30.838955094484263,30.402141645071897,33.81645828043578,33.43813704130608,33.074264661275926,32.59999,32.14076733039492,31.658460944112633,31.27817947391349,31.30600224458195,31.12723260373102,30.910333771102483,30.283365841965345,30.61874201656797,31.850646124991133,31.563255235458634,31.268523217259098,30.95509505030226,30.937017938955005,30.950407670328733,30.947913125004398,31.074521809681368,31.143983075567885,31.15208986548064,31.27181138115924,31.14123563935628,31.103516839114253,31.068307049620856,31.047696788337884,31.04799350873621,31.04799350873621
7,17.331,32.263844192256194,29.65227441793739,29.388721947127646,29.2215984214359,29.477937010074818,29.79736238762916,30.786199580537446,33.80001,32.38799934934169,31.781652186187117,31.02513671981012,30.132170986949824,35.27382749230019,34.28366091120481,33.25930968212705,32.043269779858086,30.858151378208092,30.29795176774957,32.963609596100284,32.365251940560526,31.619562318200444,30.556992198305007,33.60609730023674,32.677385904925096,31.742104434579865,31.18086663631554,30.531040566076076,31.476335177588705,31.007984779285053,30.158287860522154,32.81578806526169,32.17595289153907,31.70950171957837,30.479612586681828,32.267362129958954,30.982631426069347,30.85437915140476,32.42697452266214,31.838082189393887,31.14697306064329,31.324207363166902,31.501565379840546,30.902563227179865,30.851506219067456,30.041762202300784,30.708876419092864,31.77140789334795,30.891336002722543,30.628205500168765,31.18119217430431,30.629831570595428,35.301077343511935,34.65860948270355,33.865965998081755,33.39411058412196,32.921105043252744,32.02286388488093,31.66460846247855,31.32003554474298,31.161610153599444,31.742053556415893,31.265730294229922,31.0642682501548,31.630960920731752,30.945797466755792,30.782805226049344,35.28016849877859,35.01166922087263,34.44109466328501,34.13032995248725,33.811627050848266,33.13707814233493,33.027147475724824,32.95554353834785,32.913263774541605,32.81857424516584,32.76458230055926,32.713931131976594,32.48085672324836,31.83784076722076,31.798712816487612,31.750385410827153,31.71308223643275,31.68256060046739,31.68256060046739
8,33.898,26.356492089970338,25.12415836263772,24.59384366586953,24.074430185784205,24.583866042942372,24.775989984167495,26.747867698912213,32.833557637621084,31.461920969959614,30.872911246890187,30.138027021440514,31.43451179347338,29.89621540366836,34.40001,33.372182411369586,32.152015612182176,31.075679318662534,30.2081060517857,36.69539298197664,36.02929574375417,35.19918720678371,34.01632438932448,33.080043350310646,32.165869563858486,31.245228547219376,30.69277609995809,34.6239632583169,34.150687402335606,33.642544127173906,32.576221301360704,32.001026093438206,31.377076973305012,31.5937318423671,30.368332975989325,33.54552463356345,32.209903664571684,31.804651283055918,31.2477664039071,31.954943233012386,31.261297402033325,31.445598508140854,31.254245709676507,31.400009999999998,30.77560840851097,35.40287640091126,34.50718658107656,33.7660177635126,32.83069493514506,32.5510450923311,31.948500471983458,31.376033462792602,31.200549215633544,31.104481376407577,31.087134883568147,30.65399699817191,32.28822194827906,31.407248789981864,31.055880554392417,30.818589892948616,30.858087276606746,31.80218334719467,31.324957773567284,31.478087271826418,31.002317042825428,31.57483641937121,31.326044786068028,31.945122298286268,31.702004347474762,31.185366394822747,31.14829628113965,31.438830467880315,30.81161933884615,30.920466202239453,30.974553272552683,30.994821625746876,31.232707787973176,31.374041037848933,31.422070921570448,31.198200529121557,31.523516833183624,31.48477517910593,31.436924893121393,31.399990000000003,31.41149971535989,31.41149971535989
9,41.554,32.30921211595458,29.693970073150094,29.245300998422948,29.315059997617777,29.83021495163829,30.556460118314945,33.569732071330925,32.57846182782302,31.217481902581827,30.633048409537295,33.692300554834254,32.72256849117227,31.121239057273808,32.1056211736435,31.146346941095658,30.194030206580454,35.55850967293623,34.36628542164977,33.26064787653333,32.6568983621752,31.904489258366436,30.83234421615149,29.98370051945066,37.54025167398876,36.465786847306106,35.82102877953721,34.97398713882777,34.49592679730315,33.98264655154971,32.9055439530518,32.324533926726616,31.694277120479,31.279749099531916,32.52735376952533,31.8737128741486,30.807712782538793,31.678980168352588,31.12429573287162,31.87190653794045,31.18006318418486,31.810514307128585,31.61694092255194,31.015744904360613,31.50127177329853,30.674473685780704,32.84532104420065,32.14199477266997,31.254427592340605,30.989056091787006,30.528340719635395,35.81887550917729,35.08611450631153,34.447558897608786,33.65974214647968,33.19076005498383,32.72063484017625,31.83059190913955,31.474487527260372,31.132527595292668,31.89620883414017,31.446900040760323,30.97650647720923,31.501929348994363,31.02579876294829,31.786174986277864,31.535718126066065,30.89502888290996,30.994931531225067,30.958134705676297,31.156911915983788,31.19510442517282,31.307441949132844,31.4483691619801,31.38029646933032,31.44637869967522,31.40024585569975,31.364445032299137,31.55722887522811,31.333107995632695,32.18058566080671,32.141036484733306,32.09218881855544,32.054484063142034,32.02368197318585,32.02368197318585
