,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,1000,1,0,0,10,0,minizinc_fw,1,1.25,1.17,852443.0,795298.84,32722744.0,0.07,0.08,0.021789999999999997,2539.3210000000004
1,1000,1,0,0,10,0,ogsa_fw,1,1.25,1.04,852443.0,708398.18,32722744.0,0.17,0.16,0.008640909090909091,0.9801272727272728
