,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,20,1,3,0,10,0,minizinc_fw,2,3.52,2.25,41107.0,26200.64,559918.0,0.36,0.11,0.00636,126.282
1,20,1,3,0,10,0,ogsa_fw,2,3.52,1.81,41107.0,21106.47,559918.0,0.49,0.11,0.0051666666666666675,0.020666666666666667
