,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.15,0.0,0.0,0.0,259205096.0,6195200.0,5065439119.4,0.0,5065439119.4
1,1.13,0.01,0.04,1324572.73,259205096.0,6110598.88,4867249822.37,0.0173,4868574395.099999
2,1.12,0.03,0.07,2459460.17,259205096.0,6030130.76,4721947374.17,0.019,4724406834.34
3,1.11,0.03,0.08,3072350.38,259205096.0,5982667.87,4648087806.41,0.0077,4651160156.79
4,1.1,0.04,0.09,3786865.12,259205096.0,5935774.58,4588238095.81,0.0112,4592024960.93
5,1.09,0.05,0.11,4590142.15,259205096.0,5868418.4,4514492135.47,0.0167,4519082277.62
6,1.08,0.06,0.11,4866543.24,259205096.0,5829908.48,4483266172.56,0.0102,4488132715.8
7,1.07,0.07,0.12,5379606.42,259205096.0,5765794.39,4437209965.77,0.0141,4442589572.190001
8,1.06,0.07,0.13,5550786.76,259205096.0,5739247.06,4420603390.32,0.0076,4426154177.08
9,1.06,0.08,0.13,5783699.62,259205096.0,5719796.4,4410216607.94,0.0048,4416000307.559999
10,1.06,0.08,0.13,5983465.04,259205096.0,5701872.14,4401454520.98,0.0049,4407437986.0199995
11,1.05,0.08,0.13,6206381.95,259205096.0,5676733.61,4390724835.85,0.0077,4396931217.8
12,1.05,0.09,0.13,6299346.66,259205096.0,5662636.46,4385978469.16,0.004,4392277815.82
13,1.04,0.09,0.13,6424173.46,259205096.0,5642291.69,4382082676.57,0.0059,4388506850.03
14,1.04,0.09,0.14,6496068.74,259205096.0,5631694.73,4379177344.14,0.0043,4385673412.88
15,1.04,0.09,0.14,6593686.46,259205096.0,5619691.92,4376355012.08,0.0031,4382948698.54
16,1.04,0.09,0.14,6627622.12,259205096.0,5613112.33,4374696022.48,0.003,4381323644.599999
17,1.04,0.1,0.14,6685607.22,259205096.0,5604876.94,4373400115.74,0.0023,4380085722.96
18,1.04,0.1,0.14,6727152.91,259205096.0,5596637.25,4372139790.98,0.003,4378866943.889999
19,1.04,0.1,0.14,6739621.76,259205096.0,5593202.3,4371598870.5,0.0021,4378338492.26
20,1.03,0.1,0.14,6765406.02,259205096.0,5588080.23,4371039145.55,0.0021,4377804551.570001
21,1.03,0.1,0.14,6789397.91,259205096.0,5584623.42,4370736197.24,0.0021,4377525595.15
22,1.03,0.1,0.14,6842253.35,259205096.0,5580979.43,4370393013.06,0.0021,4377235266.410001
23,1.03,0.1,0.14,6867941.74,259205096.0,5575699.99,4369861092.92,0.0022,4376729034.66
24,1.03,0.11,0.14,6837665.89,259205096.0,5539445.43,4368173718.16,0.0064,4375011384.05
25,1.03,0.11,0.14,6837665.89,259205096.0,5539445.43,4368173718.16,0.0013,4375011384.05
