,init_PAR,PAR,init_inconvenient,inconvenient,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,3.35,1.88,0.0,2155.12,22510.0,12621.2,322844.0,0.44,0.09,0.004921739130434783,30.416956521739127
