,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,15.8,15.8,15.4,15.1,15.1,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9
1,17.0,16.3,15.8,15.4,15.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,18.9,17.8,18.9,18.9
2,15.1,14.8,14.8,14.6,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9
3,15.8,15.4,15.1,14.8,17.8,17.0,17.0,16.3,16.3,15.8,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9
4,14.5,14.4,14.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,17.8,17.8
5,14.6,14.5,14.6,20.3,18.9,17.8,17.8,17.0,17.0,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,17.8,18.9,18.9,18.9
6,14.6,14.6,14.8,15.8,15.4,15.4,15.8,15.8,15.8,20.3,20.3,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,17.8,18.9,18.9,18.9
7,14.2,14.1,31.3,31.3,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9
8,14.8,14.6,20.3,18.9,17.8,17.0,17.0,17.0,17.8,17.8,17.8,17.0,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
9,14.4,17.0,17.8,17.0,16.3,15.8,15.8,15.4,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9
10,14.0,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,17.8,17.8,18.9,18.9
11,14.6,15.1,15.4,15.1,15.8,15.8,15.4,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,17.8,17.8,18.9,18.9,18.9,18.9,18.9
12,20.3,18.9,17.8,17.8,17.8,17.0,17.0,20.3,20.3,18.9,18.9,17.8,20.3,20.3,20.3,18.9,18.9,18.9,20.3,18.9,18.9,18.9,18.9
13,24.5,22.1,20.3,20.3,20.3,17.8,17.8,17.8,17.0,17.0,17.0,17.8,18.9,18.9,17.8,17.8,17.8,17.8,20.3,20.3,20.3,18.9,18.9
14,15.8,15.8,15.4,15.8,15.4,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9
15,20.3,18.9,17.8,17.8,17.8,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,17.8,20.3,18.9,18.9,18.9,18.9,18.9,18.9,17.8,17.8
16,27.5,24.5,22.1,20.3,20.3,17.8,17.8,17.8,17.8,17.8,17.0,20.3,20.3,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9,18.9
17,17.0,16.3,15.8,15.4,15.4,16.3,15.8,15.8,17.0,17.0,17.0,20.3,18.9,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3
18,36.3,31.3,24.5,24.5,22.1,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3
19,50.9,42.7,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9
20,18.9,17.8,17.0,17.0,16.3,15.8,15.4,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,17.8,18.9,18.9,18.9
21,31.3,27.5,24.5,22.1,22.1,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,18.9,17.8,18.9,18.9,18.9,18.9,18.9,17.8,17.8
22,50.9,42.7,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
23,50.9,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,17.8,20.3,20.3,20.3,20.3
24,36.3,31.3,27.5,24.5,24.5,22.1,20.3,20.3,20.3,18.9,18.9,17.8,18.9,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
25,17.0,17.0,15.8,15.8,15.8,15.4,17.8,17.0,17.0,17.0,17.0,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9
26,36.3,31.3,24.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,18.9,18.9,18.9,18.9,17.8,18.9,17.8,18.9,18.9,18.9,18.9
27,50.9,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
28,36.3,31.3,31.3,27.5,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,20.3,20.3,20.3,20.3,20.3
29,17.0,16.3,17.0,16.3,17.0,15.8,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9
30,17.0,16.3,16.3,16.3,17.0,15.8,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9,18.9,18.9
31,27.5,24.5,22.1,20.3,20.3,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,17.8,20.3,20.3
32,27.5,24.5,22.1,22.1,20.3,18.9,17.8,17.8,17.8,17.0,17.0,18.9,17.8,17.8,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
33,50.9,36.3,31.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,18.9,17.8,18.9,18.9,18.9,18.9
34,230.4,182.1,144.6,115.5,115.5,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
35,42.7,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,17.8,17.8,17.8,17.8,20.3,18.9,18.9,18.9,18.9
36,18.9,17.8,17.0,17.0,16.3,15.8,17.0,16.3,17.0,17.0,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
37,22.1,20.3,18.9,17.8,17.8,17.0,17.0,17.0,17.0,17.0,20.3,18.9,18.9,18.9,17.8,17.8,18.9,17.8,18.9,18.9,18.9,18.9,18.9
38,50.9,36.3,36.3,31.3,27.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,17.8,18.9,18.9,18.9
39,36.3,36.3,31.3,27.5,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,17.8,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9,18.9
40,24.5,22.1,20.3,18.9,17.8,20.3,18.9,17.8,17.8,17.8,17.8,17.8,18.9,18.9,17.8,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9
41,20.3,17.8,17.8,17.0,17.0,22.1,20.3,20.3,18.9,18.9,17.8,17.8,20.3,20.3,20.3,18.9,18.9,18.9,18.9,18.9,18.9,18.9,18.9
42,17.8,17.0,17.0,16.3,16.3,20.3,20.3,20.3,18.9,18.9,17.8,17.8,18.9,18.9,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9,18.9
43,24.5,22.1,20.3,20.3,18.9,17.8,17.8,17.0,17.8,17.0,18.9,18.9,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
44,18.9,17.8,17.8,17.0,17.0,17.0,16.3,17.8,17.8,17.8,18.9,18.9,17.8,17.8,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3,20.3
45,16.3,17.0,16.3,15.8,16.3,16.3,16.3,17.0,17.0,17.8,17.8,17.8,17.8,17.8,18.9,18.9,18.9,18.9,17.8,18.9,18.9,18.9,18.9
46,17.0,22.1,22.1,20.3,20.3,17.8,17.8,17.8,17.0,20.3,18.9,18.9,17.8,20.3,20.3,20.3,20.3,18.9,18.9,20.3,20.3,20.3,20.3
47,14.1,14.8,14.8,14.8,15.1,17.0,17.0,17.0,16.3,17.8,17.8,17.8,17.0,18.9,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8,17.8
