,0,1,2,3,4,5,6,7,8,9,10,11,12
0,14.8,14.3,14.0,14.6,14.4,14.3,14.3,14.4,14.5,14.5,14.5,14.4,14.4
1,14.0,14.0,14.0,14.5,14.2,14.5,14.5,14.3,14.4,14.5,14.5,14.4,14.4
2,14.0,14.0,14.3,14.0,14.6,14.4,14.4,14.5,14.4,14.4,14.4,14.5,14.5
3,14.0,14.3,14.0,14.8,14.5,14.3,14.5,14.4,14.4,14.4,14.4,14.5,14.5
4,14.0,14.0,14.0,14.0,14.6,14.5,14.4,14.5,14.5,14.4,14.5,14.5,14.5
5,14.0,14.0,14.0,14.8,14.5,14.3,14.4,14.5,14.5,14.5,14.4,14.5,14.5
6,14.0,14.0,14.3,14.2,14.5,14.3,14.5,14.4,14.5,14.5,14.5,14.5,14.5
7,24.5,17.0,14.8,14.3,14.3,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
8,15.4,14.5,14.1,14.8,14.5,14.3,14.6,14.5,14.5,14.5,14.5,14.5,14.5
9,14.0,14.0,14.2,14.3,14.3,14.6,14.5,14.5,14.4,14.5,14.5,14.5,14.5
10,14.0,14.0,14.5,14.1,15.1,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
11,14.1,14.0,14.5,14.1,15.4,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5
12,14.2,14.0,14.5,14.2,14.8,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
13,14.0,14.0,14.0,16.3,15.1,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
14,92.8,31.3,17.8,15.1,14.5,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
15,22.1,15.8,14.6,15.4,14.6,14.5,14.4,14.5,14.5,14.5,14.5,14.5,14.5
16,50.9,22.1,16.3,14.6,14.4,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
17,36.3,20.3,15.8,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
18,22.1,15.8,14.6,15.4,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
19,14.0,14.0,14.5,16.3,15.1,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
20,14.0,14.0,15.4,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5,14.5
21,61.6,24.5,17.0,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
22,14.0,15.8,14.6,16.3,15.1,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
23,230.4,50.9,24.5,16.3,14.8,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
24,144.6,42.7,22.1,15.8,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5,14.5
25,14.0,14.0,27.5,17.0,15.4,14.8,14.6,14.5,14.5,14.5,14.5,14.5,14.5
26,14.4,14.3,17.8,15.1,14.6,14.5,14.6,14.5,14.5,14.5,14.5,14.5,14.5
27,14.0,24.5,17.0,14.6,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5,14.5
28,14.0,50.9,24.5,16.3,15.1,14.6,14.6,14.6,14.5,14.5,14.5,14.5,14.5
29,14.2,14.0,15.8,14.5,14.2,14.3,14.4,14.5,14.5,14.5,14.5,14.5,14.5
30,14.5,14.0,14.0,14.0,14.3,14.1,14.5,14.4,14.4,14.4,14.4,14.4,14.4
31,17.0,14.8,14.3,14.0,14.1,14.2,14.5,14.5,14.4,14.4,14.4,14.4,14.4
32,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4
33,15.8,14.6,14.2,14.0,14.1,14.3,14.4,14.3,14.4,14.4,14.4,14.4,14.4
34,14.0,14.0,14.0,14.0,14.0,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4
35,15.4,14.5,14.2,14.0,14.2,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4
36,27.5,17.8,15.4,14.3,14.1,14.4,14.3,14.4,14.4,14.4,14.4,14.4,14.4
37,14.0,14.0,14.0,14.0,14.5,14.3,14.3,14.4,14.4,14.4,14.4,14.4,14.4
38,15.4,14.5,14.0,14.5,14.3,14.3,14.3,14.3,14.4,14.4,14.4,14.4,14.4
39,18.9,15.4,14.5,14.0,14.6,14.5,14.3,14.5,14.4,14.4,14.4,14.4,14.4
40,14.5,14.1,14.0,14.4,14.1,14.5,14.4,14.3,14.4,14.4,14.4,14.5,14.5
41,230.4,61.6,24.5,16.3,15.1,14.6,14.5,14.5,14.5,14.4,14.4,14.4,14.4
42,61.6,24.5,17.8,14.8,14.4,14.3,14.3,14.4,14.4,14.5,14.4,14.4,14.4
43,14.0,14.0,14.0,14.3,14.2,14.4,14.3,14.4,14.5,14.5,14.4,14.5,14.5
44,27.5,17.8,15.4,14.3,14.2,14.4,14.3,14.4,14.5,14.5,14.5,14.5,14.5
45,14.0,14.0,14.0,14.0,14.1,14.5,14.3,14.5,14.4,14.4,14.4,14.4,14.4
46,14.5,14.1,14.0,14.8,14.4,14.3,14.3,14.5,14.4,14.4,14.4,14.4,14.4
47,61.6,24.5,17.0,14.8,14.4,14.3,14.3,14.5,14.4,14.4,14.4,14.4,14.4
