,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,1.74,1.02,22175.0,13087.71,613008.0,0.41,0.14,2853.83,0.01893846153846154,99.95076923076923
