,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54
11,22.522,18.795999999999996,18.631653999999994,19.670140329999995,19.450833524589996,19.103827499344117,18.903026679401833,18.724874237758996,18.63586154416483,18.556777374529126,18.4564039691998,18.388192479448215,18.30417180894174,18.252548469551584,18.581296237396113,18.73506057444016,18.656211637101546,18.59723263197227,18.534869139317873,18.47916133665539,18.43800339917921,18.41235530400219,18.36694718349808,18.337374032075648,18.28845159015111,18.46626062336476,18.439821325910547,18.403108472874127,18.3528852899203,18.313002796004128,18.28136268416396,18.36617543048068,18.352668623592994,18.33771658836832,18.31813939024748,18.307789578174262,18.289716417876253,18.382826656682976,18.36561012354932,18.357174022313824,18.34297606393449,18.333124351167278,18.319335237197432,18.312956555299852,18.305046989746852,18.294867378880145,18.307548776743506,18.303621032859787,18.299712927695488,18.333491224273924,18.29940859285442,18.506315571804553,18.493519469371094,18.492547949901724,18.492547949901724
12,24.665,19.690519999999996,18.461727919999998,19.218071488399996,19.3679849837932,18.153190965932495,18.629430160930436,18.956518670170407,18.305946288577797,18.508939102088775,18.28157700918616,18.492066887515577,18.266341399426565,18.45765286706441,17.81911859630045,18.401609124733522,18.58122953162584,18.455585595981297,18.612731631414384,18.478106391686595,18.378642816844067,18.456660817972434,18.33978611625584,18.438668602186883,18.30224848605567,18.422484049641334,18.359274496251377,18.27150351640132,18.436432815966445,18.039404040800054,18.164427879168052,18.29443932158469,18.340368292439337,18.30121166317543,18.249942583259216,18.28783832967685,18.35401304809428,18.305854761036205,18.36303766581548,18.341057289157323,18.30406431524165,18.278395543458746,18.32746781921995,18.31016807666619,18.28871639589953,18.326108082752835,18.319624758504574,18.308851634712052,18.29813237653849,18.349067317526185,18.25733649019008,18.571312002170767,18.46202994614255,18.45973291619641,18.45973291619641
13,30.379,23.819295999999994,21.001897815999993,19.487493545319992,19.871839542330356,18.711184722742747,19.218752467141385,19.897324398880148,18.985768393363017,19.546187837434246,19.306870617203124,19.684436062147295,19.43170876411901,19.764829985687154,18.82652107678924,19.182627248951523,19.526891477769674,19.39960112092565,19.69420625591196,19.550369911836807,19.444101005627825,19.585078177470244,19.45726819041926,19.633028803754588,19.479787075529313,19.689754018357082,19.616652905843083,19.51514678960936,19.798086422601628,19.21157027431675,19.42226746334408,19.5234021140772,19.564291680251966,19.51955643000743,19.46098307568725,19.52621729570332,19.58493129790214,19.529800809348295,19.62878479316133,19.603286945229716,19.56037406716081,19.530597578354882,19.614720419522847,19.594434656166666,19.569280309605,19.60190666558013,19.594337945583394,19.581761255855476,19.5692474495762,19.589325469979592,19.483891800240446,19.728652102028665,19.570706624702293,19.56821491807759,19.56821491807759
14,11.659,17.069152000000003,19.118942392000005,18.587648440840002,18.05414251089532,18.97878369945714,18.33464273390491,17.473484821231178,18.47141294446007,17.987731625403406,18.324444657739274,17.837867197724307,18.18911707954505,17.758129352295075,18.77459639216836,18.32631381946175,17.89293842119674,18.078373623294507,17.706049953143424,17.912462205720537,18.064963330874555,17.885596357610066,18.067839943371954,17.843530545353932,18.0604587126327,17.791597446702127,17.894284718194466,18.03687332946669,17.673334549687088,18.311046491302108,18.04496463165002,17.917245339017022,17.893913413592752,17.958084972148086,18.042106932816534,17.95912654268992,17.92462363220805,18.002379912299475,17.875512314053484,17.911347190912952,17.97165728866743,18.01350540120342,17.905478809382963,17.9339069789079,17.96915790911882,17.949525856300276,17.960054278731374,17.977549007337718,17.99495626230103,17.982668612202623,18.128674530490112,17.811660478496098,17.98257589227565,17.986052316383375,17.986052316383375
15,12.521,17.208632000000005,18.487327472000004,16.768863087440003,17.088577629707125,18.254457382585784,17.221913132918235,17.69909533877178,18.12991628370267,17.30568322755978,17.908568954486483,17.69047642080897,17.674037207990498,17.492336752263128,17.956543822338865,17.614104561531516,17.439052765031967,17.443314021250306,17.297019808017787,17.309338718576807,17.318440153678004,17.251311829375023,17.265065926076897,17.183023618664205,17.20330220154435,17.107445509079486,17.119025034825263,17.135104033432253,17.008900103526617,17.32148089855734,17.465461662615045,17.414572429362746,17.33627527049294,17.339600315624068,17.34395390804909,17.312455507244454,17.20225203057783,17.209264485905116,17.163499196187015,17.167074204225145,17.173090942753316,17.177265851440275,17.13890933196579,17.141966057310068,17.145756396736964,17.085634563579383,17.086940659888647,17.089110956589202,17.09127040180626,17.054708238591807,17.07429249257095,16.96878116043498,17.053960005349325,17.054427045343974,17.054427045343974
16,18.27,16.974,17.141184000000003,18.09970968,17.65082203464,17.73255352606752,18.30784881577358,17.528966318538785,17.583802810966915,18.05852281138826,17.4970360986836,17.5534624634797,17.62296660452217,17.665670808623705,17.71220415635968,17.74734529450902,17.781317850365937,17.806729322146907,17.83359902146239,17.857601075281956,17.87533422904483,17.886384870631577,17.905949242229365,17.91869101875134,17.93976955762626,17.953639236205955,17.96249733759219,17.974797444088505,17.99162398977546,18.00498603826624,17.77558659673559,17.78547486480088,17.793227266964067,17.801809176158713,17.813045755930904,17.818986161103805,17.829359479398416,17.83905357085165,17.84767249943462,17.851895774440273,17.85900354627479,17.863935503719492,17.87083860015626,17.87403189135501,17.87799157244146,17.883087681999722,17.88424841895372,17.886177176858954,17.88809629097466,17.89115152064686,17.907063156779692,17.924847062097488,17.929334050290223,17.92967471623993,17.92967471623993
17,13.154,13.154,13.154,14.655500000000002,15.456184500000003,16.723096146000003,16.409015685152003,17.214618661767396,17.08433288079661,16.805279246260053,16.67420515937283,16.67273018273861,16.331413355012966,16.28010407358211,16.308894059916284,16.255035734141558,16.826968411422357,16.760774054028392,16.684981158894747,17.013277195155535,16.950528275763844,17.11022548404246,16.908457984356293,16.857551954903823,16.635338837609595,16.79572260642999,16.75815437344995,16.705988198511953,17.18182487119677,17.103689277379328,17.421701706284153,17.33634767215847,17.269430109403935,17.195352367434662,17.098359910616228,17.092583231778217,17.220495817447322,17.131032909463478,17.24149225127421,17.200617328761467,17.13182483417252,17.11169093616245,17.246710190247686,17.213968508725706,17.173368823638448,17.151017028931147,17.145925977844353,17.13746634795513,17.135049016215355,17.198400624085632,17.125135797874034,16.93055014377821,16.881454991909088,16.87772753691718,16.87772753691718
18,7.16,7.6568000000000005,9.695412800000001,12.894194456000005,13.869461482888006,16.32341256714679,15.51703226123787,17.35437509953819,17.14019134217236,17.461097756878125,17.169991274460948,17.059761911425294,18.55358500601704,17.643208395619915,17.952501349157185,17.732473764160282,18.689762969489863,17.96541529507639,17.76210120796196,18.30648564152405,17.723986758938516,18.002195129688236,17.449243178074134,17.344619666841538,18.25154248683105,17.882297702384143,17.786473366717388,17.65341443204869,18.360589809421917,17.707761498569663,18.297851038626877,18.075094017854344,17.900452513568673,18.162524368324437,17.89846378348465,17.94736375429935,18.225954387950463,17.982503391415555,18.224053323587242,18.11341279035137,17.927204772915395,17.88559831564041,18.133363144274526,18.04557623912033,17.936720476729125,17.891523110531647,17.881228541200052,17.86412239849405,17.88310178650158,17.99971697220957,17.851048859376768,18.155287465267307,18.01234872821883,18.00149637949061,18.00149637949061
19,18.017,18.017,18.636200000000002,18.917684,18.671231331999998,18.281272796175998,18.698016790112515,18.390865624188,18.192999567998086,18.69170359867022,18.40315734959921,18.207067863078468,19.119831280359858,18.895244415856105,18.650519595835185,18.465707861297567,18.287041850313223,18.532999674096935,18.36967169299931,18.22377474988435,18.429883435639322,18.353922699441423,18.336739641769913,18.245048754307966,18.80736582904949,18.67757046422941,18.594674491230986,18.479567511581745,18.322101163421586,18.30745630757735,18.203838055274257,18.300101294168773,18.295571673462074,18.46335738333976,18.452644806139602,18.41708142365979,18.354979550915616,18.34754400079547,18.29493312077956,18.342153789571768,18.336626175149046,18.30519066104726,18.261191419809453,18.29923788845098,18.502415509566468,18.466205107942102,18.457957492618277,18.444252705155183,18.430616441629407,18.408907510096373,18.29584739467233,18.752583872333382,18.743021281993048,18.742295260711057,18.742295260711057
20,20.232,19.76112,19.19879352,19.1602802004,19.065702624969198,18.256053878473264,20.242737137167616,19.222252046472992,18.75677339503399,18.343214483986575,18.749526679039878,18.434347231469967,17.90061955001738,19.572490659716237,19.061172878918086,18.675034987546244,18.301737713355738,18.64131135226124,18.310171293830088,18.014371872669432,18.995529882144645,18.825751045444594,19.693069742126923,19.45643230115248,19.064966363083332,18.80738177583383,18.911671086110484,18.672484242666066,18.345276640834097,18.896639362074062,18.658053787591097,18.589532711839276,18.769412188449845,18.664338769057746,18.701962638600364,18.62695312429856,18.49596920243969,18.745361879986017,18.629094642386296,18.59512369596243,18.847350593131072,18.7763663860135,18.67701215745127,18.72625206019166,18.787309539589742,18.83599051557508,18.818278544028352,18.78884715130821,18.75956291555167,18.712942412227253,18.87334283091371,18.582217032198937,18.69726421078035,18.711998946569572,18.711998946569572
21,11.524,24.288520000000013,21.471866920000007,19.98634089340001,19.51184064460821,18.787445679519927,20.23386245972217,18.68459020241801,19.59030652743908,18.932398763990903,19.91128408388379,19.10191234576027,18.250454848221523,19.5225088282389,18.814223648464505,19.262139558611242,18.681160487301508,19.44258814196183,19.470510029728043,18.967451978093003,19.253683543035002,19.003652403830024,19.050590131234692,19.081159476641474,18.555729908042988,18.865197251905183,19.130043728851838,19.161801979697763,18.658047266854993,19.04041299804595,18.691756478124113,18.93640134856163,19.086602926984643,18.928876074298923,19.27435904851575,19.158004380885043,18.954822280124684,19.297344189961944,19.117877306162704,19.125938533101078,19.09870557803836,19.1086091111019,18.959270756213165,19.03418859016346,18.947086704261828,19.037786577106424,19.040445217375105,19.044862991288227,19.001258676331787,18.931840606921135,19.687511301430447,19.228699247660355,19.12853815744077,19.126933619283328,19.126933619283328
22,19.983,22.357920000000004,20.33585532,19.555405511399996,22.4681302870222,20.701293089135266,19.942883297291363,19.019258351940774,19.638175233897158,20.41525779229046,19.607028786438285,20.787874685028292,20.011401840580547,19.81812731910223,19.276422515531358,20.215536897052882,19.732421998744446,19.631052054809732,20.77666503563077,20.337013458671077,19.98209087994822,19.78051633530967,19.423643002208877,20.206220497131564,19.76082726730367,19.870958522076915,19.67249568345876,20.70091585612041,20.249594652321544,19.857598109010112,19.574614184649707,19.922781900956714,19.808545390541408,19.68208557351166,20.01090751974738,19.916944721990664,19.752863993384878,19.70952698553041,19.5709964458198,19.7431164813616,19.624794501178453,19.93389296716431,19.81232778672252,19.756093164428737,19.73636223278445,19.645968523758253,19.697379618186975,19.782807720096045,19.789808681495565,19.7337542120436,19.651822535137768,19.90325023091602,19.810686977914113,19.803659290936196,19.803659290936196
23,24.534,19.394279999999995,21.179603879999995,22.046315472599996,20.682467181209795,21.0588695132901,20.30868099612057,20.07974714762102,21.060561858697064,20.04337596672957,20.381966497956803,20.612064943605958,20.410492644076182,19.890644129567153,21.002782531590483,20.103849232100284,20.001809032013767,20.75748296234905,20.570520950532806,20.458512298253503,20.3757582694286,20.324189037884604,20.23288939695249,20.138428268059155,20.042162571975606,20.18881974395263,20.142484791121955,20.038145399477077,20.374209111706886,20.285879074344955,20.215803911371157,20.162167833143734,20.13611714781343,20.10727903915279,20.045520342213123,20.200070577764354,20.161750954475774,20.235940433477307,20.20190162480776,20.12522260855968,20.183171824214163,20.151381762323595,20.123886272364096,20.11116718218518,20.14539551036333,20.124447368728607,20.10167602662242,20.06383764648931,20.135188458256863,20.16237895059081,20.303987034665994,19.923257669967363,20.11059732025779,20.10902072293753,20.10902072293753
24,25.174,19.930599999999995,21.706078599999998,21.660710346999995,20.891733650280997,20.981792808443906,21.13070704130084,20.87829183297303,20.559774237333027,20.461384266482384,20.569307992633593,21.350750509171338,21.13960570978172,20.679875732936125,21.210723301500046,21.082409733505543,21.517363100827684,20.56350821958464,21.184716742848735,21.206127321992057,20.903745847146396,20.8553129634263,20.76956600229156,21.137221192211353,21.01942792067867,21.042719948010166,20.990395789465882,21.117739957887245,21.00694678028767,20.91896533483386,20.849166721440508,20.887663387011695,20.86024477281951,20.82989236690876,20.67015095010295,20.791100987751612,20.809107665033324,20.77313529640259,20.78915259047454,20.773001064569794,20.827418046472108,20.867577029914443,20.838786220405897,20.825467930642652,20.894953251336226,20.872580859068854,20.867485116491647,20.85901769090919,20.850592602454643,20.856379861635006,20.785719907446335,20.706745631981466,20.79601993876571,20.799197918826945,20.799197918826945
25,25.246,19.997199999999996,24.704642200000002,22.207884769,20.940319641787,22.762669449071115,21.054002537552858,21.594770210208537,20.680961214653106,21.175478968412737,22.4918195084767,21.0941746843579,21.496901739975183,21.09754222513682,21.41697347380129,21.58260214495181,21.105723005529942,21.555017409242385,20.638094399506326,21.485529207533478,21.380629451609536,21.488859826964468,21.61927397578928,21.063709386636656,21.314646823438455,21.429363656854044,21.53622947446213,21.044620295483643,21.284098938641076,21.416670189586306,21.56984338200285,21.323366514362796,21.38612865013299,21.455606334430595,21.42657578240426,21.460628297233004,21.602891846396645,21.331040225775915,21.457339421260397,21.495226027047792,21.57938918458798,21.431388514372923,21.496236909628585,21.526235014351553,21.403432664208037,21.437786039573332,21.449210681454613,21.46819462804734,21.487083654907103,21.593154985667848,21.0745744762698,21.22017432693258,21.272510060682457,21.278883550621774,21.278883550621774
26,35.149,27.557679999999994,24.03318327999999,21.68809403559999,22.439683794858787,20.936113533937426,21.32444754295093,22.798214809910263,21.436672913976903,22.23984813708454,21.067035867787336,21.55481924943886,22.175054782243294,21.830135166615236,21.916287758785863,21.918348629982358,22.388340969033504,21.87669523864376,21.660488914802418,21.676357024488286,21.47308067243529,21.856006413607105,21.860749086513145,21.940837868485186,22.301327596376076,21.719529837328277,21.893955001883086,21.984156801807764,22.03915286410472,22.034825526627696,22.27139250556259,21.994944655451338,22.090209540964114,22.195667769226763,22.21374774276532,22.034806022109372,22.170832483600858,22.082352168961638,22.19968512558241,22.257178274326584,22.02243924366303,22.047957972739074,22.14827568720251,22.19468148170489,22.154224666887842,22.151556746218304,22.168949075979647,22.197849330599748,22.20160508394675,22.105184243275176,22.19102450505762,22.179165304309798,22.18917315535377,22.194932982198416,22.194932982198416
27,13.903,24.67168000000001,21.644220280000006,22.863142150600005,21.5187112050038,20.1966373259433,20.258797241260286,20.03229939713771,21.499031241749524,21.115913023585303,20.716960460297532,20.90574134669581,20.439875436066316,20.89284165728594,20.524023849674922,21.102299347145404,20.85534488958095,20.655022955322742,20.947805623914025,20.681341314598754,20.89727263807101,20.76303300420502,21.218971320990565,21.081912324755894,20.78317758527054,21.414010126689178,21.265301843141877,21.106809769416202,20.69619261255948,20.936519367156627,20.74317859247036,21.044375020620954,20.96531302029102,20.877791385925782,20.763196392663566,20.90671383955894,20.796228421249086,20.904177395981606,20.808153848061973,20.739102309581355,20.92718857031847,20.88369830747465,20.80242643624758,20.7472310247576,20.796788714510022,20.91256946122139,20.89154075283773,20.856598049073543,20.832830058828176,20.80219141835755,20.655225378786533,20.902566335225995,20.811571972868055,20.804663400895187,20.804663400895187
28,23.77,22.192768,22.815480928,22.15970543056,22.28369811240688,22.189489961569173,22.134974844951085,22.062093089952395,22.025678201295918,21.99332504900391,21.952262519250528,21.92435735534524,21.88998469187675,21.868865702212887,21.845853043142494,21.828474301424517,21.811673471831924,21.799106451296662,21.785818277121457,21.773948271879778,21.765178496188945,21.759713498295657,21.750038109882578,21.743736776036688,21.733312569474485,21.726453441556558,21.722072745192975,21.715989835385255,21.707668414768296,21.70106033085942,21.695817917625043,21.69330155927254,21.691328734324184,21.689144817106346,21.686285341495793,21.68477363205635,21.682133838519054,21.679666894071634,21.6774735561902,21.6763988206283,21.67459004067762,21.67333496018949,21.67157826586627,21.670765639739336,21.669757983341945,21.668461129558498,21.668165746169823,21.667674917438973,21.667186542851777,21.666409050508964,21.662359870387586,21.657834236738594,21.656692391660997,21.656605699269335,21.656605699269335
29,21.181,21.742600000000003,21.644353600000002,21.585201472,21.384677958656,21.648192468113407,21.413479530919428,21.38348967143082,21.20570543574494,21.20395134980705,21.201725068875763,21.200212138847835,21.198348561379593,21.05200355632854,21.061936282491242,20.930837296694296,20.947097872409167,20.95926078304389,20.972121657627344,20.98360996645784,20.992097737900153,20.99738700123895,20.894551264175764,20.90457696992961,20.921162351733834,20.839675532961014,20.849232618038105,20.774503313316583,20.923073624457537,20.935454090483578,20.857275926864233,20.81975040832695,20.825530401793717,20.83192885456143,20.840306562051957,20.84473557674528,20.801869658480136,20.810210525993575,20.773626315473702,20.79970005231897,20.806182151429546,20.81067996561239,20.779575406196983,20.800386802947408,20.804192934917932,20.780491426764,20.788292952483708,20.80125648772129,20.803155205282685,20.806177963640426,20.729520489167527,20.75164298519832,20.785824626390742,20.788419801764352,20.788419801764352
30,27.201,21.639431999999996,21.299074272,21.057776473439997,20.899404684985118,20.939215266567082,21.08545232310918,21.564757973428094,21.079039883394415,21.08769905167341,21.09868924366109,21.368957928873833,21.70186600977307,21.259608853128046,21.532295971437186,21.120824325236644,21.360035744096262,21.351765885403257,21.343021464049865,21.335210283527125,21.48423924133546,21.577108542578067,21.241727006906586,21.366301561664855,21.57238346796496,21.296385362310435,21.394514572165743,21.298773989279113,21.498400871890205,21.656925630039474,21.550688604837895,21.419694832741136,21.47379571541728,21.46888539253977,21.462456143118814,21.50585721325827,21.44824549735333,21.52200609641156,21.47158597448333,21.468880114738496,21.46432615278794,21.504366238954486,21.46180901289226,21.488522540789123,21.521647315381234,21.43687890028128,21.44697126358043,21.46374140726253,21.480427700226215,21.506992278624406,21.40174060292218,21.391904313378998,21.436222557305072,21.439587334747763,21.439587334747763
31,24.104,19.222399999999993,20.006926399999998,19.933119127999998,20.516076955143998,20.356082797064992,20.263499510923275,20.139724074014172,20.077880492537123,20.44893497756699,20.33787628474299,20.262403315956753,20.169438194308945,20.112319273484555,20.050078689426243,20.14167573199239,20.087226809412886,20.358499015323414,20.297338072434655,20.24270447845075,20.202340185877368,20.177186660672803,20.13265414097849,20.103651246044244,20.05567217128159,20.116501940087762,20.093751885765304,20.15016181033469,20.101930587145613,20.063629918962622,20.121244722204118,20.104899827760036,20.092085430515876,20.18589989276659,20.16473429534019,20.153544749500767,20.13400522026225,20.11574510541648,20.099510203308153,20.151555101275072,20.1371466645534,20.127148904578757,20.113155373200915,20.106682130215308,20.098655308913155,20.116924789897286,20.114486015527593,20.110433585449954,20.106401417522704,20.099982206182524,20.41095095352286,20.356710356800242,20.343025122161837,20.341986097039676,20.341986097039676
32,14.664,20.992800000000003,19.5958848,19.109536895999998,18.774930555007998,19.06388772174694,19.10789760223321,19.153834811545128,19.272987035490786,18.96704895597094,19.36445320724176,19.043220123113112,18.88033577117114,19.301657610273843,18.967657974282755,19.364327521902943,19.07830623297925,18.73956230886433,18.9903796949502,19.214428811727938,19.031660372823637,18.917765882384575,19.24142382238296,19.091713988599558,18.844051149283583,19.113689001013675,18.99749770898529,19.24815780062588,19.003960805990204,18.69484268730267,18.95760897981057,19.083736800214357,19.017821011410923,18.901652233205528,19.001548579608595,18.949060448073684,19.09430405776799,19.003437368497092,19.03864862112715,18.97390213491588,19.04343379862231,19.02328059303884,19.052872822957184,19.020161840373525,18.97960022196979,19.061297419084184,19.056205526826933,19.0477444991928,19.039325776696835,19.00672317048326,18.929328797322963,19.131927686254137,19.077744626332834,19.073630881706503,19.073630881706503
