,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,4,4.67,2.41,6200.0,3198.91,63678.0,0.48,0.17,28.81,0.050359999999999995,5.348
1,10,1,3,0,6,0,minizinc_fw,0,,,,7,4.67,2.41,6200.0,3198.61,63678.0,0.48,0.17,42.26,0.018037499999999998,4.16
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,11,4.67,2.41,6200.0,3198.74,63678.0,0.48,0.17,214.25,0.03978333333333333,6.04
3,10,50,3,0,6,0,minizinc_fw,0,,,,7,4.67,2.41,6200.0,3198.61,63678.0,0.48,0.17,42.26,0.018050000000000004,4.1325
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,12,1.74,1.02,22175.0,13087.71,613008.0,0.41,0.14,2853.83,0.01893846153846154,99.95076923076923
5,100,1,3,0,6,0,minizinc_fw,0,,,,29,1.74,1.06,22175.0,13503.53,613008.0,0.39,0.14,2997.56,0.009560000000000003,74.02933333333335
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,88,1.74,1.11,22175.0,14199.73,613008.0,0.36,0.14,14484.56,0.009749438202247189,106.27876404494381
7,100,50,3,0,6,0,minizinc_fw,0,,,,29,1.74,1.06,22175.0,13503.53,613008.0,0.39,0.14,2997.56,0.010013333333333338,73.10233333333332
