,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
0,3172.743,3103.608821048055,3062.2580238604396,3009.955907621702,3016.8455412818403,3099.080169105292,3091.4862344467338,3202.937719957484,3198.6081860726076,3197.9461097108488,3230.773748155726,3221.9236693912403,3211.71795026415,3247.170982732266,3240.2642935268095,3260.1867311869205,3251.931279048657,3329.8594845470298,3327.1726570798205,3322.632350989278,3319.0958222533613,3317.1036776891665,3315.1687388879077,3312.9170183387273,3310.8856707421,3309.9140035155274,3309.0608563788924,3318.1295051786856,3314.218171458023,3310.2282206136947,3308.946834845422,3315.195327703406,3312.470952387435,3312.470952387435
1,3164.361,3094.952307713406,3053.5830307174347,3004.20252946975,3216.2000099999996,3229.468512557839,3208.0392532010337,3273.746455674622,3256.4577786852296,3239.871648071091,3277.379180357778,3268.3700462705606,3258.0026832530925,3276.412109905737,3263.329973450116,3279.2710162312806,3278.008837759421,3328.270607675081,3332.101328121837,3326.4023930547282,3325.772110620816,3327.638420027116,3327.2912523473524,3326.8848402357603,3327.4553867969025,3327.280354783079,3327.1309013562395,3349.3013991557364,3343.687811722369,3337.918604476409,3336.0342759450823,3351.2798291197873,3347.3230313190247,3347.3230313190247
2,3121.324,3052.8374320361604,3014.2946482857574,3002.031847765264,3604.0603072339104,3572.4333649075165,3548.603395815434,3526.575878471264,3507.8921530684265,3490.0020248740825,3471.169139981502,3461.6110967370664,3450.625645027695,3443.6857725385803,3429.9224894205636,3421.683615032335,3402.9000767760813,3393.8232734808653,3383.804652108862,3377.7811587935826,3370.460962317208,3363.9539252947975,3359.9553668608805,3355.258349976081,3350.065734741144,3347.941513197533,3346.2018110675617,3348.4700834744326,3345.7176800466714,3340.4638670845197,3339.5689126339066,3341.1077675955817,3339.182982800796,3339.182982800796
3,2865.191,2802.329026171786,2795.6141357029037,3088.389972357324,3109.2048696080415,3289.376048430696,3267.431642218952,3247.14999138714,3229.999445965702,3213.5389246662785,3223.931884144582,3215.134097944599,3279.799708939152,3273.2068756880676,3260.93006136413,3257.1079461848344,3277.8549871631467,3267.405620296445,3265.9480505398637,3260.3919386313573,3262.674288181845,3259.688437447515,3260.7113499488555,3261.883222804379,3259.490597302225,3261.667756803082,3263.4506726344516,3267.559935966989,3274.2802230487573,3300.957777915423,3306.0436419279417,3308.4446671053256,3324.3813839314957,3324.3813839314957
4,2718.868,2663.0431429220207,2810.609212686314,3537.80001,3481.6922248397973,3451.1391290409674,3428.1150936303125,3406.834522313749,3388.8371385659393,3371.5563213768723,3353.7568540935454,3344.6037921005886,3341.7052268187235,3334.9781482359863,3333.104059385032,3329.1184934921794,3365.375840583467,3352.242062610042,3342.3457969784035,3336.7999900000004,3340.08246657628,3333.633818455173,3335.255544024988,3336.80001,3331.6357079366417,3335.919705430376,3344.661119147059,3341.1865830099546,3336.7999900000004,3373.410543833962,3372.670251130701,3370.1467729072433,3370.3410421231715,3370.3410421231715
5,2587.915,2582.4743875054164,3055.40001,3537.0019601661843,3480.304195576008,3449.7631749855773,3426.7482791654907,3405.4760623604434,3387.498953137765,3370.223808081641,3352.038003298336,3349.7412195395204,3339.1124984432595,3332.3929216267275,3384.774649969189,3376.6665352895247,3358.2953998410785,3345.1871825362455,3335.311146197698,3329.79575456808,3330.507259451461,3326.942003037323,3327.674449923219,3327.5612721854886,3330.7341437771843,3335.8844010846065,3350.1534650810427,3346.091312418614,3341.7068437026455,3343.343507954661,3341.4126684854073,3338.6148186999226,3334.6725732644168,3334.6725732644168
6,2329.131,3213.6859205869246,3173.6583640275553,3389.0760737854675,3334.7496576032418,3305.486234795672,3283.4340299266414,3263.0538531130824,3245.8120972938354,3229.2765212412337,3211.8556654804647,3271.2297070174195,3260.8535830174974,3254.316691180842,3411.059281850383,3402.867753996535,3384.2422400091773,3371.0328531420196,3361.0805639337623,3355.7039553992686,3348.431815121435,3341.966711894157,3337.9942546683224,3333.329668121061,3340.131154470928,3338.1609693116534,3337.020632021321,3332.938882367161,3335.591391597252,3344.5548707281064,3342.618233367278,3339.8063329140323,3335.85979988373,3335.85979988373
7,2470.913,3728.527900044104,3678.652296628771,3615.6023644988004,3557.6447079208124,3526.4249757802254,3502.919148729337,3481.1738817616933,3462.886721404207,3445.2260540959164,3426.6343133257624,3417.19999,3406.355842302836,3399.499634503686,3386.3890275232134,3378.2565519087734,3359.7929979325404,3346.6805119629225,3336.7999900000004,3331.741939999701,3333.2723493552135,3339.002785571883,3335.033846740347,3335.054408343413,3363.896852295142,3361.7399145121944,3360.0289728691037,3355.918864532311,3351.4054541430523,3347.1227154502126,3345.2005235835445,3342.494951236823,3338.545482656617,3338.545482656617
8,2742.889,3286.4100433758877,3243.0145527388577,3187.870170041189,3136.8269309749503,3112.9007835564735,3336.80001,3316.0862896341378,3298.7183121785038,3282.442084747419,3280.6212631159424,3350.3410056778125,3339.708943554989,3332.9930203506274,3325.145302164896,3317.194249365999,3316.6726642951867,3307.5410209449788,3321.9626424562325,3317.069036217981,3320.587160150872,3325.8177175399856,3327.074302074784,3331.9543770140585,3377.3472190891857,3375.180512993025,3373.406990145282,3369.495979373232,3365.201131581112,3359.494102736976,3357.5713332009586,3355.4244591262213,3351.4600570000403,3351.4600570000403
9,2658.753,3076.5775009752288,3111.5956578810674,3277.798004770998,3225.2627539604227,3196.970977793263,3279.7314117695164,3259.3734253762145,3242.324535033454,3226.502608345321,3242.29239643579,3402.947667775942,3392.1486833116905,3385.3381340324404,3371.8085519644246,3363.748780441026,3345.499060626086,3332.442696366198,3342.3223644787918,3337.373700692577,3330.141173266739,3330.972981022598,3331.784633003235,3344.625754855554,3340.90272981338,3338.759364123438,3337.00469435692,3334.1834755278223,3344.166639336595,3338.4053391692355,3336.4997028626663,3338.3461378399734,3334.401730213291,3334.401730213291
