,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.84,0.0,0.0,0.0,3098163.0,118720.0,46392405.2,0.0,46392405.2
1,1.65,0.1,0.04,3981.22,3098163.0,106482.67,44383717.33,0.0599,44387698.55
2,1.57,0.15,0.05,6005.55,3098163.0,101262.14,44065883.58,0.0292,44071889.129999995
3,1.49,0.19,0.06,9164.86,3098163.0,96027.92,43826851.75,0.0305,43836016.61
4,1.46,0.21,0.06,11274.04,3098163.0,94102.23,43737212.0,0.0237,43748486.04
5,1.47,0.2,0.06,13065.97,3098163.0,94973.68,43653088.45,0.0269,43666154.42
6,1.46,0.21,0.06,14579.91,3098163.0,94042.9,43598060.06,0.0263,43612639.97
7,1.45,0.21,0.06,15030.01,3098163.0,93830.21,43583626.06,0.0104,43598656.07
8,1.45,0.21,0.06,15100.87,3098163.0,93871.37,43583247.55,0.0029,43598348.419999994
9,1.45,0.21,0.06,15100.87,3098163.0,93871.37,43583247.55,0.0005,43598348.419999994
