,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.06,0.0,0.0,0,3261238,139825,48430192.6,,48430192.6
1,1.7,0.17,0.05,0,3261238,115417,46065508.7,,46065508.7
2,1.68,0.18,0.05,0,3261238,114092,46057561.1,,46057561.1
3,1.89,0.08,0.04,0,3261238,128157,46719238.7,,46719238.7
4,1.49,0.27,0.05,0,3261238,101498,45837534.9,,45837534.9
5,1.75,0.15,0.05,0,3261238,118965,46222887.3,,46222887.3
