,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.22,0.0,0.0,0.0,125250143.0,3192414.0,2206917329.6,0.0
1,1.2,0.02,0.04,192146.98,125250143.0,3132300.96,2122362093.57,0.0168
2,1.18,0.03,0.06,316938.32,125250143.0,3088732.64,2074617844.59,0.0129
3,1.16,0.05,0.08,468085.14,125250143.0,3036639.12,2032247502.88,0.0142
4,1.15,0.06,0.09,545552.4,125250143.0,3006409.02,2014557511.04,0.0091
5,1.14,0.06,0.09,598249.19,125250143.0,2985427.18,2003717966.58,0.0071
6,1.14,0.06,0.1,656868.8,125250143.0,2986068.82,1996362404.77,0.0076
7,1.13,0.07,0.1,703403.96,125250143.0,2959492.44,1982212729.92,0.0085
8,1.13,0.08,0.11,744063.61,125250143.0,2945025.07,1973161982.02,0.0059
9,1.13,0.08,0.11,762208.95,125250143.0,2952595.19,1969447925.3,0.0044
10,1.14,0.06,0.11,785946.17,125250143.0,2985636.58,1966182030.88,0.0062
11,1.15,0.06,0.11,806866.52,125250143.0,2992858.09,1963267208.85,0.0052
12,1.15,0.06,0.11,815196.7,125250143.0,3003104.06,1963044789.05,0.0032
13,1.14,0.07,0.11,851358.77,125250143.0,2979169.54,1958981672.83,0.0077
14,1.14,0.07,0.11,851358.77,125250143.0,2979169.54,1958981672.83,0.0011
