,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
0,42.7,36.3,36.3,31.3,31.3,31.3,31.3,31.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
1,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,50.9,50.9,50.9,42.7,50.9,50.9,61.6,61.6
2,24.5,22.1,22.1,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,31.3,31.3
3,20.3,18.9,17.8,92.8,92.8,92.8,92.8,115.5,92.8,92.8,92.8,92.8,92.8,75.2,75.2,75.2
4,17.8,17.0,17.0,22.1,22.1,22.1,24.5,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6,61.6
5,17.8,24.5,22.1,22.1,22.1,22.1,20.3,31.3,27.5,27.5,24.5,27.5,27.5,27.5,27.5,27.5
6,15.8,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
7,15.1,22.1,27.5,50.9,50.9,61.6,50.9,50.9,92.8,92.8,115.5,115.5,115.5,115.5,115.5,115.5
8,16.3,16.3,17.0,22.1,20.3,22.1,22.1,22.1,24.5,24.5,27.5,24.5,24.5,27.5,27.5,27.5
9,17.8,17.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9
10,16.3,16.3,75.2,61.6,115.5,115.5,182.1,144.6,144.6,144.6,115.5,115.5,115.5,115.5,115.5,115.5
11,17.8,17.0,17.8,17.8,22.1,22.1,50.9,50.9,50.9,50.9,61.6,61.6,61.6,61.6,61.6,61.6
12,31.3,27.5,24.5,24.5,24.5,22.1,31.3,31.3,31.3,27.5,42.7,42.7,36.3,42.7,42.7,42.7
13,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
14,115.5,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
15,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
16,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,92.8
17,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6,92.8,92.8,75.2,75.2
18,36.3,36.3,31.3,31.3,31.3,31.3,27.5,24.5,24.5,27.5,27.5,24.5,31.3,31.3,31.3,31.3
19,92.8,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,50.9,42.7,42.7,42.7,42.7,36.3,36.3
20,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9
21,50.9,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,50.9,50.9,61.6,61.6,50.9,50.9,50.9
22,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,61.6,61.6,61.6,61.6,61.6
23,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,31.3,31.3,31.3,31.3
24,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7
25,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
26,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7
27,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,42.7,50.9,50.9
28,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7
29,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
30,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6
31,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,61.6,61.6,61.6
32,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6,61.6
33,144.6,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
34,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3
35,182.1,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6
36,230.4,230.4,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,75.2,75.2,75.2,75.2
37,144.6,144.6,115.5,92.8,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9
38,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9
39,230.4,182.1,144.6,115.5,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
40,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8,92.8,92.8,92.8
41,75.2,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,31.3,31.3
42,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
43,50.9,50.9,42.7,36.3,42.7,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2,61.6,61.6,61.6
44,22.1,22.1,20.3,20.3,20.3,36.3,36.3,36.3,36.3,75.2,75.2,61.6,61.6,61.6,61.6,61.6
45,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
46,36.3,31.3,31.3,27.5,27.5,27.5,36.3,42.7,42.7,42.7,50.9,61.6,61.6,75.2,75.2,75.2
47,27.5,24.5,24.5,22.1,22.1,22.1,22.1,24.5,27.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5
