,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
0,3372.363,3333.5848268725326,3280.1393271670668,3246.6591383010086,3227.4846916286897,3204.086107739783,3218.4828849341293,3216.969062697738,3241.0216075117073,3346.667181221064,3333.747185312855,3323.4380046982005,3341.414688791469,3329.1237590852766,3438.5122045245125,3434.3477997073123,3430.5481765495874,3413.7999900000004,3433.6525890765915,3429.2616628782885,3421.554353794122,3411.988997473284,3428.4226649096004,3426.6386411506714,3424.858909427185,3424.858909427185
1,3189.607,3152.933633353777,3103.621163186149,3124.0883120017097,3202.895206573017,3231.82451860993,3227.317241573178,3253.2000099999996,3255.433878944683,3306.1644007757827,3319.3256647146823,3341.959606109518,3348.2218598223403,3341.5764401193,3392.2135852880465,3388.632825882672,3386.5230149923273,3393.163791583296,3442.5942168687648,3438.6492916416228,3430.9143077461495,3421.336507003308,3411.319838703274,3419.185997858876,3417.4119202607326,3417.4119202607326
2,3084.635,3049.191307664739,3010.854668992712,3079.525887788167,3192.7182536362807,3260.220902329238,3249.3151761545687,3379.035808400069,3367.688796124568,3363.8008658386902,3365.4840672250407,3363.0368010503735,3358.492695764883,3351.134895049,3357.6784798062668,3354.2865634717173,3352.2093459701478,3358.9252517707287,3413.80001,3411.918554420012,3413.102698293665,3415.6794089337827,3405.6583048396874,3417.1501758700665,3415.3771309634344,3415.3771309634344
3,2812.118,2787.5831365049817,3091.8705737478695,3152.649894971653,3144.6899236951294,3213.0000099999997,3200.2793216531268,3528.0179397909196,3514.3689808963227,3499.271385246255,3475.2190850926413,3457.6531515285114,3448.297179598447,3447.2016390316676,3437.8054591916957,3435.707181075303,3431.992222674295,3415.2433080863157,3405.2990943360787,3449.525961582055,3441.766128389205,3432.2115648724466,3422.1422384687967,3421.4135662075914,3419.637777407729,3419.637777407729
4,2835.656,2812.948951189242,3454.0000099999997,3416.620087833236,3389.9759635494815,3360.6371990663474,3344.869952313001,3334.63605884394,3321.693906168912,3306.6770137998756,3284.0193768604818,3280.6989871900614,3281.745497147998,3336.159315593138,3326.6523783284442,3345.517207190759,3342.397489204606,3335.014086798131,3330.331649955723,3450.194121568178,3442.432387030101,3432.8127845651934,3423.801947119972,3421.9609185504496,3420.1851264471634,3420.1851264471634
5,2870.005,2845.6629429422146,3707.290466163254,3667.1632968941485,3638.458860299071,3604.70252149812,3587.6251827059236,3574.865852275452,3560.990907937151,3544.8522007000092,3520.462498008421,3502.6668868110137,3493.189212470716,3476.9406916571975,3466.988510185468,3462.7838555653566,3458.9190953123634,3442.023509912785,3430.771723531917,3430.744301559906,3423.0268112063354,3413.461794706415,3432.941419669329,3430.9823543142174,3429.23973848288,3429.23973848288
6,2690.575,2867.527612566599,2869.6357396528383,3139.524172841194,3115.010046109707,3494.9936624618754,3478.4353836453324,3466.0636719909785,3452.612207662636,3437.438834425272,3413.7999900000004,3412.6736871754,3429.7529533398865,3413.7999900000004,3404.809197026388,3401.4388186286965,3400.1672121608385,3414.8706669962653,3403.7077188250596,3400.7342302830525,3413.80001,3404.334554942069,3423.6526655696844,3421.705029557753,3420.2383950195767,3420.2383950195767
7,2723.871,3194.6575411337694,3144.821672159528,3198.7684487728397,3173.79427095,3270.250809951038,3254.7608120934597,3243.1866383859756,3246.525419152121,3326.91708201482,3304.338272384486,3329.1056921089767,3371.5264721245394,3365.137007627751,3356.408871756238,3353.4956585631394,3360.8000897453453,3388.2100675509896,3386.489139486742,3384.2920172684653,3393.2813335670153,3414.857622589986,3405.5912620278687,3407.698207859031,3413.80001,3413.80001
8,2613.957,3672.4907194826405,3613.5072041196836,3574.4256788847133,3546.447177946925,3513.5455404158292,3496.903717097801,3484.4768043226313,3470.979773605248,3455.2493630445942,3431.486380324151,3414.1657000907353,3405.042965963679,3405.3899214580306,3396.501717905076,3394.0378303592206,3435.791915447173,3419.026951394719,3407.8512069023295,3405.6880586677125,3408.4587007545283,3427.35332086957,3417.2982628178765,3415.3624768303325,3414.067422025879,3414.067422025879
9,2759.57,2792.6664490366843,3352.8383825371225,3316.633118218832,3290.6726720903102,3260.14336416277,3244.7164228272077,3235.499102773078,3263.213071228418,3248.4368185409526,3375.1614351788094,3358.1246543883976,3349.036167576174,3344.543944093718,3335.758066364912,3333.33915763419,3439.505161795569,3422.7045630063376,3411.5154719085076,3409.034810335611,3410.214051566093,3433.3877173134165,3423.3147230668583,3421.360794924041,3419.628445860626,3419.628445860626
10,2918.181,2892.2567273446375,2883.655231753551,3654.80001,3626.1923460752496,3592.5497746839765,3575.529405860649,3562.8123317515397,3548.9841662589615,3532.899847473773,3508.6006990490578,3490.8650331841213,3481.4157669419874,3465.2220382116134,3455.3033880925764,3451.112913334934,3447.3035131270917,3430.465330112286,3419.252875273348,3414.6815206750325,3407.000468004909,3452.7605812012994,3442.630757390948,3440.66484123413,3438.881211244718,3438.881211244718
11,3257.116,3219.787008673227,3170.330684532542,3402.0274699923543,3375.485694094224,3344.7788115938956,3338.9435530002747,3327.067964384616,3314.1556084327376,3299.1387491377045,3276.662774997981,3274.834748651994,3275.0116155565142,3424.981337963777,3415.1779506646594,3411.03988025715,3407.5745839861847,3408.4166413390008,3405.871006902227,3401.5806826606113,3403.4018025538776,3460.9952734442736,3450.8410344835147,3448.870523303607,3447.0796021071087,3447.0796021071087
12,3230.734,3193.5902831598182,3142.415119436875,3129.1721949543626,3137.2839549046134,3111.700563680443,3534.30001,3521.7295763525167,3508.0610263183303,3492.1623199494943,3468.135332927061,3450.6098324505942,3441.764561929766,3463.914901508188,3453.9999900000003,3450.2374200178815,3446.3828527860724,3429.5504222317404,3418.370043836892,3413.7999900000004,3419.630683163144,3410.1385253784397,3442.1262265111804,3440.160755524514,3438.3722731585876,3438.3722731585876
13,3355.204,3316.6223245405354,3263.35778320998,3228.5550191685466,3203.578629547827,3178.172147719492,3322.9611901096346,3311.147748948407,3298.305687152101,3283.378925467067,3260.865369829109,3321.9126438299277,3343.140094369457,3338.137992475486,3329.3123709798997,3433.8114530500866,3429.9751268766277,3413.221337874286,3409.1029239428785,3408.140788810811,3423.371141628273,3413.7999900000004,3447.8544344567754,3445.885780182494,3444.098546401218,3444.098546401218
14,3679.449,3637.138422516322,3578.7200563834067,3539.9844099223606,3512.276011958944,3479.690437933163,3463.2090155894143,3450.8919183239727,3437.4997934713588,3421.923097747163,3398.393084345864,3415.7780254845793,3406.6251901949304,3405.0037975780797,3396.3151769486803,3438.7449801658204,3434.903508536441,3418.1273606194313,3406.988480816146,3408.1815225147648,3439.289404661528,3429.6750304802617,3423.58616780063,3421.6313679442587,3419.863033910052,3419.863033910052
15,3662.996,3620.8746182169116,3562.717491328223,3524.155087227467,3496.570153725416,3464.130256165796,3447.7182565984276,3435.455924493603,3422.122278411342,3406.6131177076973,3383.177894280175,3372.4485397088974,3363.3209472024987,3356.235932496053,3347.611694154671,3351.666976417524,3348.185155016775,3353.330094293735,3358.562686608452,3360.4381190118097,3406.9837125363615,3409.4498648642934,3423.2607668117976,3421.3060557009567,3419.5422658710786,3419.5422658710786
16,3977.193,3931.458616239268,3868.3129884957475,3826.442822078073,3796.4916373397073,3761.269087415182,3743.4492209241334,3730.1349069408257,3715.65732069719,3698.817624028266,3673.3685905981433,3654.7999900000004,3644.9069585601837,3627.95267623534,3617.568232401254,3613.180955475777,3609.1441833816584,3591.5147714567524,3579.7736275152834,3574.9871544778307,3566.944553223281,3556.971733067381,3546.5358866480815,3544.510551265336,3542.66729140675,3542.66729140675
17,4016.206,3970.0229994601327,3906.2579649201202,3863.977086524814,3833.7321052394377,3798.1640510006373,3780.1693862407055,3766.7244697617607,3752.1048702760922,3735.09999,3709.401322433136,3690.6505790988635,3680.6605051379624,3663.5399152146847,3653.053608507135,3648.6232923208263,3644.546922808785,3626.7445808359435,3614.888265918083,3610.0548415123526,3601.933351196403,3591.8627086573315,3581.324486226343,3579.279284535057,3577.4179646145667,3577.4179646145667
18,3868.19,3823.7090593166013,3762.294064927038,3721.5714349125565,3692.4411228323797,3658.183917966397,3640.852440876397,3627.903032535617,3613.822233758246,3597.444062958448,3572.692511644729,3554.6328260716828,3545.0109358154396,3528.521333729309,3518.4215165083187,3514.154486660651,3510.2283582204827,3493.0926420638307,3481.6732957750633,3477.0180075775975,3469.195833211574,3459.4963758002527,3449.3465374139814,3447.3986473471155,3446.9395963269635,3446.9395963269635
19,3647.275,3605.334419529764,3547.42698990892,3509.0300667557003,3481.5635153521666,3449.262862802126,3432.924882608912,3420.7156817715254,3407.4617342195784,3392.535543364682,3388.9341071110443,3392.568860084805,3383.428124906506,3392.212159882239,3382.601116797149,3378.6801685169935,3375.0633156494255,3434.174119527503,3422.947800978649,3418.3712799709087,3410.681724026356,3418.4629296882654,3408.434785600571,3411.575882962002,3437.501704287073,3437.501704287073
20,3543.284,3502.5393668006827,3446.283298298996,3408.98195440084,3382.3003847721548,3350.922396493227,3335.079288318179,3323.2321542185678,3311.0749645869937,3297.1547926260723,3306.4645149932685,3407.483481805889,3398.9962025731,3428.8958998658386,3419.082847689432,3414.940821348959,3411.1312391345878,3459.0459285599263,3447.737947661856,3443.128243940396,3435.3828688491094,3425.7828111737485,3415.733129552539,3413.7999900000004,3439.9312754982016,3439.9312754982016
21,3601.362,3559.949415019236,3502.7708300487543,3464.8573573510635,3437.7364626516464,3405.8424967164256,3389.7456496161785,3377.705435387339,3365.07494174753,3350.3627416873383,3362.7093188445256,3378.1796808985664,3374.3784817512637,3399.8023515776154,3390.378104427986,3386.764454053082,3383.95474838336,3411.598551244076,3475.583728547445,3470.9365799642205,3463.128102653164,3453.445660335706,3443.3157482756847,3441.350971417557,3442.0083291406295,3442.0083291406295
22,3666.731,3624.5666688495185,3566.350225553549,3527.74846869165,3500.1353065180897,3467.6622491922426,3451.2361833461487,3438.9678335708218,3425.668160423024,3410.1801016692666,3426.1659230805517,3409.095064578308,3428.991965128528,3413.053095776818,3403.7164656692166,3400.02578451583,3396.9020572456184,3412.444974408483,3480.656732269318,3476.0028166777915,3468.1830566551225,3458.4864364575415,3448.3395934220803,3446.375869142557,3444.983237879606,3444.983237879606
23,3570.153,3529.0992348479112,3472.416218256906,3434.831202904718,3407.945421704619,3376.338562544902,3361.664388253143,3350.031438081292,3339.5824747577817,3324.448783297694,3341.7587580814584,3324.9053228224934,3497.6175935288074,3481.348478755204,3471.3836720992526,3467.174046135897,3463.30040141756,3446.398972479446,3436.724947233679,3432.1324839279027,3424.4180527380495,3414.8446143121323,3404.826689980989,3409.1198518188726,3411.594787382528,3411.594787382528
24,3395.214,3356.1803385071466,3302.2815232429366,3266.555149272226,3241.000531276321,3211.079124621586,3242.2959747380996,3251.2906405998556,3454.0000099999997,3438.346168043459,3414.7518232055404,3397.491956529109,3443.4729820014595,3427.4563488052413,3417.6459601848637,3413.5013856768314,3410.1290874795836,3423.7075539284347,3412.515612175217,3412.727378047006,3457.0778751315625,3447.412309502428,3437.298532078706,3435.364322673891,3433.6516414764124,3433.6516414764124
25,3354.065,3315.517879520192,3262.327855231984,3227.05335312696,3201.8877329526513,3174.3108441970535,3218.172267618026,3237.317183237377,3499.238765244182,3483.3799288620594,3459.413209216738,3441.9372931192693,3432.6205486192307,3416.65428387378,3406.8749318210807,3402.8993666391953,3399.6676456697764,3421.8542234516945,3410.668056069932,3412.2399061171873,3469.49413956141,3459.793867686675,3449.643144748375,3447.6753135577897,3445.892308921572,3445.892308921572
26,3507.295,3466.964256112742,3411.279389083106,3374.357616124311,3347.947042338718,3316.9000191203936,3321.6865210317005,3313.7214815724215,3331.490672957827,3316.681310619366,3294.042131525117,3550.545909789236,3540.935079535825,3524.4644223380055,3514.3762345617497,3510.1141095005128,3506.1925375659043,3489.066145333125,3477.660011239733,3473.0100838092667,3465.196921516891,3455.5086306831417,3445.3718621471953,3443.40442116183,3441.613812037809,3441.613812037809
27,3695.452,3652.9574014383084,3594.2849567427534,3555.380837624437,3527.5513695690124,3494.8240017826083,3478.267114250223,3465.896545253709,3452.469269367493,3436.974198975392,3413.3297652254505,3498.7727798460724,3489.3021355104056,3473.0718535837937,3463.2037873132986,3459.0037336089276,3455.1392304562305,3438.262166995404,3427.0263579946495,3422.4443274387904,3414.745504927702,3405.1996439947748,3453.739187432214,3451.7669703656434,3449.972031687393,3449.972031687393
28,3633.25,3591.4706952667584,3533.7860360043774,3495.5369990629106,3468.17607925622,3435.9996771442297,3419.721118403918,3407.5583316215325,3394.336564872658,3379.105251766533,3355.8732100232537,3359.032182880391,3349.992642784713,3340.5210149536097,3391.733403488035,3387.7857957358383,3384.310166253123,3384.098464640511,3389.1590077473124,3385.2064386666066,3384.0012197429755,3391.4512049335117,3439.1615573684103,3437.1977543012054,3435.410442528548,3435.410442528548
29,3640.033,3598.1757654507437,3540.383251225738,3502.0625686744934,3474.6505704772335,3442.4140445858766,3426.1050442080996,3413.919516170065,3400.6701219671518,3385.4135897825486,3362.140924328986,3347.671410806576,3338.644898210507,3329.171562091032,3521.290072830526,3517.019576209659,3513.0902467912724,3495.930479154415,3484.5019602075204,3479.8428898362513,3472.014364869397,3462.307027125509,3452.14974641599,3450.178671179055,3448.397492710186,3448.397492710186
30,3801.203,3757.4923536334663,3697.14090737085,3657.123487497747,3628.4976367328923,3594.8336776439673,3577.802336704422,3565.077178469383,3551.240222540398,3535.1456791031046,3510.8227603456585,3493.07736344136,3483.6221547478426,3467.418195566533,3457.512834854217,3453.320035886197,3449.4828599630005,3432.6494573279424,3421.4410427230496,3416.868102114246,3409.1848276952387,3444.0128004681155,3433.9088590260576,3431.9482726488377,3430.318336931624,3430.318336931624
31,3655.157,3613.125840636338,3555.094006939131,3516.6143999608767,3489.0889289398547,3456.718996282538,3440.3421471437905,3428.1065902420114,3414.8019927323385,3399.326280154137,3375.9439583573067,3358.963795130714,3349.926353901022,3352.9444078313886,3343.780513487429,3340.4064199894524,3338.0145680549062,3373.3693902810855,3381.1514846232812,3377.722085423278,3381.662740038625,3424.7013569981077,3414.654460996195,3412.705010226557,3417.549236639322,3417.549236639322
32,3715.486,3672.761061738649,3613.7705540701063,3574.656023028658,3546.675734744774,3513.7709469219344,3497.123981244086,3484.685867491105,3471.1610312532885,3455.429481970139,3431.655214713497,3414.3291164382504,3405.0881130625917,3407.909339918498,3398.383834567126,3395.3019201711254,3393.7789859985314,3475.1510343223977,3463.7905932812987,3459.159243912981,3451.3772596691742,3441.8143276567716,3431.7175991687272,3429.7584469077947,3428.1568512984336,3428.1568512984336
33,3740.326,3697.315388074894,3637.930481877128,3598.553970357819,3570.3868419105256,3537.262246826883,3520.5036730908387,3507.98247599588,3494.367289657955,3478.530753318378,3454.597445694496,3437.1348380176523,3427.8317129615352,3411.897445115631,3402.444906303084,3399.6669339739565,3398.6514992993234,3518.3270389041754,3506.8251783696655,3502.1362505274283,3494.257552235098,3484.4880387439052,3474.264888640343,3472.2808367979537,3470.475145481971,3470.475145481971
