,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
0,3372.363,3314.6328457873014,3271.7139988154117,3225.249032646068,3237.473330206888,3245.483741515117,3294.3421631028646,3320.969101629874,3356.3787552464737,3346.494187923487,3347.882613382296,3351.7424926357044,3346.599792542841,3358.8786180802936,3357.3487948318098,3362.903480448073,3365.3989141508337,3387.3235802084255,3386.2011532184415,3385.8758215352304,3404.4006278871766,3411.0753666618616,3411.0753666618616
1,3189.607,3133.4917684927354,3091.653355242379,3048.281663083717,3283.4065717907897,3275.7096728034826,3294.0633876661213,3315.652464106099,3338.822992015883,3328.489018268573,3372.4970737769313,3390.107800723649,3384.626835593725,3395.7380335467906,3397.3093282592768,3404.2272221088697,3411.5157565607324,3426.966566557001,3419.820570368313,3417.8017804193737,3415.7301448763665,3414.6940762703143,3414.6940762703143
2,3084.635,3029.2090230814065,2988.3007624763304,2999.2377187644547,3586.1340690959237,3555.5586628805204,3531.226976029218,3509.1715007849357,3493.349904098631,3481.5519861500934,3467.8321930928555,3443.152515965009,3435.912874796939,3420.3225058905628,3408.389424727377,3411.153868591548,3428.0222997673027,3423.4485834917155,3416.27801931875,3414.211072963048,3412.0591360077688,3414.45291411461,3414.45291411461
3,2812.118,2761.397377574066,2726.8476731152973,3560.2992595147643,3522.989567128353,3492.9523893241503,3469.0490072991324,3447.3141873023656,3431.6688705666256,3420.07143395381,3406.5924839094077,3394.4586990679613,3388.382322428171,3391.6634025569497,3397.4830126666757,3399.3860079142023,3420.131963537941,3415.9684375042343,3408.813575004971,3408.600064947903,3408.408895753218,3411.5261388237923,3411.5261388237923
4,2835.656,2784.393241617292,2800.374037899438,3565.708392050333,3526.7771093479814,3496.707689915371,3472.778677594801,3451.166899974625,3444.415135876573,3432.774872082154,3419.246261593962,3394.905972378758,3395.4944913524105,3402.7522534352456,3413.795327746227,3416.3765027970876,3412.5476702620304,3438.9846578566912,3431.7814465802144,3429.6765907560825,3427.452459170153,3425.850549216953,3425.850549216953
5,2870.005,2818.103539841032,3100.414151132068,3262.5998139363305,3226.9782619953544,3199.4663245675897,3213.0000099999997,3217.0940436005094,3362.1349865109664,3350.775446274852,3337.5759368180156,3325.286825038979,3446.3427629862963,3430.6641347675295,3418.5577975686733,3411.3029174025296,3409.387976702061,3449.849149179486,3442.62309490254,3440.87081607447,3439.069299943742,3437.2683546173334,3437.2683546173334
6,2690.575,2713.039150537759,3572.1462048816666,3519.792985578952,3481.363597263619,3451.6816571899467,3428.065241169944,3476.225712303268,3460.3818770143716,3448.6872126815274,3435.0961057496825,3410.642412894171,3454.0000099999997,3438.286140421677,3426.1517093248813,3418.8869779756906,3415.0731538732493,3414.10899668663,3406.958062547329,3410.8384121927065,3427.752206832669,3425.9571934619544,3425.9571934619544
7,2723.871,3081.5043121043964,3096.6180676528134,3052.9804354221237,3115.2602260933472,3144.001650269144,3143.9033483510616,3426.526758253149,3410.9093328171007,3399.382636418958,3385.9903321555275,3372.151846258657,3376.7000317740053,3370.5015716925486,3365.755130165774,3374.9093725097996,3377.822495004444,3385.4186750281683,3403.971699836819,3407.1930999251576,3446.022632149979,3444.2180673851117,3444.2180673851117
8,2613.957,3728.1734333758804,3674.240504496862,3619.9668212622737,3580.4431316622226,3549.9160846845243,3525.622868099393,3504.135614576385,3488.1643884648547,3476.383069472135,3462.682067575631,3438.03098280823,3431.281680964977,3415.692209187071,3403.638823038548,3420.2077417140586,3416.3202618892274,3412.3606616781944,3429.848743749703,3427.8875139832703,3429.1319658680313,3427.336198500972,3427.336198500972
9,2759.57,3611.6393714295264,3559.3921908536217,3506.81497821944,3468.5267083187723,3438.972214734614,3415.45295637589,3394.0815683397072,3378.6324506513806,3370.8043571398453,3357.5312270156915,3392.2004720431164,3386.3103118688578,3400.3938027128665,3399.1359070812123,3418.24633056532,3414.355013583405,3409.748588849967,3430.9328560280856,3428.828474699608,3426.989956947916,3425.1952788736385,3425.1952788736385
10,2918.181,3213.0000099999997,3166.5292706565806,3167.161275861059,3132.69999,3440.0299593065724,3417.2047318186665,3395.824122022143,3380.478760744657,3393.006416469992,3379.6449881836866,3417.016064453307,3410.412136140554,3439.6799247420167,3427.5404862138666,3420.3932905476613,3416.499598860176,3411.832661137314,3433.946936774966,3432.0712214234686,3429.944262105109,3428.4510673980376,3428.4510673980376
