,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.17,0.0,0.0,0.0,165142643.0,4016206.0,3083708832.4,0.0,3083708832.4
1,1.15,0.01,0.03,154011.03,165142643.0,3970023.0,2990303042.29,0.0131,2990457053.32
2,1.14,0.03,0.06,369425.91,165142643.0,3906257.96,2892522269.32,0.0241,2892891695.23
3,1.12,0.04,0.08,482058.79,165142643.0,3863977.09,2840139215.1,0.0148,2840621273.89
4,1.11,0.05,0.09,567842.84,165142643.0,3833732.11,2808470504.81,0.0118,2809038347.65
5,1.1,0.05,0.1,635934.71,165142643.0,3798164.05,2778134966.94,0.0132,2778770901.65
6,1.1,0.06,0.1,682252.15,165142643.0,3780169.39,2763358487.65,0.0055,2764040739.8
7,1.09,0.06,0.11,727348.28,165142643.0,3766724.47,2754290303.01,0.0049,2755017651.2900004
8,1.09,0.07,0.11,751137.04,165142643.0,3752104.87,2745339942.57,0.0064,2746091079.61
9,1.09,0.07,0.11,781835.05,165142643.0,3735099.99,2736245659.43,0.0073,2737027494.48
10,1.08,0.08,0.12,827021.85,165142643.0,3709401.32,2725367135.35,0.0082,2726194157.2
11,1.07,0.08,0.12,846877.47,165142643.0,3690650.58,2718531001.56,0.0074,2719377879.0299997
12,1.07,0.08,0.12,862612.86,165142643.0,3680660.51,2715361652.2,0.0047,2716224265.06
13,1.06,0.09,0.12,881639.27,165142643.0,3663539.92,2709497416.8,0.0058,2710379056.07
14,1.06,0.09,0.12,900896.22,165142643.0,3653053.61,2706646053.43,0.0046,2707546949.6499996
15,1.06,0.09,0.12,911762.45,165142643.0,3648623.29,2705177789.65,0.003,2706089552.1
16,1.06,0.09,0.12,922190.15,165142643.0,3644546.92,2704048514.92,0.0033,2704970705.07
17,1.05,0.1,0.12,927806.18,165142643.0,3626744.58,2700548934.16,0.0073,2701476740.3399997
18,1.05,0.1,0.12,935118.45,165142643.0,3614888.27,2698553432.57,0.0055,2699488551.02
19,1.05,0.1,0.13,949828.03,165142643.0,3610054.84,2697389651.33,0.0029,2698339479.36
20,1.05,0.1,0.13,955516.26,165142643.0,3601933.35,2696002386.08,0.0046,2696957902.34
21,1.04,0.11,0.13,960629.72,165142643.0,3591862.71,2694151487.66,0.0058,2695112117.3799996
22,1.04,0.11,0.13,965345.3,165142643.0,3581324.49,2692724246.29,0.0056,2693689591.59
23,1.04,0.11,0.13,967422.7,165142643.0,3579279.28,2692399267.27,0.002,2693366689.97
24,1.04,0.11,0.13,969709.75,165142643.0,3577417.96,2692148685.95,0.0021,2693118395.7
25,1.04,0.11,0.13,969709.75,165142643.0,3577417.96,2692148685.95,0.0014,2693118395.7
