,0,1,2,3,4,5,6,7,8,9,10
0,1435.651,1410.272873507824,1381.240453411951,1370.4747463076997,1357.8686304184398,1353.1290272290166,1341.5174728910465,1336.5368841115007,1330.1152157170434,1328.9243715013265,1328.9243715013265
1,1331.317,1307.9912649100297,1283.100260510977,1273.3222767301659,1268.1098827594258,1268.4744918587498,1287.9819225085755,1299.9675214306676,1305.2548944403482,1305.885140545908,1305.885140545908
2,1229.487,1213.3737446006678,1214.7393656560448,1205.5127443692459,1200.788216298663,1201.2695847787368,1222.0656952103095,1238.408082410469,1247.3251931180012,1248.9125819248832,1248.9125819248832
3,1087.708,1126.45892160451,1274.1938384649436,1264.277662459159,1253.6516705065017,1249.3749961844749,1238.6982138282272,1236.0725267872258,1234.151362144307,1233.8297747821625,1233.8297747821625
4,1059.59,1089.3586706297058,1330.992867291766,1321.1903406855113,1393.1192833270875,1388.2482787923816,1372.1137716016992,1375.7708942576194,1399.4452938083589,1399.2275665145507,1399.2275665145507
5,1085.962,1107.0309326860652,1168.3886054813258,1159.4615880885895,1210.6760643344796,1206.5408360911267,1192.4525277233236,1191.578557660533,1207.3637033872376,1206.5305046838503,1206.5305046838503
6,1066.491,1472.958234350294,1442.3578498412298,1430.8592923911403,1416.6151855206258,1410.9574584448524,1394.1187943566579,1388.550977867216,1380.2433393390538,1378.8631039997147,1378.8631039997147
7,985.258,1430.8215111353582,1531.3982414668258,1546.4696584113435,1532.2936110510605,1561.6523857280213,1597.7745903035188,1609.2284408420246,1600.113318601632,1599.5257202830303,1599.5257202830303
8,996.68,1054.221241859246,1162.2083175453602,1169.2570474261076,1158.3349963336157,1178.9713679824445,1197.4262616213236,1208.0127156541046,1201.1819242717331,1200.7798303474615,1200.7798303474615
9,1200.453,1195.7838515023427,1498.166717127219,1494.8036916440903,1540.0525015940461,1533.9015257440096,1515.5957037092687,1509.5426919820707,1500.509682712794,1499.0091730300812,1499.0091730300812
10,1049.118,1041.4468315165839,1211.679605370852,1227.6600649799545,1402.831915116149,1397.3429317953257,1380.9095720209186,1376.7208021262577,1437.125048430648,1435.689698382217,1435.689698382217
11,1236.757,1214.696192957132,1189.6425811087956,1190.992747784646,1250.6215385654582,1245.8822312991924,1231.248082817353,1227.9591879415716,1309.092207508779,1307.79205330127,1307.79205330127
12,1344.173,1320.1824695733226,1292.7341488540321,1282.6026690593058,1269.9784555312845,1264.9994724106812,1249.9303187503779,1245.0633879582701,1245.4977664168036,1244.256923650387,1244.256923650387
13,1484.499,1458.0039395256915,1427.6901071742757,1416.3084977332067,1402.2094946445502,1396.6094836859238,1379.9432926367947,1374.4317936076102,1366.2075334956564,1364.8413479621609,1364.8413479621609
14,1567.114,1539.1444424589463,1507.1435916186595,1495.12855861165,1480.2443747088448,1474.3322767507643,1456.737271735548,1450.919057246744,1442.2355769434955,1440.793341366552,1440.793341366552
15,1687.164,1657.051955296977,1622.5999630209387,1609.6680927887974,1593.80114409762,1590.9279249432807,1571.9485546639403,1565.6702337784384,1556.302520993878,1554.7463704728843,1554.7463704728843
16,1361.796,1337.5177985242178,1309.745770841697,1300.7656343220365,1296.842106240431,1354.968659291369,1371.5006602700528,1366.0307693062007,1359.214706736904,1359.653754030167,1359.653754030167
17,1230.738,1208.7961129348084,1183.6938094693514,1174.7172999271972,1169.8981727777218,1241.2131384498193,1276.2808144724183,1271.2428105211095,1272.8118085842937,1282.3321957757094,1282.3321957757094
18,1298.986,1275.8021193273448,1249.2801841238486,1239.3350986876494,1227.5454683502426,1233.4743137939136,1235.1352789171856,1230.2596253794381,1226.4311180675008,1229.2426949494334,1229.2426949494334
19,1448.2,1422.362006759392,1392.7985111032092,1387.5503272246794,1393.6114986514135,1388.486354782245,1392.6696883142188,1387.1073999498458,1378.805624215096,1377.4268765908807,1377.4268765908807
20,1276.582,1253.8450464113898,1227.8552666625956,1235.822951780153,1277.0121011104372,1274.0538138366144,1352.378802793787,1346.9779316438016,1338.9166846950304,1337.5927950103353,1337.5927950103353
21,1241.211,1219.0926516081868,1193.8182887366052,1192.4454984036252,1217.6019915558452,1214.9958640401833,1294.6060604310132,1289.4385539116815,1281.724811454014,1280.45880164256,1280.45880164256
22,1343.7,1319.7181257626023,1292.2795841138884,1282.2821908299893,1272.7219489216025,1267.9977732975246,1263.7633717117528,1258.7172736827258,1251.186117906917,1249.94671678901,1249.94671678901
23,1444.035,1418.2623654504093,1388.775582322255,1377.7044806717552,1363.9897752422107,1358.5422861875902,1342.41554808555,1337.0580328662797,1329.0615432279278,1327.7447476846996,1327.7447476846996
24,1372.159,1347.6689985279577,1319.6494667657773,1309.1292191571554,1296.097069209199,1290.9205961158293,1275.5177721360394,1270.4253021212878,1262.825701486725,1261.5710267852382,1261.5710267852382
25,1410.119,1384.9516204831207,1356.157016812282,1345.3459203021628,1331.9532884866187,1326.657553558044,1310.9639289594504,1305.7280775687855,1297.913634015772,1296.615759381756,1296.615759381756
26,1385.185,1360.513932465594,1332.3159501427435,1321.7941122414836,1308.8624901575276,1311.3885359690441,1427.8095379852718,1422.580262286742,1425.3010328470743,1423.888675814227,1423.888675814227
27,1256.806,1234.440423703223,1208.908273943373,1199.4002238692697,1187.753239197139,1187.7223366328442,1247.3248203164105,1242.9635963253875,1252.3344343072117,1251.1021788729045,1251.1021788729045
28,1376.005,1351.4469269693718,1323.3503648394392,1312.8012273126892,1299.7401277951935,1294.5539849841496,1279.2686248861155,1274.5560451498457,1281.2306050021216,1279.9704233971195,1279.9704233971195
29,1370.325,1345.8684274816096,1317.8879536987783,1307.3825302323291,1294.3695806136575,1289.2003545949947,1273.817559117898,1268.7947094376486,1262.5772988506662,1261.3249875518156,1261.3249875518156
30,1399.405,1374.4291632116845,1345.8531482377073,1335.1243462132227,1321.8336904048147,1316.554433131477,1300.8428012328468,1295.6478848993079,1287.894765014191,1286.606996249177,1286.606996249177
31,1588.522,1560.1703564793438,1527.7323490475205,1515.553181314758,1500.465667846272,1494.4728059625359,1476.6375349244997,1470.7398546809536,1461.937483168063,1460.475549684895,1460.475549684895
32,1523.56,1496.368517864439,1465.2583034040715,1453.5778200218301,1439.1082742110386,1433.3612648156416,1416.258534563256,1410.6027192213203,1402.1646925957655,1400.7633619031697,1400.7633619031697
33,1419.665,1394.3276914560374,1365.3391864216244,1354.4554790739587,1340.972837457751,1335.6177534311619,1319.6811576723205,1314.41119258002,1306.5487005982222,1305.2429128976241,1305.2429128976241
34,1522.734,1495.5565283976034,1464.4619280025888,1452.7871635771703,1438.324503289139,1432.5798374591507,1415.4831629562207,1409.829729524868,1401.3919003433061,1399.9905114429628,1399.9905114429628
35,1593.84,1565.3934418100841,1532.846839518685,1520.6268987818326,1505.4888758481804,1499.475947257593,1481.5808721593667,1475.6634322311204,1466.8315570980749,1465.3647255409767,1465.3647255409767
36,1604.671,1576.031132148038,1543.2633581898353,1530.96037638354,1515.7194923976326,1509.6657066776384,1491.6490247537822,1485.6913725838112,1476.799480027346,1475.3226805473187,1475.3226805473187
37,1583.142,1554.8863777130077,1522.5582311959106,1510.4203437082735,1495.383938208144,1489.4113727729043,1471.6364582526892,1465.7587523293698,1456.986186828581,1455.5292046417524,1455.5292046417524
38,1538.278,1510.8232090800086,1479.4116515891103,1467.6177310472892,1453.007679561531,1447.2044050128286,1429.9332573816334,1424.222234029484,1415.6985706568466,1414.2830630861897,1414.2830630861897
39,1459.653,1433.6014219818364,1403.7951789845165,1392.604045303309,1378.74077400016,1373.2342775354186,1356.846466550727,1351.428354628434,1343.3408189403171,1341.9975681213768,1341.9975681213768
40,1424.095,1398.6831946847908,1369.6068358435377,1358.6906611068969,1345.173214579742,1340.6174211092186,1327.7390088673976,1326.5527936382823,1318.6154493992065,1317.2980629498074,1317.2980629498074
41,1347.976,1323.9344426761024,1296.4203387667928,1286.0941957963707,1273.6011456829754,1269.9070109223621,1260.7271375428409,1308.3538853078176,1301.193617559891,1299.982351942331,1299.982351942331
42,1307.67,1284.335198221052,1257.6378241850407,1247.6259278175442,1235.5389198427947,1231.9169376664297,1222.48353460198,1280.4457406654892,1275.659449915362,1275.6795974654467,1275.6795974654467
43,1327.338,1303.6484550908867,1276.5469547489383,1266.8390796655276,1254.3137362996285,1250.1875597795101,1238.2022073968246,1243.657361014459,1238.430473320315,1243.5447358469949,1243.5447358469949
