,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,161192654.0,4051471.0,2826241800.1,0.0,2826241800.1
1,1.19,0.01,0.03,170728.73,161192654.0,3996979.93,2748920603.39,0.0156,2749091332.12
2,1.18,0.02,0.04,305505.31,161192654.0,3956205.97,2701192335.27,0.0121,2701497840.58
3,1.17,0.03,0.06,412389.96,161192654.0,3925173.63,2669728607.37,0.0078,2670140997.33
4,1.15,0.04,0.07,566779.09,161192654.0,3873109.81,2626984136.85,0.0155,2627550915.94
5,1.14,0.05,0.08,654912.69,161192654.0,3842198.19,2603046151.08,0.0072,2603701063.77
6,1.14,0.06,0.08,717939.44,161192654.0,3817327.99,2587296119.97,0.0092,2588014059.41
7,1.13,0.06,0.09,758963.97,161192654.0,3800921.62,2577953522.38,0.0055,2578712486.35
8,1.12,0.07,0.09,794659.16,161192654.0,3764103.48,2560292552.11,0.0121,2561087211.27
9,1.12,0.07,0.1,826722.98,161192654.0,3747856.22,2553418283.68,0.0062,2554245006.66
10,1.1,0.09,0.1,855730.17,161192654.0,3698791.88,2537548778.47,0.0153,2538404508.64
11,1.1,0.09,0.1,877896.41,161192654.0,3683844.81,2532992822.93,0.0063,2533870719.3399997
12,1.09,0.1,0.11,896665.1,161192654.0,3666556.28,2529330680.34,0.0053,2530227345.44
13,1.09,0.1,0.11,910307.36,161192654.0,3657646.69,2527360199.52,0.0038,2528270506.88
14,1.09,0.1,0.11,936842.4,161192654.0,3646604.16,2524784348.07,0.0054,2525721190.4700003
15,1.08,0.1,0.11,950615.98,161192654.0,3635603.18,2522762360.95,0.0045,2523712976.93
16,1.08,0.1,0.11,966300.29,161192654.0,3627342.07,2521100165.49,0.0046,2522066465.7799997
17,1.08,0.11,0.11,977831.79,161192654.0,3617731.51,2519564688.57,0.0048,2520542520.36
18,1.08,0.11,0.11,984405.81,161192654.0,3614486.48,2519031228.55,0.0021,2520015634.36
19,1.07,0.11,0.11,995686.81,161192654.0,3605558.52,2517818683.78,0.0039,2518814370.59
20,1.07,0.11,0.11,1006906.03,161192654.0,3600003.05,2517245255.57,0.0025,2518252161.6000004
21,1.07,0.11,0.11,1013349.62,161192654.0,3597368.06,2516870894.23,0.0021,2517884243.85
22,1.06,0.12,0.11,1012686.32,161192654.0,3565299.99,2514774817.91,0.0095,2515787504.23
23,1.05,0.13,0.11,1010260.53,161192654.0,3537804.04,2513217703.84,0.0079,2514227964.3700004
24,1.05,0.13,0.11,1015972.47,161192654.0,3535818.72,2513005552.37,0.0022,2514021524.8399997
25,1.05,0.13,0.11,1013531.88,161192654.0,3512106.46,2511976064.23,0.007,2512989596.11
26,1.04,0.14,0.11,1013126.6,161192654.0,3498703.31,2511313294.33,0.0046,2512326420.93
27,1.04,0.14,0.11,1014175.26,161192654.0,3494944.79,2510954571.56,0.0031,2511968746.82
28,1.04,0.14,0.11,1014673.89,161192654.0,3492814.88,2510857760.25,0.0023,2511872434.14
29,1.04,0.14,0.11,1015502.63,161192654.0,3490710.22,2510725502.3,0.0021,2511741004.9300003
30,1.04,0.14,0.11,1015739.55,161192654.0,3488258.14,2510610612.05,0.0022,2511626351.6000004
31,1.04,0.14,0.11,1015739.55,161192654.0,3488258.14,2510610612.05,0.0012,2511626351.6000004
