,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,161192654.0,4051471.0,2826241800.1,0.0,2826241800.1
1,1.19,0.01,0.03,172988.16,161192654.0,3993250.44,2743258176.08,0.0166,2743431164.24
2,1.17,0.03,0.05,345695.3,161192654.0,3939500.59,2681728585.1,0.0141,2682074280.4
3,1.16,0.04,0.06,473391.06,161192654.0,3897838.33,2643395266.23,0.0117,2643868657.29
4,1.15,0.05,0.08,606179.98,161192654.0,3858716.53,2613207691.94,0.0108,2613813871.92
5,1.14,0.06,0.08,700551.58,161192654.0,3827121.08,2592632132.09,0.0085,2593332683.67
6,1.12,0.07,0.09,791149.23,161192654.0,3772125.37,2565721515.02,0.0168,2566512664.25
7,1.12,0.07,0.1,829863.48,161192654.0,3753578.28,2557038518.23,0.006,2557868381.71
8,1.11,0.08,0.1,870439.04,161192654.0,3733675.58,2548709797.45,0.0069,2549580236.49
9,1.1,0.09,0.1,903550.17,161192654.0,3689418.64,2534501987.75,0.0156,2535405537.92
10,1.09,0.09,0.1,927932.47,161192654.0,3670434.49,2530022547.95,0.0075,2530950480.4199996
11,1.09,0.1,0.11,945644.81,161192654.0,3657503.85,2526690801.95,0.0054,2527636446.7599998
12,1.08,0.1,0.11,972480.04,161192654.0,3642328.35,2523717251.32,0.0053,2524689731.36
13,1.08,0.1,0.11,997498.98,161192654.0,3631205.94,2521700922.51,0.0045,2522698421.4900002
14,1.08,0.11,0.11,1013352.62,161192654.0,3619581.54,2519857885.92,0.0052,2520871238.54
15,1.07,0.11,0.11,1021382.44,161192654.0,3602808.85,2517638312.17,0.0061,2518659694.61
16,1.07,0.11,0.11,1032155.04,161192654.0,3593626.36,2516527092.8,0.0028,2517559247.84
17,1.07,0.11,0.11,1038234.75,161192654.0,3589172.07,2515923945.55,0.002,2516962180.3
18,1.07,0.11,0.11,1038234.75,161192654.0,3589172.07,2515923945.55,0.0012,2516962180.3
