,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60
0,0.0,-0.2517872727272729,-0.33791035454545476,-0.40597087845151536,-0.46988627044980324,-0.5171082348284474,-0.6057771951184886,-0.6294670529235121,-0.6770182379805288,-0.706093626225392,-0.7422643948083828,-0.7619320183614829,-0.7823264888719802,-0.8032512156157504,-0.8179140241339776,-0.8404360980179745,-0.850317657934578,-0.8656538389251468,-0.8714330231284262,-0.8782959564536152,-0.8876247715613853,-0.8997592278128171,-0.9059706584302651,-0.9144138830747824,-0.9238639622581584,-0.9327184310454361,-0.937934696991008,-0.9453550724015815,-0.950293332237318,-0.9588549279943483,-0.9639181240081983,-0.9678302867948997,-0.973688029906419,-0.9772184310823891,-0.9801074760447248,-0.9829531853326253,-0.9878117596568343,-0.9905419046905533,-0.9943067746920516,-0.9981680970773978,-1.0005712437183143,-1.0053102488942016,-1.008435961308069,-1.0110181287842825,-1.0129237683817283,-1.0149634379641945,-1.0168217338514811,-1.017892731714521,-1.0186523751988055,-1.0192570514122958,-1.0195581801666143,-1.019858706663424,-1.02015863210724,-1.0206076204966323,-1.020906048112782,-1.021352794254158,-1.0216497315227926,-1.0217979032198412,-1.0220939502705442,-1.0222416777488452,-1.0222416777488452
1,0.0,-2.0132742280844176,-2.6404009186972424,-3.153936136889816,-3.651223073874872,-3.980981278189678,-4.668016504972814,-4.831998414062808,-5.204032009709937,-5.4111494338354635,-5.712892704980424,-5.842873415154499,-5.978215666252697,-6.130739277417909,-6.227610238677725,-6.375596377053144,-6.453912828598693,-6.554039908064051,-6.591466701398136,-6.636326003397975,-6.69723233653569,-6.7773757930487815,-6.818260741496212,-6.874590253923874,-6.936230313233787,-6.994514193385942,-7.028861950889178,-7.077515409730566,-7.110141053256176,-7.1665514045601375,-7.199547078118865,-7.2255446320473045,-7.263614989555861,-7.286878705458141,-7.306253894949179,-7.32452951579665,-7.356094316639906,-7.374155831162016,-7.39897547537428,-7.42406430856684,-7.440333030469127,-7.471076541873301,-7.491690916942788,-7.5087205606844005,-7.521585882741789,-7.534820702147515,-7.5468753775312685,-7.553968999356918,-7.558979372614101,-7.562969696393487,-7.564896391687907,-7.566814341176879,-7.568758885580426,-7.571623406542733,-7.5736300470312345,-7.576480770298661,-7.57837767383743,-7.579357573147719,-7.581306537459874,-7.582281546503031,-7.582281546503031
2,0.0,-1.1629451407828293,-1.6757614704829558,-2.0690550962106484,-2.456332477208989,-2.7120765754304084,-3.247456352552171,-3.3656717880438305,-3.642907841066344,-3.785892695037946,-4.0368074203805415,-4.126588053646212,-4.220566001391252,-4.3303026944589815,-4.397448261894298,-4.493085286264377,-4.551377070533588,-4.620734437814643,-4.6441726714471026,-4.6748247361358155,-4.716671741404866,-4.7723293035085845,-4.800516900162807,-4.8398142155131385,-4.88265821046647,-4.923302114889678,-4.946786538119833,-4.980672124455554,-5.002804202610156,-5.042201405375026,-5.065154812247529,-5.083120819227525,-5.109165414676276,-5.1250392229263895,-5.138485425708035,-5.150670220652947,-5.172767363169939,-5.184971429052922,-5.20171365159183,-5.218885929118129,-5.230327148332698,-5.251351877068271,-5.265406020769054,-5.276875046378859,-5.285922514607913,-5.29507095779938,-5.303222630115312,-5.308066821172873,-5.311481705320976,-5.314287734055248,-5.315544293274345,-5.3168309469601445,-5.318107958152125,-5.3200294318967165,-5.32140926033451,-5.323321645962027,-5.324594867749468,-5.325263549865846,-5.326553202224565,-5.327232964602958,-5.327232964602958
3,0.0,-0.2069441407828284,-0.3604974304829548,-0.38967698541953627,-0.43506928361289876,-0.4435407789988521,-0.5179033352317378,-0.5162477474508554,-0.5528741160455505,-0.5443710847933796,-0.6068297457350516,-0.5942133520344138,-0.5819287848600435,-0.5826941376204583,-0.5734390473293152,-0.5517886614315521,-0.5585905944457483,-0.5480837125790191,-0.5414074349909557,-0.5344807251181605,-0.5277747387397761,-0.5202769969580927,-0.5142964216629772,-0.5097087923253023,-0.5004745629365844,-0.49520257867086737,-0.4916374416978359,-0.48704379911906076,-0.48182995043106513,-0.4769367740309202,-0.4736885320556819,-0.4698775233593223,-0.46565317438825116,-0.46186220296354835,-0.4603916860446362,-0.4578835120844989,-0.4548948590242701,-0.45180263746943833,-0.44913127963159966,-0.44463261934102444,-0.4437206348924723,-0.440374346004372,-0.43836118779536826,-0.43526093073275257,-0.43451626834955986,-0.43214386774238567,-0.43075916513900087,-0.43010722545139574,-0.429231907578107,-0.4289404355033501,-0.4284924393195516,-0.42823994671326004,-0.4278188899057346,-0.427200230855065,-0.42705371769494216,-0.4266762949503786,-0.42626955743984296,-0.42617993986653013,-0.4259525094452471,-0.42579524751642006,-0.42579524751642006
4,0.0,-0.833159997925686,-1.1571199397686696,-1.3523654097678703,-1.5477029418916244,-1.666490712150988,-1.9479947866329406,-2.0075468578932076,-2.171879784768976,-2.2340436690621233,-2.393254368430833,-2.4349524572377046,-2.47826843480317,-2.535987375038084,-2.5658038885835697,-2.600190952845534,-2.632163317117311,-2.659610356327052,-2.667574655841109,-2.679097665678234,-2.692683937201928,-2.719683592310614,-2.7315481819890572,-2.7471550226367376,-2.7659007871124612,-2.785310744490699,-2.7944317278696307,-2.8105818109905014,-2.8170839593746675,-2.8329659266257217,-2.843997842131065,-2.8511392065432735,-2.8623544749002185,-2.8668323800663003,-2.8729722447013732,-2.875737788831973,-2.885066855948859,-2.8891444809107467,-2.893848027693974,-2.8986732100571375,-2.90355595733856,-2.910968612755302,-2.914759746811364,-2.917933557248937,-2.922344770715971,-2.925106349578033,-2.9279860445610417,-2.9299207667174825,-2.93082679780453,-2.9320007461688675,-2.932242129363738,-2.932718304044025,-2.9328498418038893,-2.9334803398975255,-2.9340014331859843,-2.9346354172949476,-2.9349249282063896,-2.9351667385956435,-2.9353932155292832,-2.9356548418417407,-2.9356548418417407
5,0.0,-0.7389552407828289,-0.9830042536496219,-1.1108055898357323,-1.3194375518918133,-1.451056511528307,-1.7252351191146145,-1.8034290964106512,-1.9613621005825987,-2.010021647290361,-2.1435322202014246,-2.1781450776103983,-2.2167276146334194,-2.2715340448717862,-2.320772501147733,-2.372191669443686,-2.404466869360376,-2.4438559094910217,-2.449925495875916,-2.4525123541411578,-2.4763710699197516,-2.510458702131096,-2.5241359058421096,-2.539406986945539,-2.564317143027552,-2.577130968735703,-2.585264859562198,-2.6064610443736678,-2.6134959448614996,-2.6381405589642823,-2.6526128547220718,-2.6583039624664795,-2.673618643377842,-2.680452598706132,-2.6805641124425597,-2.6833938737951373,-2.6982921684172667,-2.696677169994649,-2.7074055303071143,-2.7112913663802956,-2.7169087928065268,-2.729870235496833,-2.7327485776563805,-2.738143726973593,-2.7409198469753595,-2.746808187941288,-2.7480046037210806,-2.7475946404078453,-2.7491964146805534,-2.751181265529768,-2.7512781924478213,-2.7515101697154614,-2.7507790703529293,-2.7511585340076716,-2.750943731225371,-2.750987641686969,-2.7517626386258174,-2.7516213283914865,-2.7508789277218018,-2.7513461635601617,-2.7513461635601617
6,0.0,-0.12613059263468018,-0.18949280404234162,-0.1462524632731289,-0.19221980472339487,-0.2080738568816267,-0.26127059364903454,-0.2811202348607795,-0.3384422650029618,-0.318886274317615,-0.3753344063205525,-0.3683440554757389,-0.36533587437472365,-0.3774702278178292,-0.3913066213913187,-0.38605560599168276,-0.39418676281193227,-0.39588270959536503,-0.39021709447058445,-0.37731702962199526,-0.3823979957852025,-0.38702450864587046,-0.38878354496089046,-0.38345420930482715,-0.38469916142877686,-0.38028933062832987,-0.3787397374931867,-0.3816130339031727,-0.3802174271598167,-0.3835744034529649,-0.3854575177122568,-0.3814213845521586,-0.38568212656919043,-0.37946156420003585,-0.37445794345405514,-0.3666174791596418,-0.36841758504229416,-0.36279570537030115,-0.36547857643987774,-0.3591878054981385,-0.3570849413921047,-0.36145622115278386,-0.352046838675777,-0.3520673696628332,-0.3500624059523292,-0.3506383936515571,-0.3469348469628261,-0.3440485386135653,-0.34298746647216805,-0.3434806915757543,-0.34278064464171576,-0.34209453612261537,-0.3409335508555519,-0.3400132049149399,-0.3389997836999153,-0.33794217985024394,-0.3374817121572101,-0.33696972830389343,-0.3354512671980199,-0.33560481531228836,-0.33560481531228836
7,0.0,-1.357281735491824,-1.8355444330899617,-2.087483026818193,-2.366394520367129,-2.612008691861587,-3.0160778800462644,-3.114141542502053,-3.3621949356670418,-3.460960094771822,-3.6529934480001103,-3.706839025393881,-3.7885492235025864,-3.861680134014865,-3.918259300171642,-3.9810387834599354,-4.018526321579514,-4.0665833721395055,-4.078070007634012,-4.096582414527253,-4.128869156771761,-4.145849916203513,-4.16596907772263,-4.186130073416459,-4.196659683070443,-4.224982325438948,-4.239377295941781,-4.248008014435235,-4.265596122882079,-4.294981719652448,-4.299801759621654,-4.3082125577267485,-4.316661036457648,-4.324971055508703,-4.333826935250236,-4.340103078936023,-4.357930718964749,-4.36562902043518,-4.377918255524758,-4.380822263700898,-4.386445926270934,-4.405944967918876,-4.41284777824491,-4.419171961731328,-4.422941457201715,-4.429975599485784,-4.430633720612756,-4.435361728228754,-4.4373892957669865,-4.439716030436511,-4.4401992617424995,-4.440980321591438,-4.440807812083884,-4.4420804042362105,-4.4426304676701625,-4.443445195145203,-4.444313784913643,-4.444589160864321,-4.445006368456351,-4.445602724023473,-4.445602724023473
8,0.0,0.3859617471089099,0.47743502015637673,0.6785967592596801,0.8198618172274588,0.8817559350562892,1.054068933604646,1.1108355891860455,1.180538666577868,1.2750237773215911,1.327612310641445,1.4032185183501626,1.4550253029982327,1.4970923798196154,1.5368754559666022,1.6238177101902231,1.6419864772611397,1.6971317837853686,1.718290094852099,1.7445732960778682,1.7754071623027883,1.8385693878174971,1.8606381009872162,1.8893664755746717,1.94306511741754,1.9743157108028964,1.9897460787408383,2.0312085932099206,2.0432359479663122,2.0717928397185696,2.1009197430975686,2.114434056221028,2.1462499927186105,2.1579829179995254,2.1646690400106814,2.175101067085591,2.189629947831732,2.198098846748964,2.2100037264485195,2.2333685643392975,2.240907830176698,2.2546257756559154,2.26580003072577,2.2765274667114057,2.282719832645159,2.290086293593082,2.3021645154634482,2.303461601147298,2.3061498931526616,2.3080271493465068,2.309160088823809,2.3099823007499283,2.311764542155656,2.3131092186548967,2.314158766451353,2.315651426219002,2.3165652051125956,2.3170839454099874,2.3182550487482647,2.3187762317639375,2.3187762317639375
9,0.0,-0.2463733362244239,-0.35856250256798283,-0.35167748552592615,-0.3776149500847044,-0.4353387980435592,-0.4975666067748091,-0.5094740766792907,-0.5150541867865567,-0.5126194385132361,-0.5748373570133885,-0.5482399678393018,-0.5631986833045579,-0.5609267595994478,-0.569721157413938,-0.5621148809729236,-0.5771169506247138,-0.5467725845517114,-0.5472371487116846,-0.5355460363143514,-0.5395601396646685,-0.5198469603487054,-0.5093091805696598,-0.5093302811841725,-0.4924442103750616,-0.4813697099314821,-0.4842748671329882,-0.4730431629154241,-0.4794899421433224,-0.461852057559906,-0.45154178703583375,-0.45409835960174444,-0.4436756759565573,-0.43480266006806056,-0.4402251664738031,-0.43023061915876887,-0.4170444008256863,-0.41959377953573546,-0.4074754316072785,-0.3995428434480642,-0.4019157156289132,-0.3909406922191203,-0.39160244157565743,-0.38145300559363826,-0.3833920428233931,-0.3778314846372366,-0.3746940372924157,-0.37725910234533544,-0.37490667110822307,-0.3735159903889361,-0.37351730107108644,-0.3725614897764331,-0.37197111317060455,-0.3707328628222682,-0.37088374991047646,-0.36929081389244317,-0.36974626956624557,-0.3697719439846515,-0.3684353653065079,-0.3680053014005899,-0.3680053014005899
