,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.17,0.0,0.0,0.0,260378540.0,6371544.0,4693427069.7,0.0
1,1.16,0.01,0.03,1865473.17,260378540.0,6301806.47,4574397540.89,0.0098
2,1.15,0.02,0.04,3352490.94,260378540.0,6245316.57,4494280518.42,0.0084
3,1.14,0.03,0.06,4639424.06,260378540.0,6189333.06,4425451943.0,0.0082
4,1.13,0.04,0.07,5698941.72,260378540.0,6146137.62,4380567522.6,0.0066
5,1.12,0.04,0.08,6507652.99,260378540.0,6097140.51,4339586382.92,0.0074
6,1.11,0.05,0.08,7750575.19,260378540.0,6042485.47,4300065128.83,0.0083
7,1.11,0.06,0.09,8297993.98,260378540.0,6000309.15,4279686168.86,0.0058
8,1.1,0.06,0.09,8590976.16,260378540.0,5976344.11,4268512800.57,0.0044
9,1.1,0.07,0.09,8855796.28,260378540.0,5946522.34,4256383227.13,0.005
10,1.09,0.07,0.09,9018353.49,260378540.0,5934635.31,4250278012.89,0.0025
11,1.09,0.07,0.1,9226186.43,260378540.0,5916849.32,4244923089.98,0.0035
12,1.09,0.07,0.1,9365023.88,260378540.0,5905021.75,4240412002.25,0.0025
13,1.09,0.08,0.1,9495071.65,260378540.0,5887324.69,4235272654.12,0.0033
14,1.08,0.08,0.1,9600313.09,260378540.0,5875556.13,4232026099.48,0.0052
15,1.08,0.08,0.1,9744746.16,260378540.0,5857947.34,4228914242.5,0.0035
16,1.08,0.08,0.1,9848475.64,260378540.0,5852089.48,4227466540.77,0.0018
17,1.08,0.08,0.1,9914085.62,260378540.0,5846237.47,4226138469.79,0.0018
18,1.06,0.1,0.1,9872353.69,260378540.0,5753397.26,4213304968.75,0.0141
19,1.05,0.1,0.1,9925426.01,260378540.0,5718964.42,4208911443.37,0.0058
20,1.05,0.11,0.1,9946822.88,260378540.0,5690425.51,4205569774.95,0.0042
21,1.05,0.11,0.1,9972233.26,260378540.0,5673373.42,4203961369.03,0.0034
22,1.04,0.11,0.1,9995980.85,260378540.0,5662033.55,4202873120.39,0.0025
23,1.04,0.11,0.1,10024981.28,260378540.0,5656372.13,4202488403.61,0.0018
24,1.04,0.11,0.1,10034309.44,260378540.0,5650716.36,4202120653.56,0.0018
25,1.04,0.11,0.1,10059597.34,260378540.0,5645066.35,4201752446.2,0.0018
26,1.04,0.11,0.1,10088178.45,260378540.0,5639421.93,4201428180.56,0.0018
27,1.04,0.12,0.1,10100865.36,260378540.0,5633783.19,4201048703.67,0.0018
28,1.04,0.12,0.1,10100865.36,260378540.0,5633783.19,4201048703.67,0.001
