,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.14,0.0,0.0,0.0,163353015.0,3896482.0,3228297223.9,0.0,3228297223.9
1,1.13,0.02,0.05,844713.38,163353015.0,3828836.37,3070685959.18,0.023,3071530672.56
2,1.1,0.04,0.09,1901244.05,163353015.0,3749231.47,2931037763.62,0.0314,2932939007.67
3,1.09,0.05,0.11,2587356.89,163353015.0,3693362.07,2867565551.97,0.0178,2870152908.8599997
4,1.08,0.06,0.12,2818726.55,163353015.0,3665935.68,2841370318.89,0.0106,2844189045.44
5,1.07,0.06,0.13,2984485.4,163353015.0,3643320.84,2822118895.54,0.0101,2825103380.94
6,1.06,0.07,0.13,3199900.93,163353015.0,3617306.08,2803971402.93,0.0109,2807171303.8599997
7,1.06,0.07,0.13,3325007.9,163353015.0,3605136.42,2796468750.75,0.0056,2799793758.65
8,1.05,0.08,0.14,3407838.71,163353015.0,3582513.22,2787015046.79,0.0091,2790422885.5
9,1.05,0.08,0.14,3508125.4,163353015.0,3569761.58,2781885644.38,0.0056,2785393769.78
10,1.05,0.09,0.14,3593855.48,163353015.0,3558535.55,2777341821.4,0.0056,2780935676.88
11,1.04,0.09,0.14,3685761.51,163353015.0,3549407.64,2774957843.66,0.0047,2778643605.17
12,1.04,0.09,0.14,3752258.89,163353015.0,3539548.65,2771934547.4,0.0038,2775686806.29
13,1.04,0.09,0.14,3792345.41,163353015.0,3533530.56,2770201281.52,0.0038,2773993626.93
14,1.04,0.09,0.14,3808414.37,163353015.0,3531328.16,2769458416.86,0.0021,2773266831.23
15,1.04,0.09,0.14,3832124.61,163353015.0,3529034.68,2768801442.63,0.0021,2772633567.2400002
16,1.04,0.1,0.14,3876388.01,163353015.0,3523723.19,2767798078.66,0.0029,2771674466.67
17,1.03,0.1,0.14,3907843.3,163353015.0,3514629.32,2766505331.83,0.0039,2770413175.13
18,1.03,0.1,0.14,3941065.46,163353015.0,3509836.63,2765872138.06,0.003,2769813203.52
19,1.03,0.1,0.14,3954951.5,163353015.0,3506899.99,2765522663.69,0.0021,2769477615.19
20,1.03,0.1,0.14,3954951.5,163353015.0,3506899.99,2765522663.69,0.0012,2769477615.19
