,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.18,0.0,0.0,0,106140588,2619200,1910387446.3,
1,1.09,0.08,0.1,0,106140588,2406131,1719744553.0,
2,1.15,0.03,0.1,0,106140588,2533260,1727885963.3,
3,1.06,0.1,0.11,0,106140588,2353171,1709305075.5,
4,1.08,0.09,0.11,0,106140588,2383383,1706923492.6,
5,1.07,0.1,0.11,0,106140588,2362544,1708223108.0,
