,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.21,0.0,0.0,0.0,162521891.0,4090139.0,2856892835.3,0.0,2856892835.3
1,1.15,0.05,0.06,1247382.97,162521891.0,3900697.01,2690711185.83,0.0439,2691958568.7999997
2,1.13,0.07,0.08,2026363.34,162521891.0,3815570.47,2619083345.03,0.0323,2621109708.3700004
3,1.09,0.1,0.1,2841735.89,162521891.0,3685928.97,2573233732.92,0.0319,2576075468.81
4,1.07,0.11,0.11,3295556.58,162521891.0,3620852.07,2553422522.97,0.0208,2556718079.5499997
5,1.06,0.12,0.11,3463336.74,162521891.0,3585691.19,2546507666.43,0.0122,2549971003.1699996
6,1.04,0.14,0.11,3768827.94,162521891.0,3517929.52,2535571217.66,0.019,2539340045.6
7,1.03,0.15,0.11,3863212.47,162521891.0,3474467.83,2530733377.01,0.012,2534596589.48
8,1.03,0.15,0.11,3936870.32,162521891.0,3473867.09,2528885502.4,0.0077,2532822372.7200003
9,1.02,0.15,0.12,3966395.66,162521891.0,3458692.28,2527987056.9,0.0062,2531953452.56
10,1.02,0.16,0.12,3963658.77,162521891.0,3450537.65,2527610524.55,0.0038,2531574183.32
11,1.02,0.16,0.12,3965909.38,162521891.0,3445505.79,2527428809.25,0.0036,2531394718.63
12,1.02,0.16,0.12,3977661.47,162521891.0,3438493.84,2527165141.74,0.0036,2531142803.2099996
13,1.01,0.16,0.12,3980333.12,162521891.0,3434372.32,2526988002.42,0.0029,2530968335.54
14,1.01,0.16,0.12,3981908.92,162521891.0,3432571.88,2526917322.17,0.0021,2530899231.09
15,1.01,0.16,0.12,3984228.26,162521891.0,3430807.35,2526815919.02,0.0021,2530800147.28
16,1.01,0.16,0.12,3988860.53,162521891.0,3428052.11,2526626350.39,0.003,2530615210.92
17,1.01,0.16,0.12,3988860.53,162521891.0,3428052.11,2526626350.39,0.0015,2530615210.92
