,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,4.28,2.24,6450.0,3377.67,72259.0,0.48,0.09,0.0,0.006755555555555555,3.8644444444444446
