,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,2.5,0.0,0.0,0,1481745,77087,22699552.2,,22699552.2
1,2.09,0.16,0.07,0,1481745,64602,21010529.9,,21010529.9
2,1.9,0.24,0.08,0,1481745,58530,20842896.9,,20842896.9
3,1.93,0.23,0.08,0,1481745,59468,20805390.1,,20805390.1
4,2.37,0.05,0.05,0,1481745,73196,21457788.7,,21457788.7
5,2.61,-0.05,-0.34,0,1481745,80697,30501403.9,,30501403.9
