,0,1,2,3,4,5,6,7,8,9,10,11
0,3181.463,3125.2034631320275,3073.168703112364,3046.4587661115083,3080.3847274723876,3250.157488424738,3217.941760229657,3197.0721075525666,3189.662906190532,3185.7479690203936,3183.9376270513735,3183.9376270513735
1,3203.076,3146.5878326481575,3096.1361955599045,3081.479632767741,3097.587885865096,3652.9905189094643,3617.245501342864,3593.115519015919,3591.7156784513772,3587.342314696812,3594.5655123821152,3594.5655123821152
2,3063.373,3009.636537057313,2978.715173739945,2948.7374618150466,2948.966835300025,3226.052132564269,3194.590567966651,3179.3003275781166,3224.599640645746,3226.0278086032636,3266.59641979466,3266.59641979466
3,2935.897,2888.4748077135027,3289.8632650000673,3244.8604631610374,3228.713996088455,3191.516633121,3159.9525954922797,3140.1295076589263,3152.427631062844,3146.261623290156,3162.897332666866,3162.897332666866
4,2770.371,2733.5166048472165,3230.9393128747142,3422.0900509535395,3405.0138372955876,3364.3778218201196,3330.9347335422262,3304.5062940307557,3291.355495499148,3281.4925375491944,3278.225367011645,3278.225367011645
5,2757.012,2753.754738441264,2881.848085173778,3651.4200484597604,3633.210728294638,3589.8533659803247,3557.5567536558965,3618.0937342168663,3603.643169199763,3592.8430829820404,3589.2508648990583,3589.2508648990583
6,2721.129,2870.220634074456,2834.696056329082,3177.500735779179,3161.7955738501673,3124.085593457144,3097.747297254779,3458.847228396643,3445.1603708864486,3435.776495907813,3432.411568411905,3432.411568411905
7,2553.728,3231.6302886460367,3177.1957501505663,3139.4098980126473,3123.8189915329444,3086.5479825512843,3057.367774518678,3187.783843056458,3175.1273043209203,3166.0525072579107,3162.921298750653,3162.921298750653
8,2486.928,3698.970621424685,3637.019591138807,3586.437906176049,3568.541644977981,3525.953885671257,3490.8534086843188,3463.0263383261545,3449.1950611863012,3438.857823135732,3435.419294312596,3435.419294312596
9,2526.354,3085.525908286803,3761.9313585703367,3709.7070784375815,3691.267943212549,3647.215696468414,3610.9382673726905,3582.263720763369,3567.957171596195,3558.1813584150555,3554.8263100566405,3554.8263100566405
10,2624.644,2608.5696706807094,3266.6575816647305,3296.5979642615002,3315.1394194284107,3294.128087232062,3266.435153143769,3240.496082912535,3227.582916480063,3218.6512753291795,3215.5984400538505,3215.5984400538505
11,2901.458,2850.9314840639217,2871.2676197820106,3034.273717305476,3144.065949560205,3179.186723179636,3393.8352359073047,3397.329736911243,3383.9088460843404,3374.296733070382,3373.4284843373116,3373.4284843373116
12,3031.294,2977.2724896367104,2930.096760334074,2976.0592105022506,3019.0902762131636,3016.0910842127755,3205.2925650164693,3275.0176683949676,3262.740373018745,3268.285695878098,3276.2885321822205,3276.2885321822205
13,3320.672,3261.405320823952,3206.4015319372925,3163.3294155166886,3149.3986977500017,3112.733819348892,3117.054542238661,3182.7600554782507,3171.5976648023166,3186.4524421224514,3199.4486646803293,3199.4486646803293
14,3439.978,3378.5820053479397,3321.600183125607,3275.3990629841364,3259.0836611200593,3220.245955613339,3189.420415425568,3189.1685031184384,3177.063349974688,3175.7601210229695,3178.007034901946,3178.007034901946
15,3698.258,3632.2521829805237,3570.9918427094453,3521.321690442408,3503.750444641856,3461.9361325579384,3427.482347649908,3400.161981653227,3386.5830271405634,3376.4614983390043,3373.1725898406653,3373.1725898406653
16,3561.903,3498.330892906374,3439.3293588714514,3391.490937347895,3374.5676081830634,3334.2953385181913,3301.1241791486973,3274.8128695026085,3261.7413855979808,3252.0080183006407,3248.90762228234,3248.90762228234
17,3539.067,3475.9025548019326,3417.2793401500794,3369.7475647036445,3352.9327401756427,3312.9188209194035,3279.9633443729235,3253.8188486799945,3240.82940968868,3231.1579933268117,3228.080765333485,3228.080765333485
18,3557.072,3493.586133538543,3434.664690477508,3386.8909846075658,3369.990758953185,3329.773647451545,3296.641240287927,3270.362631527858,3257.302172024739,3247.5904467116998,3244.4978022649884,3244.4978022649884
19,3567.833,3504.1549839843383,3445.0550878682798,3397.13660782077,3380.185031853701,3339.8455197399553,3306.6021839478985,3280.24317745292,3267.1424801730886,3257.3697290021664,3254.172394273164,3254.172394273164
20,3595.526,3531.3537245003527,3471.7951036000504,3423.504645238986,3406.4214875116413,3365.7686847637274,3332.2636371846725,3305.7000402051317,3292.498339106338,3282.630976033624,3279.3484670575904,3279.3484670575904
