,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,battery_capacity_max,battery_capacity_min,battery_power,no_iterations,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,inconvenient,pricing_time,rescheduling_time
0,10,1,3,0,6,0,minizinc_fw,0,5000,0,5000,4,5.33,2.76,8100.0,4199.86,72939.0,0.48,0.12,32.84,0.02888,4.918000000000001
1,10,1,3,0,6,0,minizinc_fw,0,,,,8,5.33,2.76,8100.0,4197.35,72939.0,0.48,0.12,39.44,0.010377777777777777,3.966666666666667
2,10,50,3,0,6,0,minizinc_fw,0,5000,0,5000,6,5.33,2.76,8100.0,4199.9,72939.0,0.48,0.12,28.62,0.06922857142857143,5.295714285714285
3,10,50,3,0,6,0,minizinc_fw,0,,,,8,5.33,2.76,8100.0,4197.35,72939.0,0.48,0.12,39.44,0.0114,3.923333333333334
4,100,1,3,0,6,0,minizinc_fw,0,5000,0,5000,11,1.7,1.04,22712.0,13863.78,642434.0,0.39,0.13,3216.59,0.018875,83.0625
5,100,1,3,0,6,0,minizinc_fw,0,,,,20,1.7,1.03,22712.0,13827.22,642434.0,0.39,0.13,2813.94,0.008619047619047618,59.82428571428572
6,100,50,3,0,6,0,minizinc_fw,0,5000,0,5000,43,1.7,1.08,22712.0,14411.7,642434.0,0.37,0.13,22386.8,0.008988636363636364,87.4215909090909
7,100,50,3,0,6,0,minizinc_fw,0,,,,20,1.7,1.03,22712.0,13827.22,642434.0,0.39,0.13,2813.94,0.008847619047619049,60.26380952380952
