,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.2,0.0,0.0,0.0,162843884.0,4079544.0,2887607541.4,0.0,2887607541.4
1,1.18,0.01,0.03,174953.47,162843884.0,4020193.51,2800812921.17,0.0376,2800987874.64
2,1.17,0.03,0.05,344442.25,162843884.0,3965036.58,2733399844.64,0.0356,2733744286.89
3,1.15,0.05,0.08,587544.35,162843884.0,3893746.5,2664059822.39,0.0576,2664647366.74
4,1.13,0.06,0.09,751539.31,162843884.0,3828942.25,2619277465.58,0.0433,2620029004.89
5,1.12,0.07,0.1,824344.73,162843884.0,3800220.12,2601148114.55,0.0174,2601972459.28
6,1.11,0.08,0.11,938446.68,162843884.0,3755420.89,2582689291.76,0.0328,2583627738.44
7,1.1,0.08,0.11,983628.25,162843884.0,3737861.21,2575378566.59,0.0162,2576362194.84
8,1.09,0.09,0.11,1037930.79,162843884.0,3711364.39,2567196248.58,0.0149,2568234179.37
9,1.09,0.09,0.11,1057864.18,162843884.0,3692207.47,2562215005.83,0.0187,2563272870.0099998
10,1.09,0.1,0.11,1076450.12,162843884.0,3681754.98,2559960800.48,0.008,2561037250.6
11,1.08,0.1,0.12,1109463.41,162843884.0,3653338.8,2554797445.81,0.0194,2555906909.22
12,1.08,0.11,0.12,1116801.49,162843884.0,3647246.96,2553897644.79,0.0194,2555014446.2799997
13,1.07,0.11,0.12,1120884.95,162843884.0,3644584.49,2553422362.19,0.0026,2554543247.14
14,1.07,0.11,0.12,1153629.25,162843884.0,3620864.45,2551252514.21,0.0126,2552406143.46
15,1.07,0.11,0.12,1169223.05,162843884.0,3613410.47,2550335895.69,0.0057,2551505118.7400002
16,1.06,0.12,0.12,1168739.72,162843884.0,3589641.0,2548567082.37,0.0156,2549735822.0899997
17,1.05,0.12,0.12,1170762.31,162843884.0,3577892.43,2547731905.88,0.0072,2548902668.19
18,1.05,0.13,0.12,1173167.83,162843884.0,3568724.15,2547090378.46,0.0089,2548263546.29
19,1.05,0.13,0.12,1178297.93,162843884.0,3561711.85,2546865599.72,0.011,2548043897.6499996
20,1.05,0.13,0.12,1178854.07,162843884.0,3559569.83,2546675529.88,0.0057,2547854383.9500003
21,1.05,0.13,0.12,1188113.99,162843884.0,3554261.28,2546441071.22,0.0096,2547629185.2099996
22,1.05,0.13,0.12,1188634.31,162843884.0,3550940.95,2546214146.39,0.0056,2547402780.7
23,1.05,0.13,0.12,1190892.03,162843884.0,3545776.49,2546054679.01,0.0073,2547245571.0400004
24,1.04,0.13,0.12,1191923.14,162843884.0,3543623.09,2545913442.44,0.0057,2547105365.58
25,1.04,0.13,0.12,1192540.85,162843884.0,3542205.86,2545846609.01,0.0042,2547039149.86
26,1.04,0.13,0.12,1192851.82,162843884.0,3540700.97,2545764958.95,0.0199,2546957810.77
27,1.04,0.13,0.12,1195881.11,162843884.0,3536968.12,2545627162.36,0.0081,2546823043.4700003
28,1.04,0.13,0.12,1196100.44,162843884.0,3535525.62,2545535656.58,0.0034,2546731757.02
29,1.04,0.13,0.12,1196612.68,162843884.0,3534818.69,2545507469.13,0.0027,2546704081.81
30,1.04,0.13,0.12,1196882.32,162843884.0,3534111.77,2545485320.15,0.0026,2546682202.4700003
31,1.04,0.13,0.12,1198742.82,162843884.0,3532345.06,2545402666.74,0.005,2546601409.56
32,1.04,0.13,0.12,1199031.68,162843884.0,3531638.63,2545357066.7,0.0045,2546556098.3799996
33,1.04,0.13,0.12,1199379.9,162843884.0,3530932.34,2545324876.5,0.0026,2546524256.4
34,1.04,0.13,0.12,1199876.28,162843884.0,3530226.19,2545297044.54,0.0026,2546496920.82
35,1.04,0.13,0.12,1200063.77,162843884.0,3529873.17,2545281255.49,0.0019,2546481319.2599998
36,1.04,0.13,0.12,1201496.89,162843884.0,3528814.31,2545210666.28,0.0034,2546412163.17
37,1.04,0.14,0.12,1201598.41,162843884.0,3528461.43,2545186512.16,0.0021,2546388110.5699997
38,1.04,0.14,0.12,1201598.41,162843884.0,3528461.43,2545186512.16,0.0124,2546388110.5699997
