,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
0,31.3,27.5,24.5,22.1,24.5,24.5,27.5,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3
1,31.3,24.5,22.1,22.1,24.5,24.5,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
2,17.0,16.3,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
3,15.8,18.9,20.3,18.9,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
4,15.8,36.3,31.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
5,15.8,92.8,75.2,61.6,50.9,50.9,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,36.3,36.3,42.7,36.3,42.7,42.7,42.7
6,17.8,17.0,27.5,24.5,22.1,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
7,16.3,17.0,31.3,31.3,27.5,36.3,36.3,36.3,31.3,31.3,31.3,36.3,31.3,42.7,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
8,15.8,92.8,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7
9,17.0,17.0,27.5,24.5,31.3,31.3,31.3,27.5,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
10,16.3,17.8,24.5,22.1,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
11,17.0,17.8,20.3,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
12,22.1,20.3,20.3,61.6,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
13,31.3,27.5,24.5,24.5,27.5,27.5,36.3,36.3,36.3,36.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7
14,31.3,27.5,24.5,24.5,31.3,27.5,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
15,36.3,31.3,27.5,24.5,31.3,31.3,36.3,31.3,31.3,50.9,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
16,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
17,182.1,144.6,115.5,92.8,75.2,75.2,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
18,144.6,115.5,92.8,92.8,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,36.3,42.7,42.7
19,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7
20,115.5,92.8,61.6,50.9,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
21,92.8,75.2,61.6,50.9,50.9,42.7,42.7,42.7,36.3,36.3,36.3,36.3,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7
22,61.6,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,42.7,42.7,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
23,115.5,92.8,75.2,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
24,92.8,61.6,50.9,50.9,42.7,36.3,36.3,36.3,36.3,31.3,42.7,36.3,36.3,36.3,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
25,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3,36.3,31.3,42.7,36.3,36.3,42.7,36.3,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
26,50.9,42.7,36.3,31.3,31.3,31.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
27,42.7,36.3,31.3,27.5,24.5,36.3,31.3,31.3,36.3,36.3,36.3,36.3,36.3,36.3,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
28,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,42.7,36.3,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,36.3,42.7,42.7,42.7
29,75.2,61.6,50.9,42.7,36.3,36.3,36.3,36.3,31.3,42.7,42.7,42.7,42.7,42.7,36.3,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
30,75.2,61.6,50.9,36.3,36.3,36.3,31.3,31.3,31.3,42.7,42.7,42.7,42.7,42.7,36.3,50.9,50.9,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
31,115.5,92.8,75.2,61.6,61.6,50.9,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,42.7,42.7,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
32,144.6,115.5,92.8,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7,42.7,42.7,36.3,36.3,36.3,42.7,42.7,42.7,42.7,42.7,42.7,42.7,42.7
33,230.4,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9,50.9
