,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,1302.271,1261.4813426869655,1233.2051353269512,1211.2998338630146,1247.4665975561109,1245.9751461441863,1286.7898463529837,1276.5363805699708,1271.7450958239729,1267.9270992104796,1328.5699293331536,1323.706359002811,1315.754326015261,1314.0308975085566,1312.0562895114367,1311.0719972219254,1311.4885132247032,1311.0164997114787,1337.3063409593435,1337.3063409593435
1,1245.953,1206.6983314402642,1179.5760822182353,1172.9525074962316,1263.082516241636,1252.0717981393384,1355.7164888715843,1344.9096217598799,1338.2193924967542,1332.8821235051769,1400.4540534281437,1390.763328012657,1379.7624303140476,1377.0483451748498,1374.317304687845,1372.9538843831572,1371.5951654987741,1370.2304183332753,1389.816228161112,1389.816228161112
2,1147.304,1111.22993677987,1086.888238177833,1333.1059526772985,1320.858851289537,1307.8764214669893,1308.609936622663,1298.1779678156854,1296.53629959802,1295.2098736973405,1344.5734752238452,1335.1927974719872,1333.2179693636144,1333.4647339808566,1337.144757580629,1341.4112268230483,1340.0806745962252,1338.7419819216288,1340.0925929678278,1340.0925929678278
3,1110.53,1075.6230588426615,1139.85590582273,1478.8453443092876,1453.9036543669315,1439.4394384708417,1420.8455823509314,1409.5185458166247,1402.4850741049404,1396.8835750624596,1387.8795202357119,1378.1938653207783,1367.2091864725362,1364.6041152867776,1364.1413425583194,1364.7846752157611,1363.4302025405455,1362.067096338005,1359.1031653211837,1359.1031653211837
4,1125.145,1089.8470015839134,1227.9408892347117,1302.624475517008,1280.6583585060027,1268.0142721375807,1251.6593591603482,1292.9078738229298,1291.0830078373426,1289.6158304070277,1386.5066882635895,1376.8303701247667,1365.8543528769947,1363.2703148365936,1360.7749645062352,1359.674672541729,1358.3217878691873,1356.9638450813181,1353.6968619877644,1353.6968619877644
5,1098.094,1064.8385360888778,1449.1826420252303,1423.3185259755326,1399.3135856086449,1385.451167575971,1367.5489931988748,1356.7598120587545,1349.9949013564503,1344.6042304990185,1346.7285284901159,1337.332259202399,1351.3048078161287,1348.7760692023044,1346.242120671969,1344.919687551297,1343.5813758637457,1342.241799487882,1339.0122765410174,1339.0122765410174
6,979.027,1482.0070140163243,1448.2918514621074,1422.4430450979291,1398.452819699262,1384.573852278114,1366.6822394824653,1355.812969105085,1349.0478230886479,1343.6599004185696,1334.2906513585356,1354.4196911233544,1353.7842011472715,1351.2607570981781,1350.0724600297387,1348.727064569709,1347.3851805051393,1346.0672193246342,1342.8114566230988,1342.8114566230988
7,1076.601,1475.2845527359802,1441.7222106886702,1415.9906223485295,1392.1092044700868,1378.3492983593517,1360.5380305692252,1349.6951254462736,1342.961570402971,1337.6118753543944,1328.629327817661,1339.7559660793684,1332.1913781424264,1334.0005603425197,1344.764464577395,1343.4208741128177,1342.0828012387049,1341.0348014374663,1338.2014671827567,1338.2014671827567
8,1066.322,1386.9866205133865,1355.4333748352876,1331.2560068126745,1322.3878725773334,1309.3472192009292,1292.4293087824062,1282.1469406101332,1281.4607047519567,1342.4715972923868,1333.1050512344127,1335.302379098478,1347.0392513634206,1344.5260201049452,1345.1826575817554,1343.8385569241736,1342.4998513672494,1343.335779515882,1340.4726571988933,1340.4726571988933
9,1154.802,1201.1570786016296,1173.8373446266316,1158.0109331261774,1380.0568288751335,1366.5058853787036,1348.8599247986122,1338.1079338446957,1331.895581311455,1363.1340262512174,1353.6228018047,1344.2338027639446,1344.583076050729,1342.0833204017038,1339.8194342702207,1338.4808808359503,1337.1468009551145,1354.9934561541593,1352.460870302609,1352.460870302609
10,1074.051,1452.3808274711341,1419.3395392504033,1394.0074326433814,1370.4967589625887,1357.1001657637335,1339.6667473088153,1328.9876462772265,1329.9238537575288,1339.3573243388919,1330.0123663410163,1336.0329190243397,1351.5488763221585,1349.0255788493905,1346.3302660222705,1344.9849457562482,1343.643126810492,1349.7448346836816,1347.2242127153,1347.2242127153
11,1132.51,1144.9854544102272,1177.3040451835823,1240.0550449882683,1225.6574857171406,1244.6565996344957,1324.7189751552357,1314.1600988827233,1337.279767788046,1341.340208977021,1331.9834362780641,1361.2942773988277,1355.103654875463,1352.636205907367,1349.934521013758,1348.5854414927444,1347.2404960512517,1347.7043005552002,1345.3965591741357,1345.3965591741357
12,1217.553,1206.6758357718702,1374.0997402793623,1349.5770640972564,1326.8175257876132,1314.0312047402822,1313.7356306632169,1303.2642663949587,1349.4947416053915,1344.2832024653615,1334.9078027675284,1384.4983141528724,1373.4612314028875,1371.1284419183132,1368.3893232789187,1367.0212849556397,1365.657462670684,1364.9090562080132,1362.8937584675018,1362.8937584675018
13,1121.693,1146.1311010784416,1490.2917344558969,1463.693286340559,1439.007129031917,1424.9020651877393,1406.4902372020415,1395.278431515694,1388.316477197621,1382.7716235039043,1373.1214911562304,1363.5394262602292,1352.6705609686987,1350.3330251993223,1347.6364021349489,1346.3145937328138,1344.9716021390811,1344.044786536942,1341.9607484629046,1341.9607484629046
14,1350.709,1308.5437890903233,1282.5792637960694,1259.692169696753,1241.481349441569,1272.5489050416904,1256.1259997430002,1417.2706111734708,1410.1985713484041,1404.5662925251142,1394.763879944416,1385.0299555132444,1373.989096867844,1371.6501027562053,1368.9109907917955,1367.9089248010036,1366.5435288762026,1365.7072123473263,1363.9669296727093,1363.9669296727093
15,1401.672,1357.5071382312499,1326.775487685404,1303.1288402145012,1322.7111085331364,1309.8967552291579,1292.9773001319763,1361.3279115710232,1354.540600217284,1349.1326085672597,1339.7216757682202,1330.377510927693,1346.8340305816212,1344.6050815524884,1341.920550326465,1343.0922787761385,1341.7518474973624,1341.0039896498652,1339.4317335508947,1339.4317335508947
16,1328.28,1286.4341005285758,1257.1800010440725,1235.3820208760508,1408.109479113171,1394.3601038343618,1376.3419140036526,1370.1316990638184,1363.2972481460697,1357.8542025291201,1348.379812198898,1338.990059349825,1336.2410787464917,1339.213469650077,1336.5385108592466,1359.0988353483872,1357.741843513039,1356.971392669526,1355.3535147963028,1355.3535147963028
17,1320.391,1278.8064040373026,1249.74476046019,1230.561346400523,1456.719842707906,1442.533967954774,1423.893171252561,1412.5421979115954,1405.493638145736,1399.8801228864447,1390.110359415227,1380.418557092861,1369.4140382546193,1367.0359498171485,1364.304732209464,1371.4295404772547,1370.0596649367774,1369.2945692718406,1367.8831811171635,1367.8831811171635
18,1536.235,1487.8298877694365,1453.9821425944983,1428.0317412829406,1404.1174164906024,1390.6102441674718,1372.6410150622876,1361.698730413734,1354.9107562926424,1349.5006831431692,1342.1909488176857,1332.8445418013132,1355.358396717946,1353.0026124059068,1350.2995893687075,1350.848534779339,1349.4997192445596,1349.086257525315,1349.212235711254,1349.212235711254
19,1518.073,1470.240152851492,1436.792569597008,1411.1490359602262,1387.3491397195885,1373.99326322721,1356.2389444023268,1345.4305988287592,1338.727350743983,1333.3886920057746,1355.0922576073037,1345.668430001011,1368.138997545222,1365.7883194771293,1363.0589442084947,1362.019848264286,1360.659256416022,1360.2748011596059,1360.3468406977295,1360.3468406977295
20,1501.607,1454.2930733248083,1421.2086005018166,1395.8439919342115,1372.3032373439585,1359.2155078392213,1341.7223452390276,1331.0296869456245,1324.4139182863664,1319.3160477944837,1341.6391538048654,1332.2817045245654,1386.2325156662068,1383.8973727903901,1381.131039903182,1379.749956863279,1378.3702379064157,1376.9919156685091,1372.863837809335,1372.863837809335
21,1375.222,1331.9011992938038,1301.6274769031832,1278.4257934493398,1256.9177762072866,1245.0404855001977,1381.98443631469,1370.9779971738194,1364.141803255011,1358.7085527127633,1358.646449402243,1349.3053080636716,1349.52653015983,1347.2863037730403,1350.875485676798,1349.7544941911212,1348.40551369693,1347.9640101832333,1347.619536954704,1347.619536954704
22,1516.918,1469.1215456589896,1435.6995014278132,1410.0754766672555,1386.2943613420841,1373.547856423152,1355.8142185115657,1345.024461587213,1338.3160744769787,1332.9738981246587,1327.3518464921233,1339.0296783364856,1328.6199137643446,1330.0549380657296,1347.2914396275362,1346.3045961879086,1344.9587385917207,1344.648962853129,1344.8602620044953,1344.8602620044953
23,1585.236,1535.2869189727287,1500.3595386109105,1473.581402210211,1448.7284752742692,1435.02810401605,1416.5230670848323,1405.2548684310193,1398.8418878823345,1393.2549637042198,1383.5314444296184,1373.884565562004,1362.9323194269793,1360.6870739724448,1360.6935605795738,1359.705379018994,1358.350588639975,1358.0180580513352,1357.7675599872973,1357.7675599872973
24,1445.93,1400.3716875656394,1368.5145948161512,1344.0946710893904,1321.4292329404602,1309.2094573956508,1292.3342003628381,1289.5492487189845,1409.5860037717612,1403.9562314558823,1394.1580765127173,1384.445129688794,1373.408877503184,1371.184992247055,1370.941963837553,1369.9548258737157,1368.6541300478418,1368.542557917794,1367.9932986611566,1367.9932986611566
25,1475.297,1428.8122621751204,1396.3074029668965,1371.386583793824,1348.2609337782585,1335.6936033044801,1318.4629815408186,1314.1992630987365,1350.2223784702533,1344.832863968387,1335.4502572898168,1338.7072036155184,1328.0420261279367,1330.9982392297068,1345.3389188244867,1344.409394905662,1344.0515725107566,1343.968661938246,1343.5820168877551,1343.5820168877551
26,1587.491,1537.470866348567,1502.4938017487455,1475.6775734187786,1450.7892931662075,1437.269607238353,1418.696799340312,1407.3886548487083,1401.4141724941119,1395.8170225290191,1386.0757063047167,1376.4038685804314,1365.4315065326155,1366.774589642057,1368.9543980133624,1368.064132615349,1372.9622824827338,1371.589344200251,1371.3480011703386,1371.3480011703386
27,1553.365,1504.4201398971975,1470.1949707768047,1443.9552059404825,1419.6019613044828,1406.2029268436936,1388.0323984788683,1376.967365028541,1370.0966184449283,1364.6264001397983,1355.1063027304583,1345.6506853049834,1334.92832042016,1340.16395465264,1338.3058102802893,1337.421462470009,1360.529666007539,1360.2106983415315,1359.8304988819034,1359.8304988819034
28,1383.858,1340.2948011396215,1309.8499187527082,1286.5392486669534,1265.0205815141703,1253.3552583660774,1404.9774162935025,1393.7770650237994,1386.8222282887773,1381.2838059356418,1371.6444060705467,1362.0754483960259,1352.4989648030723,1350.6691682294309,1347.9968607151404,1347.017446854425,1354.7414044075706,1354.4742820031631,1353.8716861557175,1353.8716861557175
29,1434.658,1389.4558014274055,1357.8518652097487,1333.625317710351,1311.1561849699156,1298.8112914454869,1401.2691931223976,1390.107930622052,1383.1716623848872,1377.6519022786574,1368.0439771888734,1358.567536595029,1363.2585132440745,1361.2237680990997,1358.5037632456697,1357.466678482424,1360.1850608039417,1359.7853857431378,1359.1799564746798,1359.1799564746798
30,1480.853,1434.1930095384953,1401.5657852187676,1376.5511689662903,1353.3358512183268,1340.3679573197428,1339.1313210139424,1328.4868699358717,1324.0795939571085,1318.8951906699554,1312.5618546892058,1314.9481482756794,1351.4995292654564,1349.4491579054547,1346.7527344758016,1345.756767741326,1345.3953469735848,1345.0786416266112,1344.8446937710146,1344.8446937710146
31,1584.783,1534.84819251541,1499.9922173687817,1473.220636848904,1448.3738113255336,1434.797131454779,1416.3028325880628,1405.0410134484157,1398.0301391585112,1392.4464890600777,1382.728709864776,1373.1235986689455,1362.1797388728285,1360.2238098488215,1357.5069773249338,1356.7194493476088,1356.0046238982611,1355.963031274363,1356.6883463146025,1356.6883463146025
32,1525.535,1477.939887684887,1444.8078266261732,1419.0215594418337,1395.0894781735108,1381.780730544795,1363.9412090542085,1353.0913110153135,1346.3414277333159,1340.9657003364973,1331.6099291893606,1334.058600870413,1363.7865600565935,1361.7933780260405,1359.0730621083662,1358.766822046258,1358.5075662242118,1359.1666976579877,1362.299020956409,1362.299020956409
33,1561.959,1513.4050396113241,1479.560134699696,1453.1532757128841,1428.6451356536074,1415.0543546994722,1396.792486093369,1385.671966435301,1378.7581780144556,1373.2519874743878,1363.6690188190544,1354.1919079473148,1358.2705480199315,1356.2086184044397,1353.4993444822492,1353.291067137767,1353.1086150706292,1354.5756654555585,1360.432313422523,1360.432313422523
34,1659.786,1607.9038464705768,1571.653411048307,1543.6028349479668,1517.5689501435481,1503.4284941028889,1484.0240223080766,1472.207649501364,1464.8613186156351,1459.0106566511035,1448.8281702639972,1438.7522571353197,1427.282459616055,1425.0814217662823,1422.2326880021715,1420.8302643141692,1419.409443049855,1417.9900426068052,1413.73893544107,1413.73893544107
35,1715.481,1661.4658498441174,1623.7093359657838,1594.7296754546528,1567.8335026017612,1553.0542071459515,1533.0043096760842,1520.7949042490504,1513.2061224765014,1507.162371172019,1496.6438322856454,1486.2291661375632,1474.3808641002342,1472.153692514898,1469.2108572835607,1467.7622114262772,1466.294449214851,1464.828154765636,1460.436599957649,1460.436599957649
36,1622.223,1571.2616317636555,1535.6662117799344,1508.258999349456,1482.8222236956155,1468.7372901670522,1449.7614532105022,1438.2066162075087,1431.0299857478265,1425.3144742200886,1415.367203521601,1405.5655801930122,1394.3604284390228,1392.251150748573,1389.4680466952266,1388.0966476485312,1386.7087600008826,1385.3222602408816,1381.1696906866794,1381.1696906866794
37,1506.127,1459.1027033564271,1426.2514465490806,1400.904135259943,1377.278004267664,1364.5744635263009,1347.0027210819057,1336.3513231537563,1331.64551257547,1326.340969973066,1319.521978447422,1321.0385787280172,1331.5517786765179,1336.6909642409432,1363.7372943824257,1362.3966040880434,1361.0436774839554,1360.6872558064715,1360.1321063855635,1360.1321063855635
38,1355.91,1313.916292164964,1284.6880092772576,1262.0695650010466,1241.2942971949242,1443.0568715418974,1424.4881049037447,1413.2875966753395,1406.2362654640976,1400.620023788567,1390.8469878415585,1381.2284819376207,1370.2222656506074,1368.1681287015717,1377.4633445112972,1376.103219166786,1374.727222947619,1373.3525527246716,1369.2354126576029,1369.2354126576029
39,1376.012,1332.8033710641,1302.7119839429681,1279.4932646260206,1258.0935507233173,1337.3431100969053,1320.144580740979,1309.6978106632478,1312.3738242280992,1312.677133587821,1318.7932378632427,1370.8588539833481,1359.9334713774967,1357.9161995752133,1357.3727710262624,1357.113685255236,1356.8581905699807,1357.5599133794108,1360.9070487270992,1360.9070487270992
40,1492.147,1445.3226589896565,1412.669826436022,1387.4743218636734,1364.0901762530593,1351.3346330273632,1333.9513340789572,1323.4167218833359,1324.432908866563,1324.6543727582907,1329.6973021789272,1367.5904100917944,1356.6927100028604,1354.5734287535647,1352.1255944254863,1351.8664728310607,1351.5824903582295,1352.1901398678713,1355.0821871305473,1355.0821871305473
41,1580.587,1531.9600019249353,1498.0677556588362,1471.562544139915,1447.039490307585,1433.205906123565,1414.7114551012196,1403.7460160942303,1396.7413643335872,1391.1627777328742,1381.4542646813484,1371.8625354024969,1360.9294941906408,1358.7868090807535,1356.2123233494008,1355.6646730260513,1355.1628793530251,1355.3531294736722,1356.6016821615103,1356.6016821615103
42,1342.606,1301.0928032596312,1272.4642146773608,1251.7455593367026,1274.6509076516882,1262.6241445291973,1282.7423704992116,1304.381716162115,1302.6153937605184,1383.4366632042056,1373.7816801501613,1364.2136069002697,1354.4443657033787,1352.3575868833377,1350.0367806931579,1349.8972539124647,1349.937358658552,1350.8230892998938,1351.6543265041726,1351.6543265041726
43,1248.128,1246.8520146039575,1249.2297262425486,1372.364880332203,1349.4428275958066,1337.0315303636073,1337.1341264552707,1358.1292362798868,1355.1939415614484,1368.4455597950462,1358.9227952801102,1349.6930578627923,1354.1536140237156,1352.239564299282,1349.9922893702476,1349.9752100808773,1350.1451838707965,1351.368635686926,1351.8525979231363,1351.8525979231363
44,1234.996,1221.712688281171,1218.8565563404934,1320.0703335344149,1299.0165838091207,1311.4944435089433,1308.5689616118318,1315.8702092016858,1314.7063332365235,1313.4979619716937,1308.5719639458036,1334.8344566177243,1381.296113121544,1379.3104802084142,1376.5593235144777,1375.2140701909632,1373.848966120772,1372.4761761546513,1368.3615675285396,1368.3615675285396
45,1284.432,1250.8712146129872,1232.8078923193996,1260.5412895213808,1248.754884895673,1369.8182786540517,1355.2927605983057,1346.6831095155433,1342.8121536255276,1338.1699261579129,1332.7139823409348,1355.1472877702167,1353.6635583146183,1357.2544648465473,1354.550590530319,1353.2289289397886,1351.8923220108488,1351.339247688838,1351.1854855222668,1351.1854855222668
46,1358.278,1317.1034296684434,1292.277241360737,1270.8439234177536,1283.3733580893665,1321.9602969224175,1308.3243487497105,1336.7519400707247,1336.1880043702072,1333.3073888785339,1331.4333408005548,1345.899928755829,1336.9804902111193,1375.9657048721874,1373.340702620148,1372.8936169175277,1372.8129603006103,1371.4418323403097,1372.3895096369533,1372.3895096369533
