,0,1,2,3,4,5,6,7
0,20.3,20.3,18.9,17.8,18.9,20.3,20.3,20.3
1,17.8,17.8,17.0,17.0,17.0,18.9,18.9,18.9
2,15.8,15.8,15.8,17.8,17.0,17.8,17.0,17.0
3,15.4,15.4,15.8,20.3,20.3,36.3,36.3,36.3
4,15.4,15.4,15.4,15.8,15.8,17.0,17.0,17.0
5,15.4,61.6,50.9,50.9,42.7,36.3,31.3,31.3
6,14.5,42.7,36.3,31.3,31.3,27.5,24.5,24.5
7,14.8,17.8,20.3,20.3,22.1,36.3,36.3,36.3
8,14.8,15.1,15.4,15.4,15.8,18.9,17.8,17.8
9,15.8,16.3,50.9,42.7,36.3,36.3,31.3,31.3
10,14.8,15.1,36.3,36.3,36.3,31.3,50.9,50.9
11,15.8,15.4,15.4,17.0,17.0,16.3,17.8,17.8
12,17.0,17.0,16.3,61.6,61.6,50.9,61.6,61.6
13,15.4,15.4,15.1,17.8,17.0,17.0,17.8,17.8
14,24.5,22.1,20.3,20.3,20.3,17.8,18.9,18.9
15,31.3,27.5,24.5,22.1,22.1,20.3,24.5,24.5
16,22.1,20.3,20.3,18.9,17.8,17.8,27.5,27.5
17,22.1,20.3,20.3,17.8,17.8,17.0,18.9,18.9
18,61.6,50.9,50.9,36.3,36.3,31.3,31.3,31.3
19,61.6,50.9,42.7,36.3,36.3,31.3,27.5,27.5
20,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5
21,27.5,24.5,22.1,20.3,20.3,18.9,18.9,18.9
22,61.6,50.9,42.7,36.3,36.3,31.3,27.5,27.5
23,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3
24,36.3,31.3,31.3,24.5,24.5,22.1,22.1,22.1
25,42.7,36.3,31.3,31.3,27.5,24.5,24.5,24.5
26,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3
27,75.2,61.6,50.9,42.7,42.7,36.3,31.3,31.3
28,27.5,24.5,22.1,22.1,20.3,20.3,18.9,18.9
29,36.3,31.3,27.5,24.5,24.5,22.1,22.1,22.1
30,50.9,36.3,36.3,31.3,31.3,24.5,24.5,24.5
31,92.8,75.2,61.6,50.9,50.9,42.7,36.3,36.3
32,61.6,50.9,42.7,36.3,36.3,31.3,31.3,31.3
33,92.8,61.6,50.9,50.9,42.7,36.3,31.3,31.3
34,144.6,115.5,115.5,92.8,75.2,61.6,61.6,61.6
35,230.4,230.4,144.6,115.5,115.5,92.8,92.8,92.8
36,115.5,92.8,92.8,61.6,61.6,50.9,50.9,50.9
37,50.9,50.9,36.3,36.3,31.3,27.5,27.5,27.5
38,24.5,22.1,22.1,20.3,20.3,17.8,17.8,17.8
39,27.5,24.5,22.1,20.3,20.3,18.9,18.9,18.9
40,50.9,42.7,36.3,31.3,31.3,27.5,24.5,24.5
41,92.8,75.2,61.6,50.9,50.9,36.3,36.3,36.3
42,24.5,22.1,20.3,20.3,20.3,20.3,18.9,18.9
43,17.8,17.8,17.0,17.0,17.8,36.3,31.3,31.3
44,17.8,17.0,17.0,16.3,17.0,36.3,36.3,36.3
45,20.3,18.9,17.8,17.0,17.0,17.8,17.8,17.8
46,24.5,22.1,22.1,31.3,75.2,61.6,61.6,61.6
47,15.4,15.4,15.1,15.4,17.0,17.0,17.0,17.0
