,0,1,2,3,4,5
0,20.3,22.1,18.9,20.3,22.1,22.1
1,17.8,17.0,17.0,17.0,17.8,17.0
2,16.3,24.5,22.1,22.1,27.5,22.1
3,14.8,50.9,42.7,31.3,92.8,27.5
4,15.4,20.3,17.8,20.3,18.9,17.8
5,17.8,17.8,17.8,20.3,18.9,18.9
6,15.8,22.1,20.3,17.0,18.9,15.8
7,15.4,2304.0,115.5,36.3,2304.0,36.3
8,14.5,31.3,20.3,17.8,31.3,18.9
9,18.9,17.8,17.8,18.9,17.8,18.9
10,17.8,20.3,36.3,36.3,27.5,24.5
11,15.4,17.0,22.1,20.3,22.1,17.8
12,18.9,17.8,17.0,17.8,17.0,17.8
13,27.5,22.1,22.1,22.1,20.3,24.5
14,92.8,50.9,61.6,61.6,42.7,75.2
15,92.8,50.9,50.9,50.9,50.9,61.6
16,22.1,17.8,18.9,17.8,18.9,20.3
17,31.3,22.1,22.1,24.5,24.5,24.5
18,115.5,61.6,61.6,61.6,75.2,61.6
19,92.8,61.6,50.9,50.9,50.9,61.6
20,42.7,27.5,31.3,24.5,24.5,31.3
21,36.3,24.5,27.5,24.5,24.5,31.3
22,36.3,24.5,27.5,24.5,24.5,31.3
23,115.5,50.9,61.6,75.2,61.6,75.2
24,31.3,22.1,24.5,24.5,22.1,22.1
25,61.6,36.3,31.3,36.3,31.3,36.3
26,24.5,20.3,20.3,20.3,20.3,20.3
27,31.3,27.5,22.1,24.5,24.5,22.1
28,75.2,50.9,36.3,42.7,42.7,36.3
29,92.8,50.9,50.9,61.6,50.9,36.3
30,36.3,27.5,24.5,27.5,27.5,27.5
31,36.3,31.3,24.5,27.5,27.5,24.5
32,36.3,31.3,31.3,31.3,24.5,24.5
33,230.4,115.5,115.5,115.5,75.2,92.8
34,230.4,92.8,144.6,115.5,115.5,115.5
35,230.4,92.8,144.6,144.6,115.5,144.6
36,144.6,61.6,115.5,115.5,92.8,92.8
37,61.6,31.3,36.3,36.3,42.7,42.7
38,144.6,61.6,92.8,92.8,92.8,115.5
39,182.1,92.8,92.8,92.8,115.5,115.5
40,61.6,36.3,42.7,50.9,36.3,50.9
41,36.3,24.5,24.5,31.3,22.1,24.5
42,61.6,36.3,42.7,36.3,31.3,36.3
43,36.3,31.3,31.3,24.5,24.5,27.5
44,36.3,31.3,24.5,24.5,24.5,24.5
45,61.6,31.3,36.3,31.3,31.3,42.7
46,18.9,230.4,182.1,2304.0,144.6,2304.0
47,15.4,17.0,17.0,17.0,17.0,18.9
