,0,1,2,3,4
0,633.955,623.8919190536418,610.9702583879562,601.8832532563825,601.8832532563825
1,590.973,581.5925924888713,569.5161475175826,561.0508355859624,561.0508355859624
2,650.765,640.611558677573,627.3694280359031,619.1255328441641,619.1255328441641
3,561.388,562.8172502365924,551.1504222560011,543.755985080424,543.755985080424
4,518.98,611.1899688001827,598.4826864423286,589.6033622447654,589.6033622447654
5,502.746,746.9024834750267,731.3923743971751,720.4993384703453,720.4993384703453
6,496.86,600.6391460041873,601.7188156343956,592.7564473584259,592.7564473584259
7,544.104,536.2128077131676,720.195404429982,709.467767172996,709.467767172996
8,528.755,520.49634747734,716.9411278505537,706.8821516271532,706.8821516271532
9,541.872,533.3361523342319,571.8368576931915,618.2475184400446,618.2475184400446
10,546.309,538.1233027616388,531.7407550231446,621.2980649616562,621.2980649616562
11,554.073,547.7521090675536,555.0169696616595,727.8776966916822,727.8776966916822
12,526.864,520.0939115987509,523.188327775551,588.2882029317351,588.2882029317351
13,637.541,627.4167312629576,614.3721977766402,605.2226177471664,605.2226177471664
14,759.704,747.6397463945979,732.0957627834466,721.191326049394,721.191326049394
15,685.983,675.0898422773457,661.0553067976281,651.2102564138788,651.2102564138788
16,671.727,661.0598702619835,647.3160800757372,637.6747581885205,637.6747581885205
17,694.349,683.3225885136206,669.1156982337341,659.1494228176604,659.1494228176604
18,706.831,695.6374615192882,681.2417470748935,671.1475636709192,671.1475636709192
19,607.227,597.6198339985567,585.2650921337496,576.5878187218282,576.5878187218282
20,730.353,718.7546343300529,703.8108361997993,693.3272992056258,693.3272992056258
21,744.198,732.3822930107415,717.1572577367426,706.4791053618042,706.4791053618042
22,640.011,629.8528103906762,616.7601641353714,607.5789317680185,607.5789317680185
23,692.917,681.9131547868005,667.7354437522904,657.7893405710593,657.7893405710593
24,785.302,772.838588564634,756.7864682755544,745.5287604543979,745.5287604543979
25,649.621,639.3599520153159,626.1899175073877,617.0134255679276,617.0134255679276
26,629.565,619.6147821806583,606.8322806925115,597.8976557194179,597.8976557194179
27,701.996,690.8485310185813,676.4856862125035,666.4103911503153,666.4103911503153
28,693.078,682.0765845122028,667.8989477084286,657.9631148835525,657.9631148835525
29,668.352,657.7433107161017,644.0721770497348,634.4943977232662,634.4943977232662
30,742.934,731.1366032943281,715.9361784967805,705.272609951269,705.272609951269
31,700.521,689.3982570476741,675.0668960024042,665.0130025821777,665.0130025821777
32,772.992,760.7164555679552,744.900153241261,733.8045275437182,733.8045275437182
33,800.348,787.6380270182638,771.2619895760065,759.773692367527,759.773692367527
34,791.399,778.8312850584791,762.6388296424562,751.2794400720427,751.2794400720427
35,754.406,742.4257069057187,726.9900469138174,716.1616472383357,716.1616472383357
36,772.068,759.8072244870666,744.0099718176665,732.9278292080527,732.9278292080527
37,768.435,756.231902674392,740.5089440966809,729.4789061968098,729.4789061968098
38,775.9,763.5782749047552,747.7024715648988,736.5651338555947,736.5651338555947
39,883.645,869.6122241631813,851.5318346255511,838.8478816616068,838.8478816616068
40,804.747,791.967168442811,775.5011224184017,763.9496814032029,763.9496814032029
41,762.986,750.8694834776132,735.2586612260809,724.3075883394308,724.3075883394308
42,694.018,683.0012756541129,668.8063468903098,658.8520675478346,658.8520675478346
43,638.453,628.3316215245471,615.2786906249265,606.1149227823904,606.1149227823904
44,621.554,633.128052535367,745.8580074140588,786.3861533800334,786.3861533800334
45,503.978,501.52332624088535,526.0876242745611,533.1360840553942,533.1360840553942
46,608.249,598.6566505593428,586.3595668500293,577.7600555304375,577.7600555304375
47,670.796,660.1441950006314,646.4200250725281,636.7944336036506,636.7944336036506
