,no_households,penalty_weight,no_dependent_tasks,no_fully_flexible_tasks_min,no_semi_flexible_tasks_min,no_fixed_tasks_min,algorithm,id,init_PAR,PAR,init_max_demand,max_demand,total_demand,demand_reduction,cost_reduction,pricing_time,rescheduling_time
0,100,1,0,10,0,0,minizinc_fw,0,1.87,1.05,128402.0,72031.18,3291808.0,0.44,0.09,0.015853846153846156,91.25230769230767
1,100,1,0,10,0,0,ogsa_fw,0,1.87,1.07,128402.0,73192.71,3291808.0,0.43,0.09,0.016116000000000002,0.191644
2,100,1,3,10,0,0,minizinc_fw,0,1.87,1.05,128402.0,72182.19,3291808.0,0.44,0.09,0.017786956521739127,102.54478260869564
3,100,1,3,10,0,0,ogsa_fw,0,1.87,1.06,128402.0,72695.87,3291808.0,0.43,0.09,0.016115384615384618,0.1916653846153846
4,100,1,5,10,0,0,minizinc_fw,0,1.87,1.05,128402.0,71814.86,3291808.0,0.44,0.09,0.014053333333333334,95.376
5,100,1,5,10,0,0,ogsa_fw,0,1.87,1.04,128402.0,71477.38,3291808.0,0.44,0.09,0.012131578947368424,0.20397368421052633
6,100,1,7,10,0,0,minizinc_fw,0,1.87,1.08,128402.0,73785.01,3291808.0,0.43,0.09,0.018073913043478267,89.1108695652174
7,100,1,7,10,0,0,ogsa_fw,0,1.87,1.02,128402.0,69722.33,3291808.0,0.46,0.09,0.010765909090909093,0.2124068181818182
