,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,3012.58,2949.945658143221,2877.3416668423133,3183.422300896249,3139.143856454929,3120.357478083113,3101.683536561299,3073.8819903532008,3283.672469441378,3273.8317553109414,3257.4960206914275,3241.24197620129,3231.53158813758,3221.888978414512,3214.3848626003282,3210.80564337999,3205.4515411232933,3203.6704085821702,3201.891057173588,3316.1857300945867,3312.8707073644923,3293.0466403783316,3271.12552386229,3271.12552386229
1,2871.657,2811.9727599019134,2753.9034684837943,3607.5415066018772,3557.36290224538,3536.0720141815223,3514.9211210501944,3483.413100202416,3448.733233767375,3438.39752367009,3421.2464325533033,3404.5528659276115,3394.3506913092983,3384.179182528549,3374.043180743463,3367.2987482851568,3357.208613904802,3353.8519602908973,3350.498663330606,3366.353842585953,3362.9886657433667,3342.8646098149625,3336.3477206595203,3336.3477206595203
2,2891.696,2831.5765143245585,2931.117481197979,3039.2930633726437,3058.1447281724104,3040.817881481992,3063.5813131873165,3091.94931016637,3179.242872654034,3169.7314408120396,3204.6795674235614,3243.4933293961685,3233.84823593472,3224.3638779110074,3400.711448083254,3393.913501860535,3383.742176464624,3380.3585082881596,3376.9782237798713,3366.8689940810877,3363.503064087007,3343.3745042900855,3338.5115856417206,3338.5115856417206
3,2659.161,2604.639183285905,3018.5872658675676,3001.104310812939,3036.8233698545755,3020.1536086828105,3248.5210739628924,3219.466630862563,3246.563377628262,3236.8374878723025,3280.85276181051,3299.9966219742696,3290.161847442674,3280.3662190624113,3389.6949117902464,3382.9190715815776,3372.7882099857143,3369.415885775729,3366.050932889953,3355.964289462503,3352.6089661730407,3332.5439006338506,3324.8235005475995,3324.8235005475995
4,2559.374,2648.5774916761866,3006.2112680016426,2976.673110840164,3012.5428945207736,2996.5822533317537,3489.4092661493005,3458.130339092412,3423.701762541247,3413.441038821247,3396.4263520470736,3381.3485710195305,3371.249715897531,3361.146586617907,3366.9729016568613,3360.253415277449,3357.653878302484,3359.5293884241814,3385.0874460357572,3374.9424554549405,3371.5675849994855,3351.38539336711,3344.2674573600116,3344.2674573600116
5,2485.383,3429.6795918053713,3344.9586608285504,3311.659236487041,3268.611465561215,3249.0516693363247,3232.3141080657656,3203.341139218068,3171.450925145482,3161.9474771568352,3173.093220980772,3157.6065641782698,3201.3332146695634,3191.8496269388393,3196.488581009769,3201.4764906453306,3224.225306184393,3238.121241878209,3332.6878746363304,3322.7008576907087,3319.382466833018,3304.1017754518216,3301.777261131384,3301.777261131384
6,2535.769,3758.0399389171257,3665.207756274219,3628.720183959469,3578.247011601088,3556.831137710388,3535.5625364516914,3503.8695380094755,3468.9846609171304,3458.58823929042,3441.329944217958,3424.2200385451315,3413.98089839915,3403.749856569888,3393.573081563095,3386.7895048850505,3376.644031610702,3373.270480579091,3369.9636080985115,3359.86560101667,3356.5141134156534,3367.2694151363867,3365.865668302598,3365.865668302598
7,2643.16,2597.287893867688,3246.9783110627427,3214.6550892498262,3169.94313463572,3150.972787054688,3132.117599323467,3104.062602045306,3089.3894576636317,3105.0248015180105,3098.0479900938667,3332.536254403807,3322.5489156409144,3312.591526924288,3302.663890601572,3296.0620234052594,3286.1841058411796,3282.9009167353383,3279.667577818603,3269.884297890524,3266.628969592633,3374.4758413100444,3334.1946085016575,3334.1946085016575
8,2666.47,2611.531878604746,3677.4969929274075,3640.887079789644,3590.2446736605652,3568.756993522665,3547.397923564842,3515.59880482761,3480.597149843277,3470.165832668612,3452.849700419344,3435.619955883035,3425.32341742164,3415.05773769631,3404.822824223382,3398.0165953917594,3387.83275423936,3384.4449434851203,3381.0605205416355,3370.9283179407917,3367.5573976228507,3366.408026298258,3366.3657922073935,3366.3657922073935
9,2528.436,3389.413523031627,3305.6874042719664,3272.778969814271,3227.257060744527,3207.943436799475,3188.7449743582783,3160.162724232966,3166.01093710443,3156.5233821762454,3458.610636280621,3441.3521346367634,3431.038548697955,3420.755872586519,3410.5039687106564,3403.6864312472035,3393.490524660719,3390.097076136058,3386.7070210599218,3376.5572035841474,3373.180688380563,3352.9889304757944,3360.892986240694,3360.892986240694
