,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time,objective
0,1.18,0.0,0.0,0.0,162165294.0,3983470.0,2989169911.5,0.0,2989169911.5
1,1.16,0.01,0.03,174979.16,162165294.0,3928964.09,2889755817.15,0.0165,2889930796.31
2,1.15,0.02,0.05,311151.52,162165294.0,3886296.74,2826133106.68,0.0126,2826444258.2
3,1.14,0.03,0.07,452887.88,162165294.0,3848761.77,2778955010.03,0.0112,2779407897.9100003
4,1.13,0.04,0.08,511457.07,162165294.0,3820619.26,2749673018.06,0.0086,2750184475.13
5,1.12,0.05,0.09,651009.42,162165294.0,3771157.52,2708236526.9,0.0164,2708887536.32
6,1.11,0.06,0.1,728487.11,162165294.0,3740030.99,2684287300.83,0.0103,2685015787.94
7,1.1,0.07,0.11,774501.05,162165294.0,3714457.64,2668055937.93,0.0095,2668830438.98
8,1.09,0.07,0.11,823314.22,162165294.0,3692064.8,2655510014.62,0.0069,2656333328.8399997
9,1.09,0.08,0.12,870762.14,162165294.0,3669841.47,2644105287.38,0.0071,2644976049.52
10,1.08,0.09,0.12,908133.5,162165294.0,3639025.16,2631079235.34,0.0107,2631987368.84
11,1.07,0.09,0.12,932845.46,162165294.0,3624999.99,2626364936.01,0.0066,2627297781.4700003
12,1.07,0.09,0.12,958891.29,162165294.0,3617896.11,2623714222.33,0.002,2624673113.62
13,1.06,0.1,0.12,972954.98,162165294.0,3592467.65,2616279593.85,0.0096,2617252548.83
14,1.06,0.1,0.13,985892.52,162165294.0,3581547.46,2613391739.35,0.0045,2614377631.87
15,1.06,0.1,0.13,998017.6,162165294.0,3568182.88,2610529121.12,0.0054,2611527138.72
16,1.05,0.11,0.13,1009575.53,162165294.0,3562947.96,2609267289.6,0.0028,2610276865.13
17,1.05,0.11,0.13,1025772.91,162165294.0,3556573.47,2608216916.46,0.0037,2609242689.37
18,1.05,0.11,0.13,1031997.42,162165294.0,3552542.21,2607544420.67,0.0029,2608576418.09
19,1.05,0.11,0.13,1044680.5,162165294.0,3547998.79,2606727073.32,0.0028,2607771753.82
20,1.05,0.11,0.13,1050135.7,162165294.0,3544951.2,2606361083.34,0.002,2607411219.04
21,1.04,0.12,0.13,1046301.55,162165294.0,3513038.73,2603536451.57,0.0094,2604582753.1200004
22,1.04,0.12,0.13,1046301.55,162165294.0,3513038.73,2603536451.57,0.0012,2604582753.1200004
