,0,1,2,3,4,5,6,7,8,9,10,11,12,13
0,17.0,17.0,16.3,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
1,15.1,14.8,14.8,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,36.3,36.3,36.3
2,16.3,15.8,15.8,15.8,17.0,16.3,17.8,17.0,17.0,17.0,17.0,20.3,20.3,20.3
3,17.8,17.8,17.0,17.0,17.8,17.8,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3
4,15.8,15.8,15.8,15.4,15.4,15.4,18.9,18.9,17.8,17.8,17.8,17.8,17.8,17.8
5,15.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
6,14.6,36.3,31.3,31.3,61.6,61.6,61.6,61.6,61.6,61.6,61.6,50.9,50.9,50.9
7,14.8,15.4,15.1,14.8,17.8,17.8,17.0,36.3,36.3,36.3,31.3,31.3,31.3,31.3
8,17.0,17.0,17.0,16.3,16.3,16.3,15.8,20.3,18.9,18.9,17.8,17.8,17.8,17.8
9,15.4,15.4,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
10,14.8,14.6,36.3,31.3,31.3,61.6,61.6,50.9,61.6,61.6,50.9,50.9,50.9,50.9
11,15.1,14.8,15.1,15.1,15.1,17.8,17.0,17.0,17.8,22.1,22.1,22.1,22.1,22.1
12,17.8,17.8,17.0,17.0,17.0,17.0,17.0,17.0,17.8,36.3,36.3,36.3,36.3,36.3
13,20.3,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,20.3,20.3,18.9,18.9,18.9
14,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3
15,115.5,115.5,92.8,75.2,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,42.7
16,115.5,115.5,92.8,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9,50.9,50.9
17,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,31.3,42.7,36.3,36.3,36.3
18,20.3,18.9,17.8,17.8,17.8,17.0,17.0,17.0,17.0,17.8,20.3,20.3,20.3,20.3
19,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,20.3,18.9,18.9,18.9
20,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
21,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3
22,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,36.3,36.3,36.3
23,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,17.8,31.3,31.3,31.3
24,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,18.9,18.9,18.9,20.3,20.3,20.3
25,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
26,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,20.3,20.3,20.3
27,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,18.9,18.9,18.9,18.9
28,61.6,61.6,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5
29,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3
30,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1
31,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
32,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5
33,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5
34,230.4,230.4,182.1,144.6,144.6,144.6,115.5,115.5,92.8,92.8,92.8,75.2,75.2,75.2
35,230.4,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,75.2,75.2,61.6,61.6,61.6
36,92.8,75.2,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3,36.3,36.3
37,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5
38,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
39,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3
40,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3,36.3,36.3,31.3,31.3
