,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,3250.007,3195.9025505253694,3156.8079106127293,3263.5524512663665,3255.953681309665,3326.329825671265,3299.9685153335663,3284.605998486582,3258.445399237891,3437.7000099999996,3409.385893506335,3394.8221715638024,3384.71792606153,3368.026697310707,3352.252277561201,3350.326216133276,3383.9027477778855,3371.8895843587907,3364.9039181431435,3357.707970395691,3352.515568620678,3348.3596609234696,3408.3606521968995,3408.3606521968995
1,3022.216,2960.6841818258213,2923.764749280498,2997.239209029179,3064.683466835414,3251.69480584034,3211.5908096254684,3196.4427982051384,3208.9589257376624,3301.065995024621,3273.874241564262,3260.195457597004,3292.0395219158336,3275.762672590147,3271.7788210382155,3271.323827590479,3308.943305805491,3305.5883532498774,3303.3300010426874,3302.916809154168,3301.691442328426,3314.578733886391,3350.04117759749,3350.04117759749
2,2910.477,2847.6652560460657,2803.6222507004663,2775.303102859717,3649.5914000596645,3609.7048814523173,3560.1641945977276,3541.116906913622,3507.4372480448374,3476.4258617586997,3447.3844383479272,3432.530317680297,3425.559365098841,3413.740619857342,3398.1212255967816,3396.1798418064445,3393.7292619161085,3381.8828679374037,3374.6402425823244,3367.1807297122427,3361.5711110708844,3371.556063924788,3362.946774069549,3362.946774069549
3,2769.128,2707.793074618702,2654.8631218328296,3044.7295967876817,3480.7000099999996,3442.63714370103,3395.3893189939886,3377.2095930143105,3345.06677999928,3315.4891134899203,3287.8304715896975,3273.933548609403,3260.1318298356214,3282.8623518030954,3282.6805620816667,3281.826906999785,3293.83158672101,3288.5994996440313,3296.3503112389753,3295.1933842011267,3293.534516240381,3311.7710788973895,3364.821057632396,3364.821057632396
4,2586.711,2543.5234543624624,2504.1174408253682,3684.8506798456524,3625.175933911647,3585.5331808068167,3536.3239030077293,3517.384499761795,3483.8958134100058,3453.037938901678,3426.0609230292866,3411.330307581647,3396.7198309651803,3382.3887925651165,3366.1580053074513,3364.238473240274,3355.8673688228814,3344.2854954400086,3368.117662564798,3359.6117455832677,3353.709217707764,3348.29096724623,3430.0648746624715,3430.0648746624715
5,2550.961,2499.088031905558,2725.808791515577,3415.378412495813,3360.082062568819,3323.512008078717,3331.2589777024855,3313.543228657804,3282.242557010675,3254.1719274407906,3413.1706111071435,3398.4683430864034,3383.89968860797,3366.8105132234664,3350.437160720274,3352.0476862964238,3343.4806401169008,3345.2284313544315,3375.1950748119407,3366.333079361383,3360.400074182718,3352.173967893211,3349.6847169523116,3349.6847169523116
6,2504.597,2458.3354876505296,2979.302738818301,3169.458630248228,3118.3181946177706,3113.3090468651467,3297.360805470238,3279.818598746706,3248.818759887809,3265.340501204864,3464.105259884825,3449.1663087739817,3434.363869427525,3417.020755270489,3400.4229098361725,3398.5275640531104,3389.841210423303,3377.6845437400125,3370.657060570362,3361.9599110177983,3356.0417192942446,3350.269332302381,3355.884750436303,3355.884750436303
7,2559.544,2532.0058975377524,3760.86278951957,3684.0953871289057,3624.4151703553084,3584.780288839857,3535.5819628693744,3516.645323195563,3483.1615234371875,3452.300664480698,3424.255559730699,3409.497018144926,3394.895522780282,3382.0330986112654,3365.6009720341517,3363.5931225151976,3355.024359406767,3342.820992274213,3341.3769323430693,3351.409557786134,3349.505573743167,3358.153573328768,3348.5823955304736,3348.5823955304736
8,2450.311,2956.3972250760617,3159.2297069848805,3095.2299006096837,3051.707160981911,3083.532475644745,3401.349060178417,3383.1354029093486,3350.9307923291485,3321.347949393831,3293.679583437707,3279.538789646972,3265.7999900000004,3474.836022725714,3457.9159984474686,3455.846789898179,3446.9737259338067,3434.4102125148115,3427.0386890678724,3418.352354980634,3413.9040614251508,3408.3178639074836,3397.9755380509955,3397.9755380509955
9,2364.341,3823.0539303296473,3745.0203519883457,3668.5710873797357,3609.1419260178045,3569.6747452338036,3520.6792688761643,3501.8229839959276,3468.481468864594,3437.757002790683,3409.0320601894264,3394.3644637176353,3380.336686878471,3402.670176452757,3390.669390932088,3388.6511807675965,3380.0429487781175,3367.7741967112383,3360.5074319669393,3351.69999,3397.9636775707,3389.701964692895,3379.4011173593694,3379.4011173593694
10,2615.189,3046.3692783341407,3291.1222820256476,3224.108425771854,3174.787895333776,3148.5316670276165,3214.935106606821,3198.7117571933377,3301.7688359395934,3273.1165596292235,3261.272254564455,3291.796014514544,3300.958967936231,3319.156045490647,3387.8245232170916,3385.811825108102,3377.2209961313015,3364.963747499166,3357.7082449852282,3348.9029421769437,3408.3467095892374,3400.084175664843,3389.7619237827944,3389.7619237827944
11,3057.814,3053.331595441934,3202.91253725148,3139.7274291749627,3221.1747219241956,3192.7359491276466,3244.6102564129037,3227.8242344077644,3297.22967282415,3268.818477817694,3290.4017828158726,3276.982527922783,3298.580431260515,3336.968158785663,3405.37292280609,3403.3539802054042,3394.7303347093953,3382.387710209702,3375.186104960733,3366.3502554149354,3366.204325243858,3361.9058759021627,3351.69999,3351.69999
12,3268.733,3196.5245135048995,3160.4242644759834,3107.100360190735,3290.2964986875286,3255.8067418368896,3256.378362743549,3239.212433466877,3267.3144240809524,3239.031611023545,3356.742200565235,3342.2925085982897,3350.3553529443047,3379.768579957711,3367.1943408003167,3365.201899656062,3356.694079142822,3344.4836176216927,3352.44486024977,3343.6967941133107,3347.9398521235557,3362.2489877359735,3352.1912828457935,3352.1912828457935
