,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
0,3250.007,3196.9077351027136,3150.2779315619237,3093.7499113074828,3069.1903376742775,3076.554376955607,3471.9987831532826,3454.941055391274,3430.04937787347,3409.022505006873,3383.176021848976,3354.232062915491,3340.2660985134244,3330.9698165001146,3324.046237277225,3315.029150812596,3311.647346028404,3305.5742000703044,3308.037489954014,3351.032971109453,3351.211143662091,3351.360415580716,3382.302435536312,3378.6519609484403,3375.1144215209106,3369.6825753322523,3363.8893689991232,3360.3103184996908,3357.349439621708,3355.335531373759,3353.6005101581436,3354.050261488435,3354.050261488435
1,3022.216,2972.898648647196,2929.847557567605,2890.9543931148287,3235.4080988308287,3213.540587894464,3241.0755792230348,3226.456944145883,3204.3769864780006,3186.877214113073,3189.5106183853027,3202.199440213441,3239.346932065567,3307.7793120196443,3301.5747106560334,3295.088584565265,3293.5239464292117,3322.4610280064826,3338.668949114075,3384.481525729855,3376.597278604876,3372.569507790625,3367.155382159863,3363.832407725928,3360.26340293135,3355.005135693993,3351.69999,3357.2940604064647,3354.328859290075,3352.317509829298,3350.724358607138,3381.6099371734663,3381.6099371734663
2,2910.477,2863.404720697381,2825.6386903510543,2865.9485952107166,3385.0936423530084,3356.8229378774035,3302.6286244948506,3286.6204025059,3263.122908872534,3244.9197505819134,3245.724388524756,3261.9138098971443,3321.8226506059545,3340.9820421762597,3334.3417184643095,3331.1761028034807,3331.6358388620492,3376.6701341255016,3359.941511574339,3354.7155428414835,3346.768433353561,3353.678131057531,3345.1764567011332,3358.2467306985336,3354.6640239769563,3350.015398822089,3370.6683101313834,3367.9032720372575,3364.9154563605694,3362.8945226424444,3362.432678881637,3370.5088643307263,3370.5088643307263
3,2769.128,2724.4100168016557,2706.389063325544,3776.1546290966153,3708.7474982981616,3677.723119599148,3618.048479705364,3600.229966484354,3574.2728112527993,3552.2648695636485,3524.1108189123497,3493.536928484063,3476.592190404851,3455.374010440354,3447.2811752795496,3435.6784769745764,3428.387441551915,3392.8852223884874,3375.359556605493,3367.0271796659954,3359.0441823006263,3354.3929314766256,3348.4073948909395,3365.5651724135205,3361.9614086442743,3359.657577931274,3361.036796638748,3356.71026760448,3353.721222231996,3351.69999,3367.353247559893,3365.935490099585,3365.935490099585
4,2586.711,2563.4371976491843,2728.145479845988,3416.5189796943037,3355.556178526959,3328.3388510727614,3289.926805192428,3273.8098414728147,3250.3815182840813,3232.742644153262,3238.927741294964,3291.483295391887,3275.55543393841,3255.647531662968,3261.6792404721687,3429.108388775804,3421.450181299891,3385.623597183537,3368.129701076408,3359.7866271055436,3351.8171653662316,3345.921310466251,3357.1926213926563,3355.3027189326544,3351.69999,3415.865112570096,3410.70570842488,3406.1004730489854,3403.0593292394174,3401.002050463201,3404.5953780579866,3401.465105109522,3401.465105109522
5,2550.961,2542.585312823522,2786.9568329511053,2901.65600695672,3174.0556968334577,3157.7644365860315,3277.542981409985,3261.52372548406,3239.854348004383,3224.074948972155,3263.7983282065684,3394.0224416710903,3377.5719006005593,3356.9572595588565,3350.0208863933103,3444.0712409699686,3436.372414949818,3400.4373180253288,3382.8887737014143,3374.627239964539,3366.6486430085433,3361.7745208526217,3356.8307090917706,3353.2476733873987,3349.6426596466918,3430.287546022168,3423.9957905573756,3419.3623767174495,3416.3329228230077,3414.262157097572,3413.2781052109704,3410.037004153638,3410.037004153638
6,2504.597,2615.4185356243593,3179.90001,3121.392749701067,3070.107946205023,3061.669024265499,3265.80001,3249.839377160179,3227.951111050135,3212.169447507734,3257.8625186152367,3406.8129124547468,3390.3003976355226,3369.603298387398,3361.709958711284,3356.893445036327,3350.6661094811257,3347.811289137402,3344.3120899693104,3343.5824773869754,3342.4236791038848,3406.736568005504,3398.0651675615063,3394.3511665862493,3390.9520845319735,3394.713495921193,3388.4398845828696,3383.8591663478637,3381.550648321279,3379.4963314888228,3377.7256910869532,3374.5276350659296,3374.5276350659296
7,2559.544,2603.2870476884573,3742.6051823106363,3673.4695789972993,3607.8800223187377,3577.729685810025,3519.7195988471376,3502.386062589313,3477.136375178851,3455.7481726003393,3428.416803183513,3402.404604083826,3386.0312657327845,3365.6075111584887,3357.967065854508,3346.996544933568,3413.947180739344,3378.2773303207446,3361.63347245053,3353.385254461226,3345.6673450691524,3435.6019492061287,3426.825395689388,3423.080940037624,3423.809212960913,3418.6395604697427,3412.3328376841237,3407.8321964944907,3409.5637563942346,3407.4902356761354,3405.6618851358394,3402.445237701644,3402.445237701644
8,2450.311,3072.384110525668,3027.9559752801715,2972.54891438813,2919.9527969686706,3000.9069864842127,3318.191135230093,3301.881160925978,3278.088999839959,3257.9215104447326,3240.0681874946576,3225.369327891253,3226.796130583843,3229.7599469553898,3231.248671171791,3254.239860032518,3380.260112559967,3344.8657678596223,3357.2316323703235,3349.008266996091,3362.9741401526962,3363.5502941737664,3354.9709486078827,3351.3375879169635,3364.9474023536372,3359.5643933052856,3353.3700277707953,3349.9210359520434,3376.2780528192575,3374.729780786667,3372.9198029205463,3369.7396660011923,3369.7396660011923
9,2364.341,3806.693512676382,3750.995638523103,3681.709769868829,3615.975887368981,3585.7889287810412,3527.6132936013687,3510.2427320956704,3484.941408398916,3463.487905062507,3436.03778471743,3406.2535048834575,3390.3943006427726,3370.2623610497917,3364.8972244452934,3371.1089039504322,3369.079139816424,3334.2095497957207,3350.275962676926,3349.537055969745,3362.008500047435,3356.088803012367,3350.816446562235,3351.7000099999996,3349.109153685076,3353.635589019351,3347.442883055676,3361.0891157525857,3364.256845827544,3365.8663071558244,3364.064901793133,3360.8982866301203,3360.8982866301203
