,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.16,0.0,0.0,0.0,323091304.0,7793889.0,6132587829.5,0.0
1,1.14,0.01,0.03,2157680.88,323091304.0,7702363.78,5945370098.67,0.011
2,1.13,0.02,0.05,4236616.85,323091304.0,7619559.33,5796261927.22,0.0099
3,1.12,0.03,0.07,6116502.08,323091304.0,7545201.3,5682380730.67,0.0092
4,1.11,0.04,0.09,7763342.97,323091304.0,7464315.22,5588502052.39,0.0101
5,1.1,0.05,0.1,9013665.51,323091304.0,7405255.51,5525210833.29,0.0076
6,1.09,0.06,0.1,10054302.96,323091304.0,7361462.67,5489944305.43,0.0059
7,1.09,0.06,0.11,10546533.79,323091304.0,7335839.98,5473126460.22,0.0043
8,1.08,0.07,0.12,11063281.96,323091304.0,7255541.43,5426940824.5,0.0091
9,1.07,0.07,0.12,11588638.53,323091304.0,7212131.7,5404740677.28,0.006
10,1.07,0.08,0.12,11960653.3,323091304.0,7183958.09,5394219802.7,0.0043
11,1.06,0.08,0.12,12361754.43,323091304.0,7148110.7,5381905302.08,0.0051
12,1.06,0.08,0.12,12534904.12,323091304.0,7133821.88,5376610999.51,0.0027
13,1.06,0.09,0.12,12864046.5,323091304.0,7112442.19,5369973632.9,0.0035
14,1.05,0.09,0.13,13107864.21,323091304.0,7098229.96,5364488891.16,0.0026
15,1.05,0.09,0.13,13334611.25,323091304.0,7077011.0,5359928024.43,0.0035
16,1.05,0.09,0.13,13527524.21,323091304.0,7062937.93,5356387990.85,0.0027
17,1.05,0.09,0.13,13619924.21,323091304.0,7055877.98,5354165429.78,0.0019
18,1.05,0.09,0.13,13619924.21,323091304.0,7055877.98,5354165429.78,0.001
