,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.77,0.0,0.0,0.0,1605092.0,59135.0,24422294.4,0.0
1,1.46,0.18,0.07,334855.0,1605092.0,48745.97,22708572.98,0.0309
2,1.33,0.25,0.07,361091.53,1605092.0,44391.44,22618643.11,0.0135
3,1.28,0.28,0.07,365558.72,1605092.0,42770.44,22594678.07,0.0114
4,1.29,0.27,0.07,343484.66,1605092.0,43029.66,22596927.82,0.0137
5,1.27,0.28,0.07,331813.92,1605092.0,42353.21,22594559.82,0.0108
6,1.27,0.28,0.07,323365.13,1605092.0,42596.87,22593096.83,0.0099
7,1.28,0.28,0.07,306083.82,1605092.0,42791.16,22596103.15,0.0122
8,1.29,0.27,0.07,301500.44,1605092.0,43301.03,22593930.64,0.0071
9,1.27,0.28,0.07,296517.41,1605092.0,42578.42,22594899.94,0.0061
10,1.28,0.28,0.07,290074.43,1605092.0,42734.45,22594357.94,0.0088
11,1.28,0.27,0.07,278223.41,1605092.0,42912.47,22597936.19,0.0091
12,1.29,0.27,0.07,277734.57,1605092.0,42969.88,22594928.15,0.006
13,1.29,0.27,0.07,277752.62,1605092.0,43039.29,22592107.17,0.0056
14,1.29,0.27,0.07,267714.18,1605092.0,43192.17,22596581.29,0.009
15,1.29,0.27,0.07,267228.47,1605092.0,43260.1,22593373.61,0.0057
16,1.28,0.28,0.07,265785.9,1605092.0,42657.26,22592919.61,0.0053
17,1.28,0.28,0.07,262510.89,1605092.0,42749.8,22593550.35,0.0068
18,1.28,0.28,0.07,259471.75,1605092.0,42822.92,22594824.22,0.0056
19,1.28,0.27,0.07,258213.33,1605092.0,42888.54,22594728.41,0.004
20,1.28,0.27,0.07,256966.42,1605092.0,42914.36,22595172.95,0.0036
21,1.28,0.27,0.07,256318.1,1605092.0,42968.58,22594697.08,0.0044
22,1.29,0.27,0.07,253526.06,1605092.0,43033.09,22595593.36,0.006
23,1.29,0.27,0.07,252789.97,1605092.0,43073.87,22595387.37,0.0056
24,1.29,0.27,0.07,251612.69,1605092.0,43103.82,22595712.86,0.0029
25,1.29,0.27,0.07,250380.44,1605092.0,43122.05,22596404.06,0.0025
26,1.29,0.27,0.07,250413.28,1605092.0,43168.66,22595407.46,0.0049
27,1.29,0.27,0.07,246796.76,1605092.0,43225.7,22596875.65,0.0069
28,1.29,0.27,0.07,247089.22,1605092.0,43036.53,22596263.98,0.0029
29,1.29,0.27,0.07,245567.58,1605092.0,43137.89,22596280.79,0.0079
30,1.29,0.27,0.07,245817.96,1605092.0,43158.92,22595150.95,0.0024
31,1.29,0.27,0.07,244152.88,1605092.0,43191.21,22595989.03,0.0036
32,1.29,0.27,0.07,244318.31,1605092.0,43226.27,22595196.6,0.0044
33,1.29,0.27,0.07,242716.72,1605092.0,43247.56,22596184.17,0.0025
34,1.29,0.27,0.07,241494.43,1605092.0,43292.05,22596533.65,0.0056
35,1.3,0.27,0.07,240784.09,1605092.0,43312.98,22596644.47,0.0033
36,1.3,0.27,0.07,238615.0,1605092.0,43335.35,22598167.49,0.0044
37,1.3,0.27,0.07,238645.47,1605092.0,43350.33,22597793.99,0.0029
38,1.29,0.27,0.07,239249.72,1605092.0,43215.06,22596908.5,0.0029
39,1.29,0.27,0.07,238132.23,1605092.0,43238.99,22597644.66,0.0033
40,1.29,0.27,0.07,238234.51,1605092.0,43249.11,22597333.32,0.003
41,1.29,0.27,0.07,239503.71,1605092.0,43271.32,22595816.66,0.0022
42,1.29,0.27,0.07,239129.18,1605092.0,43192.71,22596048.19,0.0013
43,1.29,0.27,0.07,238244.47,1605092.0,43209.98,22596685.76,0.0029
44,1.29,0.27,0.07,238256.56,1605092.0,43222.89,22596465.91,0.0026
45,1.29,0.27,0.07,237472.69,1605092.0,43237.95,22596894.94,0.0037
46,1.29,0.27,0.07,237597.74,1605092.0,43215.52,22596738.6,0.001
47,1.29,0.27,0.07,237544.96,1605092.0,43221.95,22596665.0,0.0017
48,1.29,0.27,0.07,237362.97,1605092.0,43230.72,22596623.67,0.0021
49,1.29,0.27,0.07,237204.79,1605092.0,43235.46,22596659.9,0.0018
50,1.29,0.27,0.07,237204.79,1605092.0,43235.46,22596659.9,0.0006
