,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,22.1,20.3,18.9,17.8,17.8,18.9,18.9,20.3,20.3,20.3,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5
1,17.0,16.3,15.8,15.8,36.3,31.3,31.3,27.5,27.5,24.5,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5
2,20.3,18.9,17.8,17.0,27.5,27.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
3,17.8,17.8,17.0,17.0,36.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,27.5,24.5,24.5,31.3,31.3,31.3
4,15.8,15.8,15.4,20.3,20.3,20.3,20.3,20.3,24.5,24.5,22.1,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3,31.3
5,15.8,15.4,15.4,42.7,36.3,36.3,31.3,31.3,31.3,31.3,27.5,31.3,27.5,27.5,27.5,27.5,27.5,24.5,27.5,27.5
6,17.0,15.8,15.8,31.3,27.5,24.5,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5
7,15.4,15.1,17.0,20.3,20.3,18.9,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5,27.5,27.5
8,14.8,14.8,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,27.5,24.5,31.3,31.3,27.5,27.5,27.5
9,14.5,15.8,22.1,20.3,20.3,18.9,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,24.5,31.3,31.3,31.3,27.5,27.5
10,14.3,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
11,14.8,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5,27.5,27.5,27.5
12,17.0,24.5,22.1,22.1,22.1,27.5,24.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5
13,22.1,22.1,20.3,20.3,20.3,31.3,27.5,27.5,24.5,24.5,24.5,27.5,27.5,24.5,27.5,24.5,27.5,27.5,27.5,27.5
14,31.3,31.3,24.5,24.5,24.5,24.5,22.1,22.1,22.1,24.5,24.5,24.5,27.5,24.5,27.5,27.5,27.5,24.5,27.5,27.5
