,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.21,0.0,0.0,0.0,162752263.0,4107629.0,2853706114.7,0.0
1,1.19,0.01,0.03,182303.4,162752263.0,4046497.12,2767559434.33,0.0128
2,1.18,0.03,0.05,365612.95,162752263.0,3990292.15,2705157560.4,0.0114
3,1.16,0.04,0.07,538645.69,162752263.0,3939113.1,2656980166.45,0.011
4,1.15,0.05,0.08,686222.07,162752263.0,3889721.67,2623119551.89,0.0226
5,1.14,0.06,0.09,760609.08,162752263.0,3858712.59,2604383019.2,0.0072
6,1.13,0.07,0.09,836175.2,162752263.0,3827950.72,2586749586.12,0.0072
7,1.12,0.07,0.1,889049.38,162752263.0,3805040.36,2575779056.07,0.0055
8,1.11,0.09,0.1,1019558.52,162752263.0,3752114.67,2556448841.91,0.0118
9,1.1,0.09,0.11,1084306.72,162752263.0,3722226.52,2548514352.77,0.0071
10,1.09,0.1,0.11,1123492.06,162752263.0,3699948.92,2543562817.56,0.0055
11,1.09,0.1,0.11,1156497.65,162752263.0,3685171.31,2540030475.35,0.0041
12,1.08,0.11,0.11,1170477.12,162752263.0,3674126.86,2537954878.04,0.0033
13,1.08,0.11,0.11,1215902.33,162752263.0,3655792.94,2534280055.96,0.0201
14,1.07,0.11,0.11,1246409.41,162752263.0,3641191.69,2532111101.55,0.004
15,1.07,0.12,0.11,1258516.41,162752263.0,3633921.94,2530813337.02,0.0119
16,1.07,0.12,0.11,1268122.42,162752263.0,3616316.97,2528955390.4,0.0048
17,1.07,0.12,0.11,1274660.44,162752263.0,3612729.97,2528486982.18,0.0113
18,1.05,0.13,0.11,1262630.81,162752263.0,3566038.17,2526140487.6,0.0116
19,1.05,0.13,0.11,1270258.98,162752263.0,3562556.07,2525733986.55,0.0017
20,1.05,0.13,0.11,1270258.98,162752263.0,3562556.07,2525733986.55,0.0009
