,PAR,demand_reduction,cost_reduction,inconvenient,total_demand,max_demand,cost,run_time
0,1.19,0.0,0.0,0.0,64211463.0,1596858.0,1189428473.1,0.0
1,1.17,0.02,0.05,105771.38,64211463.0,1568357.58,1135242917.46,0.0145
2,1.16,0.03,0.06,159676.47,64211463.0,1552744.39,1115509755.96,0.0084
3,1.15,0.04,0.08,212184.93,64211463.0,1535749.35,1093948864.95,0.0092
4,1.14,0.05,0.09,266637.87,64211463.0,1520460.78,1078106820.39,0.0083
5,1.12,0.06,0.1,307130.92,64211463.0,1503819.08,1065651305.52,0.0092
6,1.12,0.07,0.11,344906.42,64211463.0,1491830.55,1056817665.63,0.007
7,1.11,0.07,0.12,374234.23,64211463.0,1481419.02,1050477857.51,0.0061
8,1.1,0.08,0.13,402032.53,64211463.0,1466671.31,1040635328.7,0.0084
9,1.1,0.08,0.13,426651.88,64211463.0,1466743.88,1036702125.79,0.0063
10,1.09,0.09,0.13,440001.28,64211463.0,1457966.69,1033117733.42,0.0054
11,1.08,0.09,0.13,468089.3,64211463.0,1446349.61,1029601885.78,0.0069
12,1.08,0.09,0.14,472662.31,64211463.0,1448589.76,1028729443.25,0.0024
13,1.08,0.09,0.14,472662.31,64211463.0,1448589.76,1028729443.25,0.0009
