,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
0,20.3,20.3,18.9,17.8,17.8,17.8,17.8,36.3,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
1,20.3,18.9,17.8,17.8,17.0,22.1,20.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5
2,18.9,17.8,17.8,17.0,17.0,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
3,18.9,17.8,17.8,17.0,17.8,18.9,20.3,18.9,18.9,20.3,22.1,22.1,20.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5,27.5,24.5,24.5,24.5
4,18.9,17.8,17.8,17.0,22.1,22.1,20.3,20.3,20.3,20.3,22.1,20.3,22.1,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
5,15.1,14.8,15.8,15.8,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,24.5,27.5,27.5
6,14.5,15.4,15.8,20.3,20.3,20.3,18.9,18.9,18.9,18.9,31.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,27.5,24.5,24.5,27.5,27.5
7,14.6,15.1,15.4,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5
8,14.5,61.6,50.9,50.9,42.7,42.7,36.3,36.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,27.5,27.5,27.5
9,14.6,17.8,17.8,17.8,22.1,20.3,20.3,18.9,18.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
10,14.8,15.1,17.8,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,22.1,22.1,20.3,22.1,22.1,24.5,24.5,24.5,22.1,27.5,27.5,27.5,27.5
11,14.8,14.8,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,24.5,24.5,24.5,27.5,27.5,27.5,27.5
12,27.5,24.5,22.1,22.1,22.1,20.3,20.3,18.9,20.3,20.3,18.9,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
13,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5
14,61.6,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
15,50.9,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,31.3,31.3,27.5,27.5,27.5,27.5,27.5,24.5,24.5
16,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,22.1,20.3,31.3,27.5,27.5,27.5,27.5,24.5,24.5,24.5,24.5,24.5
17,50.9,50.9,42.7,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
18,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
19,50.9,50.9,36.3,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1,24.5,22.1,24.5,22.1,24.5,24.5,24.5,24.5,24.5,24.5
20,115.5,92.8,75.2,61.6,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3,31.3,31.3,27.5,27.5,27.5,27.5,27.5
21,61.6,50.9,50.9,36.3,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,22.1,22.1,27.5,27.5,27.5,24.5,24.5,24.5,24.5
22,61.6,50.9,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
23,36.3,31.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,22.1,22.1,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
24,22.1,20.3,20.3,20.3,20.3,18.9,36.3,36.3,36.3,31.3,31.3,31.3,31.3,27.5,27.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5,24.5
25,22.1,22.1,22.1,22.1,22.1,20.3,31.3,27.5,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1,22.1,31.3,31.3,31.3,31.3,27.5,27.5,27.5
