,0,1,2,3,4,5,6,7,8,9,10
0,42.7,36.3,36.3,31.3,27.5,27.5,24.5,24.5,24.5,22.1,22.1
1,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,27.5,27.5,27.5
2,24.5,22.1,22.1,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3
3,16.3,15.8,16.3,75.2,75.2,61.6,61.6,50.9,50.9,50.9,50.9
4,15.4,15.4,15.4,22.1,24.5,24.5,24.5,36.3,36.3,31.3,31.3
5,16.3,17.8,17.8,17.0,17.8,17.8,17.8,20.3,20.3,20.3,20.3
6,14.5,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
7,14.1,42.7,92.8,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6
8,14.3,14.6,15.8,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
9,15.8,15.4,15.8,36.3,50.9,50.9,50.9,42.7,36.3,36.3,36.3
10,15.8,15.4,15.8,17.8,50.9,50.9,50.9,50.9,42.7,42.7,42.7
11,17.8,17.8,17.0,17.0,22.1,22.1,50.9,50.9,50.9,42.7,42.7
12,22.1,20.3,20.3,18.9,18.9,17.8,31.3,27.5,27.5,27.5,27.5
13,31.3,24.5,24.5,22.1,22.1,22.1,22.1,22.1,20.3,22.1,22.1
14,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
15,36.3,31.3,31.3,24.5,24.5,24.5,22.1,22.1,22.1,22.1,22.1
16,31.3,27.5,27.5,24.5,22.1,22.1,22.1,22.1,50.9,50.9,50.9
17,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,36.3,36.3,36.3
18,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,20.3,20.3,20.3
19,50.9,42.7,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5
20,144.6,115.5,92.8,75.2,75.2,92.8,92.8,75.2,61.6,61.6,61.6
21,22.1,20.3,20.3,18.9,17.8,20.3,20.3,20.3,20.3,20.3,20.3
22,22.1,22.1,20.3,20.3,18.9,20.3,20.3,22.1,31.3,31.3,31.3
23,24.5,22.1,22.1,20.3,20.3,20.3,18.9,18.9,22.1,22.1,22.1
24,92.8,61.6,61.6,50.9,50.9,50.9,42.7,75.2,61.6,61.6,61.6
25,24.5,22.1,22.1,20.3,20.3,20.3,18.9,42.7,42.7,42.7,42.7
26,24.5,22.1,22.1,20.3,20.3,20.3,18.9,22.1,22.1,24.5,24.5
27,31.3,27.5,24.5,24.5,22.1,22.1,22.1,20.3,20.3,22.1,22.1
28,36.3,36.3,31.3,31.3,27.5,27.5,24.5,24.5,22.1,22.1,22.1
29,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
30,182.1,144.6,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
31,92.8,92.8,75.2,61.6,50.9,50.9,50.9,42.7,42.7,36.3,36.3
32,115.5,92.8,75.2,61.6,61.6,50.9,50.9,42.7,42.7,36.3,36.3
33,144.6,115.5,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9
34,144.6,115.5,115.5,92.8,92.8,92.8,75.2,61.6,61.6,61.6,61.6
35,92.8,75.2,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
36,230.4,144.6,144.6,115.5,115.5,115.5,92.8,92.8,75.2,75.2,75.2
37,92.8,61.6,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3,36.3
38,115.5,92.8,92.8,75.2,61.6,61.6,61.6,50.9,50.9,50.9,50.9
39,230.4,182.1,182.1,144.6,115.5,115.5,115.5,92.8,92.8,92.8,92.8
40,92.8,75.2,75.2,61.6,50.9,50.9,50.9,42.7,36.3,36.3,36.3
41,61.6,50.9,50.9,42.7,36.3,36.3,36.3,31.3,31.3,31.3,31.3
42,50.9,36.3,36.3,31.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5
43,36.3,31.3,31.3,27.5,24.5,24.5,24.5,24.5,22.1,22.1,22.1
44,144.6,115.5,115.5,92.8,75.2,75.2,61.6,61.6,50.9,50.9,50.9
45,36.3,31.3,31.3,27.5,24.5,24.5,27.5,24.5,24.5,24.5,24.5
46,24.5,22.1,22.1,20.3,22.1,22.1,61.6,61.6,50.9,75.2,75.2
47,22.1,20.3,20.3,17.8,17.8,17.8,20.3,20.3,18.9,20.3,20.3
