,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58
0,0.0,0.0,-1.116000000000001,-2.874132000000002,-3.5786068200000027,-4.619514310560003,-4.567475108472962,-5.391924738296992,-5.515148414990699,-6.062270113837159,-6.106901694388675,-6.4974699656462045,-6.277692608669338,-6.431445655193736,-6.685732535329556,-6.912530746867259,-7.092053102636675,-7.296203420654551,-7.075357791470696,-7.223555241527453,-7.362117932688312,-7.153666620861636,-6.945524623884768,-7.216715373531979,-7.295179897096572,-7.057926944505619,-7.162798889502316,-7.276705358353173,-7.376656447568688,-7.431850128351353,-7.474190174885868,-7.533696758065318,-7.583551068291097,-7.627460985174073,-7.65216668744094,-7.683166853629799,-7.644438181728164,-7.672904979911872,-7.68883012015293,-7.43798967198253,-7.321098023135124,-7.435263357561936,-7.349381773622888,-7.420358357357103,-7.474066173206962,-7.456455180608858,-7.478064808080334,-7.499371900767209,-7.503873785064908,-7.511354416139583,-7.5187976440588855,-7.55138409588959,-7.5731133344512465,-7.584528427775636,-7.597267671925656,-7.602878601237953,-7.605672844035477,-7.607067171191442,-7.607067171191442
1,0.0,-1.0370315000000008,-1.4556391940000009,-2.1134152691226165,-2.3769713977889,-2.7664119663365088,-2.9040792073180883,-3.1833077055261545,-3.3079517041778717,-3.4802365943142535,-3.5570174954477087,-3.6715366720238065,-3.7360997218087886,-3.298679626829178,-3.1112358053115505,-3.2380548502371727,-3.338123261321904,-3.4523012954373833,-3.516146024027694,-3.584603772485254,-3.6486108782314046,-3.695519880704134,-3.742359276269969,-3.829384467186949,-3.8547250890922613,-3.894367036523773,-3.9219578319361044,-3.951925523279143,-3.978221689082799,-3.9927426131924455,-4.003881870328557,-4.019537477385743,-4.03265366469309,-4.044205939549142,-4.050705771098796,-4.058859315286601,-4.068559869843192,-4.075554574114946,-4.079510411533259,-4.1016646266259205,-4.1117249169460575,-4.131681745670648,-4.138522394336574,-3.9349898621493327,-3.950980668374717,-3.9577955737337116,-3.964009410060414,-3.9001875860118758,-3.901691946330763,-3.9042100250606477,-3.906715513396883,-3.917684541332921,-3.9249988885975426,-3.8888120256938907,-3.8934604866934146,-3.895507475515872,-3.8865270759494552,-3.8846420898991467,-3.8846420898991467
2,0.0,-1.2477138958333345,-1.832341313659092,-2.630308907006822,-2.8757183752709676,-3.3613133423238373,-3.4699329813588453,-3.7405491889589673,-3.3172297722096276,-3.4690761704377513,-3.116432631071138,-2.5991088041108,-2.8037660062721264,-2.896786281334446,-3.0341604635207973,-3.156684357851004,-3.3497120290082187,-3.4497134002085352,-3.580701443915543,-3.6353264250417383,-3.7733421525248465,-3.8347818046277466,-3.9384002882146234,-4.0477160655549085,-4.107430347132031,-4.2008451978028605,-4.205671263415213,-4.280020892461091,-4.308452254124922,-4.3217770776595,-4.222083012209547,-4.224513541778829,-4.248325281533173,-4.249443730585365,-4.20147302053273,-4.214418139574463,-4.234310478869176,-4.245365448760476,-4.2515927147739525,-4.253823901428064,-4.211095515041292,-4.216073711277226,-4.233793339212078,-4.256855247304281,-4.25561436907076,-4.272853035964769,-4.279683420092964,-4.279830887176698,-4.283194971001182,-4.28560101756226,-4.291197306617805,-4.301735735102983,-4.243282581506508,-4.243582221786857,-4.244001932839726,-4.244163142241235,-4.244243624523186,-4.239280018515212,-4.239280018515212
3,0.0,-0.29666889583333356,-0.4884633673433018,-0.6800550058773466,-0.4139676201398027,-0.592112626914698,-0.5920487049914416,-0.6422235985222163,-0.6223420235763731,-0.5593865351820227,-0.5260138671205825,-0.48488446803041163,-0.5180447801878649,-0.5224545832952211,-0.49264539306114,-0.46605860640165614,-0.5410575658677252,-0.506838333045127,-0.5627744799362931,-0.5369247846573119,-0.5996977348272473,-0.6059940776695039,-0.6545510775514138,-0.6610120033308216,-0.6909669478563302,-0.7378273738013259,-0.7102515598044973,-0.541397947316346,-0.5510123871669924,-0.5539463767044557,-0.544966319127657,-0.5323453470955539,-0.419277015995446,-0.41314132970036005,-0.3196891154952346,-0.3284650538265145,-0.20339860583795866,-0.2137786197997561,-0.21962829618181307,-0.21974548435282262,-0.25763197467292415,-0.25515811270653815,-0.27032431481618424,-0.28910412779951533,-0.28462299815547276,-0.22609653561321055,-0.23269877390422197,-0.19482128919249253,-0.1872862439161922,-0.1898565709548004,-0.19561631908548832,-0.2077735292963768,-0.2247840193133169,-0.22472722703857972,-0.22474915935997303,-0.22473516932908447,-0.22472840229370197,-0.22472125887637945,-0.22472125887637945
4,0.0,-0.3496222291666669,-0.5648584873433018,-1.0282733474506804,-0.6530119130382637,-1.0368444155766547,-1.1727888415876122,-1.4658040697114996,-1.5960820867043497,-1.797065378095877,-1.8892762327392536,-2.0225150506541985,-2.088033204874092,-2.061925343754806,-1.6475415482352258,-1.7714810595808028,-1.846902354740132,-1.9570297598112167,-2.002590414442388,-2.0703005588731043,-2.1145061986542077,-2.1548449015876776,-2.186669747090988,-2.265303008491172,-2.281663815456292,-2.3072580669340903,-2.3393224500535474,-2.357787109036622,-2.313025947204462,-2.1588364090339844,-2.178206047857016,-2.206169999131741,-2.224596963195736,-2.2453866009616834,-2.2516837900556723,-2.186328062993274,-2.2025907840813823,-2.2146442168455223,-2.2212500515175755,-2.2647687179015112,-2.2572757516142907,-2.299357870391649,-2.310577411892501,-2.3303731295803383,-2.3500137872090807,-2.3549364628310143,-2.3608392451712796,-2.364202096892115,-2.3650099091927155,-2.3671910118443353,-2.368540754437242,-2.378298960403725,-2.382181568954055,-2.385984626585222,-2.3906201514016048,-2.392638192554065,-2.39357537704799,-2.393439265443792,-2.393439265443792
5,0.0,-1.3653954867424252,-1.8863194852220904,-2.6344340781560343,-2.9473333263791686,-3.132072495737924,-3.32118742846988,-3.5158951557973017,-3.7157122420094,-3.989998856593792,-4.1148782476733565,-4.296842384481288,-4.390202239991065,-4.489970180172132,-4.586276445847236,-4.544587979387574,-4.519664698491139,-4.4774124563645294,-4.526828962045055,-4.598985723817612,-4.543348893065059,-4.562182532080761,-4.5722666529777385,-4.498917408515157,-4.471961467593507,-4.552484469935608,-4.530733915830532,-4.573695942723313,-4.563413159446415,-4.590360168275033,-4.623814983780373,-4.656904368372269,-4.679948394185116,-4.704510076984332,-4.718256614938484,-4.732720409873479,-4.749727478582274,-4.762209540761896,-4.753228433444186,-4.799165807952351,-4.813232907270068,-4.7664183768804875,-4.780511076338355,-4.805125079920106,-4.828243201540327,-4.834587078804435,-4.8229913191877385,-4.8321624661147675,-4.833300195444346,-4.836049780788555,-4.831321214385225,-4.814259583566186,-4.820271773452308,-4.825074814209394,-4.830951800064432,-4.833536461921319,-4.834726945114605,-4.8353172295613875,-4.8353172295613875
6,0.0,-0.5073616555735935,-0.6563913036636483,-0.8130533356305792,-0.888960460153232,-0.7235283107364577,-0.7888576822812645,-0.7324929242179504,-0.8202344925965971,-0.9396085683842534,-0.995449262476119,-1.0744417668311326,-1.1097408766941226,-1.148735050931817,-1.1914875944017131,-1.100956617201894,-1.038317997089792,-0.9558513974676712,-0.9811063122761048,-1.0292807180808712,-0.9492706959576028,-0.9502419104666944,-0.9424901123902008,-0.8358233712851744,-0.799227568001644,-0.8821794111143589,-0.8489875120038124,-0.8795225432065764,-0.8597852716471046,-0.8806614468427165,-0.9153501278267302,-0.941664550891727,-0.9590325486807311,-0.9785949863269469,-0.9899787231856597,-1.000902727812787,-1.0136996007101915,-1.0231124301433085,-1.0124143063348396,-1.0487386778500754,-1.0583261177730885,-1.00455688543294,-1.01564157672245,-1.036286150605867,-1.0555506140045903,-1.060252152809007,-1.0474965367017015,-1.0555240651289892,-1.0563451642069799,-1.0583886156164664,-1.0532624459480884,-1.0344601080346663,-1.0389365627810345,-1.0429328306780363,-1.04813445802122,-1.0504216619735518,-1.0514140111303696,-1.051905426692955,-1.051905426692955
7,0.0,0.009726469426406939,0.06365839383635231,0.23880927932692161,0.2958579540841563,0.6577409679673523,0.6618569770114255,0.8590768084462993,0.8342111273358993,0.801745089218841,0.7846360415459187,0.76341202114793,0.7606857779427827,0.7557865115867608,0.7430783334275256,0.8604058497000795,0.9442552976586118,1.0508425547426536,1.0390751451361282,1.0053627671106198,1.0988945973889517,1.107833134692374,1.125479979788369,1.2506306687258244,1.2925744942488708,1.2179889026541189,1.2570037128211675,1.2327932256792546,1.2580801826433483,1.240268582001861,1.2079307902390437,1.1849204113694818,1.1703205248635966,1.1531961419375067,1.1431841647700336,1.1339814137199256,1.1232317848596052,1.1153113963295225,1.1268444342203174,1.095194468347331,1.087785301453606,1.1457629572863393,1.1361202699288475,1.117893936639425,1.1004593502743616,1.0965376620057607,1.1100102207056592,1.1026895976746687,1.1020178576082669,1.1002225910897043,1.1055957047245515,1.1254791633231755,1.1217236195064397,1.1181060701511383,1.1133270927004921,1.1112260425452731,1.1103263979794178,1.1098812420077226,1.1098812420077226
8,0.0,0.07294146942640699,0.15817740050301904,0.3826442141735884,0.44603687142345644,0.8307335331775069,0.8345141667439272,1.0552337608885558,1.0408580706290456,1.0228914624149634,1.0097542657667629,0.9944542850989602,0.9977083226661222,0.9960387792930431,0.9861766266308859,1.1060425101695104,1.1919012053276716,1.300773350291124,1.290283577382851,1.2579411500743451,1.3527538664815064,1.3626311291011903,1.3812153065662034,1.5120769323689847,1.5543531222917322,1.4824474694778942,1.523327517036459,1.5011429540331982,1.5282076267527631,1.5103576930115556,1.4788004952514766,1.4557171978864298,1.4420762206389683,1.4257964111438421,1.416259629130655,1.4069631424002522,1.3961020251368828,1.3887303615609774,1.4002103718689949,1.3703035222358984,1.3637066475099622,1.421213651810863,1.411409697090258,1.3929129184328948,1.3752736866868536,1.3712647833720653,1.3850771623728357,1.3776716021585045,1.3769819160786514,1.375156829267737,1.3806502717116942,1.400400529836601,1.3965561655221637,1.3931319557987365,1.388568745377262,1.3864427286113359,1.3855906506733484,1.3851692304489593,1.3851692304489593
9,0.0,-0.2825547805735933,-0.31307331449698134,-0.265110841381412,-0.30176760274271897,-0.015940481948763078,-0.047110231111736144,0.10272000103404567,0.05670021427969558,-0.005005360487538688,-0.037635370834831545,-0.08200900056141895,-0.09514819385614365,-0.13922697906047404,-0.1617100716456329,-0.0776007916759096,-0.020045272559042152,0.05664089553828848,0.028153747098455577,-0.023486433278151943,0.0532831346305042,0.04993708262495011,0.055317567157395074,0.1615146945621389,0.20765462294838766,0.14179326208727044,0.17338013684492895,0.15660181141354299,0.17391037040504784,0.1506730433796628,0.12173308115964487,0.09257816294417946,0.08235041288475457,0.06132685343000879,0.0491210234556707,0.036475474655792775,0.021631012089268133,0.011355489787362576,0.02121099855666335,-0.017790893691194663,-0.02862605827560971,0.02069257001871019,0.008082892342909183,-0.015119083710318204,-0.03631872738349017,-0.041844994487223335,-0.029427578596422813,-0.03820857243718442,-0.03918886799325051,-0.04149685088380545,-0.035233890039090755,-0.01761468035566665,-0.02288006651721991,-0.027050786384332025,-0.03244710212615902,-0.03494005550207134,-0.035974867871832045,-0.036487472577675976,-0.036487472577675976
